t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
266212,672.553711,669.345520,655.965393,685.863403,-0.807628,-1.502676,-0.952678,-0.093279,671.541626,674.437680,-0.025587,670.949615,4,4,
266222,672.016663,666.075378,655.965393,687.606384,-0.813309,-1.338478,-1.447549,-0.093951,670.538330,673.240772,-0.028276,669.046020,4,4,
266232,668.193604,665.225281,653.190125,687.606384,-0.839663,-1.181913,-0.876068,-0.096386,669.343140,671.759768,-0.031699,666.709443,4,4,
266242,672.016663,662.894226,650.929138,686.372620,-0.864189,-1.026256,-0.984105,-0.097116,668.302612,670.658157,-0.033941,667.455444,4,4,
266252,668.193604,657.712036,650.929138,685.263062,-0.915969,-0.865422,1.359137,-0.100922,666.931885,668.986651,-0.037747,662.952820,4,4,
266262,667.624695,657.712036,650.929138,684.178406,-0.954561,-0.716028,0.482484,-0.102906,665.714294,667.572683,-0.040708,662.668365,4,4,
266272,666.725342,659.999573,650.454529,681.999268,-1.014652,-0.557467,0.958632,-0.103028,664.672424,666.497530,-0.042617,663.362458,4,4,
266282,666.725342,662.260742,649.989990,681.999268,-1.076161,-0.413127,-0.124295,-0.100275,663.931274,665.769362,-0.043480,664.493042,4,4,
266292,666.725342,659.999573,649.989990,686.925781,-1.132196,-0.291728,-0.276739,-0.095614,663.417969,664.974747,-0.044508,663.362458,4,4,
266302,668.851563,659.519653,652.207275,686.925781,-1.191439,-0.168204,-0.828251,-0.088304,663.229370,664.562389,-0.044415,664.185608,4,4,
266312,668.851563,657.078918,652.207275,683.750916,-1.242330,-0.063879,-0.985936,-0.083126,662.889954,664.067826,-0.044559,662.965241,4,4,
266322,664.953674,653.842224,652.427856,681.805481,-1.304283,0.050039,-0.628482,-0.081591,662.219849,663.162991,-0.045871,659.397949,4,4,
266332,664.931091,657.078918,646.613831,681.696838,-1.359616,0.143330,0.181497,-0.079862,661.585449,662.367077,-0.046834,661.005005,4,4,
266342,663.983093,656.477905,648.124451,678.656067,-1.396989,0.222213,-0.267683,-0.078321,660.948730,661.688559,-0.047435,660.230499,4,4,
266352,663.960083,659.288452,648.124451,678.656067,-1.454674,0.294802,0.838969,-0.074213,660.596802,661.351031,-0.047044,661.624268,4,4,
266362,663.960083,659.288452,648.124451,678.607666,-1.494088,0.342780,-0.147345,-0.069552,660.344116,661.083181,-0.046465,661.624268,4,4,
266372,663.960083,659.288452,644.454468,678.582642,-1.532985,0.376061,1.190239,-0.066030,660.018372,660.816190,-0.045900,661.624268,4,4,
266382,663.863098,658.954834,644.454468,676.600220,-1.571168,0.398576,0.504225,-0.062971,659.679321,660.573809,-0.045281,661.408966,4,4,
266392,663.863098,658.954834,645.589111,678.582642,-1.610340,0.417857,0.490219,-0.058124,659.558533,660.364068,-0.044587,661.408966,4,4,
266402,663.863098,658.954834,645.589111,676.600220,-1.656669,0.443998,-0.100519,-0.053906,659.420166,660.213919,-0.043742,661.408966,4,4,
266412,659.814697,658.706970,642.689880,675.643005,-1.692167,0.422245,-0.655593,-0.053278,658.947021,659.676076,-0.044029,659.260833,4,4,
266422,663.608093,656.745728,642.689880,675.643005,-1.708799,0.393213,-0.643448,-0.050871,658.666992,659.431581,-0.043469,660.176911,4,4,
266432,660.527588,653.730896,642.689880,674.710571,-1.728478,0.350261,-0.020121,-0.051495,658.092773,658.642653,-0.044482,657.129242,4,4,
266442,661.442627,653.714600,642.605530,673.840027,-1.740419,0.292004,-0.093117,-0.050975,657.632446,658.070833,-0.044844,657.578614,4,4,
266452,661.442627,653.730896,642.560730,672.924133,-1.763380,0.227008,-0.018123,-0.050000,657.224976,657.613561,-0.044870,657.586761,4,4,
266462,666.200623,653.814880,642.605530,672.924133,-1.794562,0.164181,-0.515859,-0.045916,657.153870,657.630791,-0.043538,660.007752,4,4,
266472,666.200623,653.814880,642.560730,672.232239,-1.817355,0.104486,-1.790425,-0.042081,657.097412,657.623281,-0.042316,660.007752,4,4,
266482,666.200623,652.860046,643.456604,673.136658,-1.845014,0.051398,-0.546760,-0.037955,657.109802,657.591646,-0.041197,659.530334,4,4,
266492,664.093018,651.974792,643.456604,672.232239,-1.829647,-0.014553,0.109150,-0.035748,656.961975,657.327879,-0.040774,658.033905,4,4,
266502,664.865540,647.098938,645.363342,672.461243,-1.815012,-0.098270,-0.518068,-0.034362,656.750061,656.939705,-0.040718,655.982239,4,4,
266512,664.865540,651.974792,645.363342,672.461243,-1.819376,-0.148451,0.109717,-0.030285,656.834534,656.943323,-0.039544,658.420166,4,4,
266522,665.805908,650.240906,646.118774,678.518982,-1.790771,-0.187099,0.524974,-0.024149,657.175964,656.947344,-0.038403,658.023407,4,4,
266532,665.805908,650.240906,644.038818,678.518982,-1.739874,-0.206761,0.006037,-0.019634,657.408447,656.854675,-0.037570,658.023407,4,4,
266542,664.973022,650.240906,644.918945,677.446838,-1.667256,-0.237299,0.039831,-0.016040,657.589539,656.776290,-0.036721,657.606964,4,4,
266552,664.973022,655.519104,644.038818,677.364075,-1.584645,-0.248098,-1.235365,-0.010596,658.000732,657.144541,-0.034620,660.246063,4,4,
266562,664.973022,655.519104,638.770386,677.364075,-1.527545,-0.226912,-1.107478,-0.008059,658.161133,657.490135,-0.032643,660.246063,4,4,
266572,660.239380,656.827698,635.813721,676.149414,-1.461648,-0.182909,-2.664335,-0.009108,657.970398,657.465488,-0.031781,658.533539,4,4,
266582,659.555420,654.880798,635.744995,676.149414,-1.406189,-0.141882,-1.345397,-0.011224,657.657166,657.178974,-0.031691,657.218109,4,4,
266592,659.555420,654.880798,635.726379,678.037476,-1.334649,-0.095283,-0.977051,-0.012048,657.458374,656.935760,-0.031481,657.218109,4,4,
266602,659.555420,651.126526,635.726379,678.771301,-1.233153,-0.090928,-0.293109,-0.014191,657.112793,656.348298,-0.032260,655.340973,4,4,
266612,657.917297,651.126526,635.693787,678.771301,-1.142343,-0.091335,0.131538,-0.016583,656.719849,655.697528,-0.033198,654.521911,4,4,
266622,657.917297,651.126526,633.341614,671.661072,-1.063256,-0.107047,0.097461,-0.021743,656.012146,655.229779,-0.033585,654.521911,4,4,
266632,660.241577,653.282471,632.460388,671.579407,-1.028647,-0.112073,-1.032532,-0.023550,655.605042,655.308931,-0.032400,656.762024,4,4,
266642,663.253723,653.498596,633.341614,671.579407,-1.026490,-0.104374,-1.088170,-0.022669,655.462036,655.616141,-0.030596,658.376160,4,4,
266652,660.241577,653.511108,633.281982,676.529053,-1.021350,-0.112258,-2.367576,-0.021175,655.392151,655.639838,-0.029654,656.876342,4,4,
266662,660.208923,653.511108,633.281982,676.529053,-1.043231,-0.118960,-1.316253,-0.019602,655.345703,655.663229,-0.028740,656.860016,4,4,
266672,656.179565,652.520874,628.303040,677.531128,-1.040093,-0.149198,-0.635172,-0.021498,654.950500,655.199426,-0.029244,654.350220,4,4,
266682,660.143616,650.610901,627.177429,673.567078,-1.022810,-0.203918,0.609832,-0.022521,654.628113,655.069953,-0.028779,655.377258,4,4,
266692,658.055542,650.610901,626.264099,672.635559,-1.041713,-0.251610,0.891547,-0.024744,654.169556,654.767233,-0.028821,654.333222,4,4,
266702,658.055542,650.610901,622.116760,672.635559,-1.063606,-0.299683,1.117143,-0.025682,653.823608,654.554846,-0.028605,654.333222,4,4,
266712,658.055542,654.645752,621.146240,670.711975,-1.114254,-0.330983,2.050312,-0.023710,653.773865,654.784084,-0.027132,656.350647,4,4,
266722,656.736389,654.645752,619.174133,669.967407,-1.158245,-0.352357,2.549745,-0.022741,653.638428,654.857353,-0.026148,655.691071,4,4,
266732,656.736389,648.451355,616.238403,667.890015,-1.216710,-0.360630,2.472811,-0.026658,652.999756,654.363697,-0.026811,652.593872,4,4,
266741,656.736389,645.543518,619.174133,669.104004,-1.252327,-0.371258,1.241035,-0.031252,652.250732,653.661542,-0.028274,651.139954,4,4,
266752,657.436035,647.421204,616.238403,665.197998,-1.277211,-0.430239,-0.522822,-0.034067,651.642761,653.205683,-0.028650,652.428619,4,4,
266761,658.351746,646.403748,614.229675,669.104004,-1.305003,-0.459162,-0.755908,-0.033874,651.322327,653.001169,-0.028481,652.377747,4,4,
266772,657.436035,647.377625,614.229675,666.308899,-1.329654,-0.475421,-0.432808,-0.034318,650.936951,652.742773,-0.028339,652.406830,4,4,
266782,658.351746,647.377625,610.241394,666.329285,-1.339096,-0.483973,-0.052959,-0.032999,650.732300,652.655527,-0.027778,652.864685,4,4,
266791,659.216553,649.327820,610.241394,666.329285,-1.363687,-0.485282,1.650927,-0.029366,650.783752,652.814203,-0.026481,654.272186,4,4,
266801,659.216553,649.327820,609.270447,666.376587,-1.391892,-0.468497,1.894925,-0.025753,650.869507,652.940288,-0.025364,654.272186,4,4,
266811,659.187805,649.260864,608.325867,669.359375,-1.442204,-0.433610,2.363426,-0.020917,651.119812,653.207912,-0.023875,654.224334,4,4,
266821,659.187805,649.099854,608.325867,667.378723,-1.447175,-0.408136,0.801014,-0.017633,651.255493,653.324101,-0.022861,654.143830,4,4,
266831,656.143005,649.030273,602.431946,667.378723,-1.452509,-0.351761,2.311888,-0.016018,651.248657,653.246955,-0.022428,652.586639,4,4,
266841,649.226990,649.030273,605.520264,666.231506,-1.402411,-0.319790,0.616647,-0.020289,650.640015,652.465094,-0.024021,649.128631,4,4,
266851,649.226990,648.084595,605.520264,665.325745,-1.357563,-0.286840,0.797499,-0.024497,649.995300,651.728036,-0.025440,648.655792,4,4,
266861,652.471313,646.128113,605.520264,664.039673,-1.313068,-0.241733,0.456148,-0.027140,649.472778,651.250443,-0.026078,649.299713,4,4,
266871,652.471313,640.158264,603.504028,663.142822,-1.296849,-0.194593,0.598894,-0.033111,648.574402,650.305927,-0.028032,646.314789,4,4,
266881,653.602539,639.134766,602.539917,664.039673,-1.313920,-0.145927,0.504051,-0.036801,647.855896,649.546032,-0.029402,646.368653,4,4,
266891,648.716431,639.134766,599.618958,661.968628,-1.333426,-0.116005,0.709710,-0.043210,646.814941,648.443816,-0.031711,643.925598,4,4,
266901,650.692017,646.981750,599.618958,661.940430,-1.351224,-0.109699,0.611644,-0.040793,646.636597,648.411726,-0.030897,648.836883,4,4,
266911,648.716431,646.981750,599.707336,659.949036,-1.356932,-0.110761,0.778901,-0.040451,646.264587,648.134957,-0.030805,647.849090,4,4,
266921,647.720276,642.031067,599.713135,659.949036,-1.318321,-0.135433,0.534485,-0.043702,645.518738,647.477536,-0.031803,644.875671,4,4,
266931,647.695374,642.031067,599.713135,659.929810,-1.309249,-0.170193,1.189365,-0.045610,644.881287,646.936605,-0.032440,644.863221,4,4,
266941,647.695374,642.031067,594.586121,659.929810,-1.312168,-0.223941,-0.637944,-0.045709,644.414795,646.535548,-0.032659,644.863221,4,4,
266951,647.626892,641.140015,594.526428,657.957947,-1.347440,-0.283657,0.339529,-0.046608,643.863342,646.035450,-0.033155,644.383453,4,4,
266961,644.331970,640.144165,594.499268,659.265747,-1.369716,-0.386539,-0.153681,-0.048924,643.154053,645.268103,-0.034400,642.238067,4,4,
266971,643.163025,637.216858,594.403076,656.129150,-1.391808,-0.492856,0.950746,-0.054299,642.100464,644.232883,-0.036375,640.189942,4,4,
266981,643.163025,636.290833,594.300415,654.405945,-1.388649,-0.600064,0.414867,-0.059186,641.044373,643.275774,-0.038070,639.726929,4,4,
266991,641.035461,636.290833,594.300415,653.513245,-1.416876,-0.669861,0.327255,-0.064065,639.940186,642.279437,-0.039829,638.663147,4,4,
267001,637.789063,635.407776,597.099670,651.618713,-1.450303,-0.709721,0.699892,-0.071126,638.558167,641.026511,-0.042271,636.598420,4,4,
267011,637.789063,636.493958,597.099670,651.618713,-1.444429,-0.783098,0.594558,-0.074782,637.463074,640.078353,-0.043772,637.141511,4,4,
267021,637.789063,632.411926,596.998718,649.699524,-1.444225,-0.861499,0.686452,-0.080223,636.143921,638.902899,-0.045880,635.100494,4,4,
267031,636.603760,632.662659,593.898560,647.893799,-1.431197,-0.930475,2.100859,-0.084379,634.905396,637.791038,-0.047746,634.633210,4,4,
267041,632.484985,630.728882,593.792786,647.893799,-1.422212,-0.982155,2.480816,-0.090621,633.406128,636.359491,-0.050472,631.606933,4,4,
267051,632.479614,630.728882,591.714783,648.931824,-1.399594,-1.015918,2.673757,-0.093354,632.213013,635.197347,-0.052350,631.604248,4,4,
267061,632.479614,630.728882,589.549866,648.931824,-1.365067,-1.054325,0.508892,-0.093654,631.247925,634.263414,-0.053523,631.604248,4,4,
267071,631.488892,628.947998,589.549866,647.946411,-1.353289,-1.085978,2.158941,-0.094695,630.202148,633.220321,-0.054974,630.218445,4,4,
267081,631.488892,628.947998,590.456238,646.906372,-1.321688,-1.083827,-0.244810,-0.094428,629.283142,632.364586,-0.055848,630.218445,4,4,
267091,629.583313,626.109619,590.456238,646.906372,-1.271249,-1.105552,0.396316,-0.096014,628.172424,631.179370,-0.057639,627.846466,4,4,
267101,631.644043,624.275696,588.213867,645.818115,-1.199477,-1.150999,-1.018693,-0.095661,627.249390,630.264419,-0.058606,627.959869,4,4,
267111,629.583313,626.109619,586.366150,643.866028,-1.124995,-1.202069,-1.070692,-0.094446,626.420349,629.510413,-0.059086,627.846466,4,4,
267121,628.778503,624.275696,588.213867,637.709534,-1.032704,-1.259819,-1.554103,-0.096714,625.237732,628.411466,-0.060538,626.527100,4,4,
267131,625.703613,620.883240,587.638367,637.709534,-0.928882,-1.317281,-1.289999,-0.101383,623.780273,627.043097,-0.062718,623.293427,4,4,
267141,624.873535,619.659180,587.638367,639.528931,-0.831655,-1.351589,-0.296776,-0.104072,622.484131,625.741078,-0.064646,622.266357,4,4,
267151,620.151611,619.074524,581.464844,639.528931,-0.696365,-1.391512,-1.542215,-0.107580,621.075012,624.172853,-0.067279,619.613067,4,4,
267161,620.151611,616.330566,581.464844,635.385193,-0.605971,-1.410178,-0.156522,-0.112290,619.504700,622.624617,-0.069781,618.241088,4,4,
267171,620.450134,614.725586,584.858215,634.114624,-0.471467,-1.433587,-0.110692,-0.116024,617.989746,621.203929,-0.071846,617.587860,4,4,
267181,621.620239,611.977966,585.076904,633.946167,-0.329608,-1.469027,1.235573,-0.118278,616.592834,619.889262,-0.073549,616.799103,4,4,
267191,620.450134,612.272217,584.858215,633.946167,-0.158671,-1.507808,0.914074,-0.118650,615.370972,618.721725,-0.074784,616.361175,4,4,
267201,618.826904,612.272217,584.067566,631.735168,-0.008931,-1.523315,0.995726,-0.118856,614.162842,617.616243,-0.075806,615.549560,4,4,
267211,618.029053,612.272217,584.067566,625.317444,0.132221,-1.519422,0.094365,-0.120262,612.826721,616.379821,-0.077172,615.150635,4,4,
267221,614.243225,607.715027,584.067566,625.317444,0.255897,-1.522172,0.340848,-0.125229,611.102539,614.755494,-0.079608,610.979126,4,4,
267231,613.418335,607.715027,587.861206,625.317444,0.382924,-1.517684,-0.088669,-0.126944,609.670227,613.337303,-0.081386,610.566681,4,4,
267241,610.776062,608.072632,588.480713,623.713135,0.543757,-1.555562,0.410831,-0.127624,608.329346,611.917966,-0.083116,609.424347,4,4,
267251,609.895630,608.072632,589.026062,621.933899,0.634547,-1.559239,-1.214170,-0.126811,607.138550,610.604859,-0.084493,608.984131,4,4,
267261,609.895630,609.328918,589.026062,621.435608,0.726284,-1.571635,-1.926857,-0.123367,606.232056,609.613583,-0.084911,609.612274,4,4,
267271,609.114624,604.458618,587.861877,617.303772,0.807130,-1.568807,-1.506568,-0.123479,604.986633,608.183765,-0.086570,606.786621,4,4,
267281,606.003845,602.700256,587.861877,620.143250,0.924798,-1.609445,0.873470,-0.122650,603.838806,606.738874,-0.088225,604.352050,4,4,
267291,605.213440,602.700256,586.735596,617.303772,1.044875,-1.642247,0.891454,-0.121711,602.710999,605.418869,-0.089476,603.956848,4,4,
267301,596.441467,600.891357,584.240601,619.776794,1.178994,-1.681705,0.976738,-0.124289,601.223145,603.361891,-0.092796,598.666412,4,4,
267311,596.441467,597.281982,584.240601,614.561462,1.326501,-1.723313,1.272872,-0.128044,599.585999,601.424140,-0.095681,596.861725,4,4,
267321,599.563599,595.502930,586.360901,614.561462,1.445243,-1.777645,0.594106,-0.127076,598.407166,600.052693,-0.096866,597.533264,4,4,
267331,599.563599,595.502930,586.360901,613.400024,1.502785,-1.756118,0.060856,-0.124393,597.418152,598.947268,-0.097257,597.533264,4,4,
267341,600.875854,594.694397,586.356812,611.283203,1.530005,-1.678464,0.015658,-0.120518,596.581116,598.031800,-0.097094,597.785126,4,4,
267351,598.731689,592.716492,579.344543,611.029785,1.584410,-1.624096,0.181849,-0.120309,595.397766,596.806625,-0.097820,595.724090,4,4,
267361,594.024841,589.828369,579.344543,608.861694,1.671954,-1.607812,0.236794,-0.122739,593.939575,595.157488,-0.099737,591.926605,4,4,
267371,589.156006,589.828369,578.213928,608.861694,1.785799,-1.623089,0.732659,-0.125468,592.425659,593.385087,-0.101951,589.492188,4,4,
267381,589.156006,589.828369,578.213928,606.671448,1.909381,-1.634130,0.082763,-0.126201,591.093994,591.954219,-0.103127,589.492188,4,4,
267391,588.268066,589.127075,573.992371,605.456665,2.069553,-1.671458,1.540662,-0.127493,589.696289,590.485464,-0.104377,588.697570,4,4,
267401,589.641113,589.127075,576.108704,605.456665,2.210889,-1.694188,0.076239,-0.124564,588.728943,589.501329,-0.104206,589.384094,4,4,
267411,589.641113,587.340820,576.108704,605.192200,2.293221,-1.675545,0.114636,-0.120939,587.863892,588.575121,-0.103875,588.490967,4,4,
267421,589.641113,586.589661,576.108704,604.549133,2.397977,-1.645253,-2.042046,-0.116415,587.129517,587.779358,-0.103181,588.115387,4,4,
267431,588.028015,585.735596,575.825928,601.385742,2.474105,-1.620797,-0.459058,-0.113255,586.297241,586.929985,-0.102660,586.881805,4,4,
267441,582.919922,585.676575,574.716797,601.385742,2.579186,-1.627082,-0.105233,-0.111765,585.321106,585.826242,-0.102880,584.298248,4,4,
267451,582.135376,584.850769,570.511169,597.990112,2.689174,-1.644252,1.512019,-0.112467,584.129700,584.606709,-0.103425,583.493072,4,4,
267461,581.333923,582.160461,570.511169,596.709412,2.844189,-1.674207,0.323929,-0.113286,582.919006,583.376200,-0.103986,581.747192,4,4,
267471,580.225098,580.982849,570.273193,596.709412,3.013727,-1.695998,2.756689,-0.113116,581.804016,582.199267,-0.104378,580.603973,4,4,
267481,578.559692,580.522766,566.195374,596.709412,3.168226,-1.734537,-0.100925,-0.113687,580.612915,580.898703,-0.105111,579.541229,4,4,
267491,578.559692,580.522766,565.564270,593.391785,3.261837,-1.714544,-0.400399,-0.113617,579.483398,579.781254,-0.105301,579.541229,4,4,
267501,580.669861,580.522766,565.035400,597.100891,3.354169,-1.669021,-2.016242,-0.109070,578.824646,579.091550,-0.104263,580.596313,4,4,
267511,580.669861,577.642700,564.910950,592.899353,3.465414,-1.632514,-1.161247,-0.106627,577.990417,578.245499,-0.103701,579.156280,4,4,
267521,570.108276,577.642700,564.606506,591.407532,3.547131,-1.601134,0.028720,-0.108799,576.696106,576.811158,-0.104836,573.875488,4,4,
267531,570.108276,576.712036,563.385498,590.996094,3.649182,-1.607255,0.099126,-0.109723,575.511047,575.520218,-0.105529,573.410156,4,4,
267541,576.172302,573.855530,563.385498,590.797852,3.736927,-1.595574,0.689026,-0.106893,574.710938,574.722285,-0.104794,575.013916,4,4,
267551,576.172302,571.924011,561.960083,590.797852,3.867168,-1.581598,1.084484,-0.104239,573.920715,573.871649,-0.104230,574.048157,4,4,
267561,568.501831,571.924011,561.221130,590.797852,3.951849,-1.563879,1.141651,-0.104479,572.853088,572.570884,-0.104969,570.212921,4,4,
267571,563.422058,572.071533,559.808044,586.514404,3.996924,-1.542178,-2.016910,-0.107412,571.500305,571.102420,-0.106165,567.746795,4,4,
267581,562.584900,572.071533,559.741028,588.108887,4.006367,-1.471413,-2.017325,-0.107609,570.405518,569.845623,-0.106723,567.328217,4,4,
267591,561.766479,567.019714,556.857544,583.205322,4.020706,-1.427616,-0.747399,-0.112074,568.860596,568.249469,-0.108234,564.393096,4,4,
267601,561.766479,565.052979,553.836060,588.042480,4.007751,-1.399743,0.197645,-0.114121,567.524963,566.636107,-0.109751,563.409729,4,4,
267611,561.766479,565.003479,552.935120,580.060913,4.021890,-1.402313,0.312920,-0.117143,566.066406,565.312686,-0.110397,563.384979,4,4,
267621,560.805176,565.003479,551.903687,579.108948,3.983242,-1.386607,-0.295299,-0.118693,564.732239,564.127791,-0.110628,562.904327,4,4,
267631,559.788635,565.003479,550.257874,578.041199,3.897296,-1.343424,-1.029126,-0.119374,563.473694,563.024391,-0.110620,562.396057,4,4,
267641,558.801514,563.852722,550.257874,579.108948,3.800192,-1.274318,-1.044839,-0.118392,562.383118,561.969937,-0.110472,561.327118,4,4,
267651,553.817566,561.670227,550.257874,577.262451,3.770380,-1.253657,0.497124,-0.119734,561.058289,560.594577,-0.111245,557.743897,4,4,
267661,553.817566,558.721619,546.659668,579.404297,3.776061,-1.295566,0.256990,-0.120964,559.731750,559.066820,-0.112432,556.269593,4,4,
267671,552.822998,558.687012,544.693604,576.456482,3.720665,-1.309551,-0.112162,-0.122182,558.394226,557.669143,-0.113213,555.755005,4,4,
267681,553.613708,556.725891,544.595825,579.842773,3.607074,-1.302800,-0.524317,-0.120423,557.357178,556.426666,-0.113528,555.169799,4,4,
267691,552.704834,557.454041,544.693604,578.077759,3.486044,-1.276095,-0.478527,-0.117440,556.466187,555.428137,-0.113137,555.079438,4,4,
267701,553.613708,556.587585,540.949524,578.077759,3.386737,-1.255462,-0.061301,-0.114462,555.604492,554.443077,-0.112719,555.100647,4,4,
267711,550.549500,554.351563,541.539612,572.353333,3.350804,-1.256540,0.222751,-0.114567,554.448853,553.311576,-0.112732,552.450532,4,4,
267721,546.394104,553.284302,540.632568,569.481018,3.297407,-1.269458,-0.259789,-0.116656,553.083862,551.977640,-0.113322,549.839203,4,4,
267731,544.385071,553.284302,541.539612,569.582581,3.231340,-1.233055,-2.511643,-0.116723,551.910278,550.801383,-0.113445,548.834687,4,4,
267741,544.427002,554.064697,540.632568,569.582581,3.173542,-1.160844,-1.900048,-0.114619,550.963928,549.868829,-0.112868,549.245850,4,4,
267751,544.427002,554.064697,541.813477,569.582581,3.130396,-1.107824,-1.760650,-0.110288,550.272522,549.185474,-0.111596,549.245850,4,4,
267761,544.427002,551.976685,537.035156,568.718018,3.085786,-1.061631,-0.240460,-0.108304,549.377869,548.247348,-0.111088,548.201843,4,4,
267771,541.499023,549.897949,535.344910,568.671997,3.097690,-1.055175,-0.610870,-0.108011,548.325562,547.037661,-0.111370,545.698486,4,4,
267781,541.499023,549.897949,534.402954,566.664124,3.090306,-1.011666,-0.711521,-0.106956,547.356262,546.023512,-0.111085,545.698486,4,4,
267791,541.499023,550.827148,530.337891,565.692749,3.108207,-0.973485,-0.635122,-0.105737,546.414673,545.129528,-0.110466,546.163085,4,4,
267801,541.549011,550.827148,531.545776,564.600037,3.079897,-0.921251,0.124767,-0.102739,545.672119,544.438504,-0.109284,546.188079,4,4,
267811,539.593018,548.618896,531.545776,560.789734,2.973685,-0.891947,-0.591551,-0.102029,544.719299,543.596546,-0.108567,544.105957,4,4,
267821,539.593018,547.430969,531.545776,562.974060,2.847289,-0.828478,-1.080460,-0.099357,543.979614,542.823760,-0.107673,543.511994,4,4,
267831,537.489441,547.430969,527.128296,560.789734,2.736227,-0.787156,0.171756,-0.099117,543.011169,541.865426,-0.107335,542.460205,4,4,
267841,533.437195,541.283875,527.128296,560.273804,2.669545,-0.777479,-0.102329,-0.102555,541.659058,540.309875,-0.108713,537.360535,4,4,
267851,533.437195,541.283875,525.397827,560.153992,2.623981,-0.787565,0.544371,-0.104241,540.456360,538.959990,-0.109463,537.360535,4,4,
267861,529.332825,545.162964,522.615295,555.377747,2.577554,-0.786771,-0.144904,-0.106671,539.158813,537.744972,-0.109807,537.247895,4,4,
267871,528.382263,545.162964,518.708801,554.548035,2.531428,-0.779423,0.385925,-0.109099,537.837219,536.672600,-0.109734,536.772614,4,4,
267881,529.332825,536.066833,518.708801,553.667847,2.465129,-0.772159,-0.079206,-0.113724,536.260498,535.025790,-0.111304,532.699829,4,4,
267891,528.089172,535.988159,522.278015,553.667847,2.301267,-0.742576,-0.090369,-0.114571,535.034363,533.764648,-0.111727,532.038665,4,4,
267901,528.089172,535.542786,522.934631,553.667847,2.131262,-0.697783,-0.696326,-0.113117,534.041382,532.747477,-0.111441,531.815979,4,4,
267911,527.954468,534.779907,522.278015,552.947388,1.980481,-0.661772,-0.076372,-0.110898,533.143188,531.834011,-0.110867,531.367188,4,4,
267921,527.826111,534.333557,522.223450,554.658813,1.853057,-0.636710,-0.268148,-0.106793,532.465271,531.051566,-0.109935,531.079834,4,4,
267931,522.618225,533.159119,520.965210,554.658813,1.758474,-0.620419,-0.645459,-0.105906,531.490417,529.900014,-0.110084,527.888672,4,4,
267941,521.711487,530.910950,517.585632,554.658813,1.666571,-0.611452,-0.497081,-0.107058,530.310425,528.555765,-0.110779,526.311218,4,4,
267951,519.519836,530.910950,517.585632,549.966614,1.613733,-0.611340,-0.938816,-0.107421,529.201721,527.334265,-0.111104,525.215393,4,4,
267961,519.519836,531.701721,517.585632,549.966614,1.507094,-0.598486,-0.339678,-0.105367,528.343140,526.405566,-0.110583,525.610779,4,4,
267971,520.339478,531.701721,516.878174,547.060608,1.408903,-0.580846,-1.105898,-0.102790,527.560120,525.694895,-0.109454,526.020600,4,4,
267981,520.339478,527.377319,513.069397,546.584595,1.278996,-0.560999,-0.489482,-0.102946,526.515869,524.615146,-0.109412,523.858399,4,4,
267991,517.099365,526.562805,513.069397,543.385071,1.182063,-0.553969,-1.025077,-0.104383,525.335388,523.462658,-0.109579,521.831085,4,4,
268001,516.862427,526.245850,511.314026,540.742126,1.066700,-0.529936,-1.250383,-0.105703,524.153015,522.413380,-0.109446,521.554139,4,4,
268011,513.984070,525.960815,510.705505,540.742126,0.989099,-0.522873,-1.319662,-0.106625,522.999146,521.307393,-0.109479,519.972442,4,4,
268021,516.862427,522.071289,506.842163,542.029297,0.915867,-0.528227,-0.866964,-0.107270,521.865234,520.133863,-0.109704,519.466858,4,4,
268031,513.769348,518.870483,506.842163,542.029297,0.867579,-0.547361,0.053105,-0.109395,520.569336,518.714726,-0.110624,516.319915,4,4,
268041,511.577393,518.825989,509.009216,539.254089,0.811888,-0.555020,-0.879158,-0.109971,519.414917,517.533226,-0.110839,515.201691,4,4,
268051,510.493042,518.825989,509.009216,537.352661,0.753362,-0.572866,0.760711,-0.109630,518.350952,516.511398,-0.110592,514.659515,4,4,
268061,510.391602,520.698120,507.188110,537.352661,0.713286,-0.603201,0.249351,-0.107236,517.505981,515.725415,-0.109678,515.544861,4,4,
268071,506.299957,520.698120,506.161774,535.671204,0.669540,-0.641606,0.354765,-0.106358,516.525818,514.758794,-0.109306,513.499038,4,4,
268081,503.192749,517.655762,502.210693,535.671204,0.630538,-0.666415,-0.634712,-0.108590,515.227905,513.329299,-0.110267,510.424255,4,4,
268091,503.108124,516.627869,499.310608,534.758850,0.564369,-0.694701,-0.604029,-0.110543,513.936890,511.935833,-0.111098,509.867997,4,4,
268101,503.108124,514.565674,499.310608,531.892700,0.489183,-0.725412,-0.773491,-0.112300,512.647095,510.665350,-0.111554,508.836899,4,4,
268111,499.667511,513.492310,499.310608,530.213562,0.407612,-0.769276,-0.360182,-0.114472,511.295959,509.321414,-0.112206,506.579910,4,4,
268121,499.667511,513.422241,496.498657,530.042236,0.349674,-0.810215,-0.652435,-0.115521,510.041107,508.078096,-0.112553,506.544876,4,4,
