t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
10980,343.345703,348.610596,339.658936,352.868622,-0.130357,-3.951247,-0.221575,0.081850,345.447418,345.936665,0.094252,345.978149,4,4,
10990,347.761353,348.546326,342.857880,356.923950,-0.041467,-3.843183,0.081758,0.087103,346.817413,347.308899,0.095480,348.153840,4,4,
11000,347.761353,351.485992,342.857880,352.868622,0.031939,-3.739160,-1.197375,0.089199,347.908508,348.366169,0.095773,349.623672,4,4,
11010,347.761353,353.567078,344.055054,354.286865,0.090798,-3.609997,-0.683595,0.091384,349.029968,349.447446,0.096126,350.664215,4,4,
11020,349.313385,354.555115,343.158691,351.476990,0.161026,-3.473738,-1.927403,0.090828,349.885406,350.253881,0.095683,350.395188,4,4,
11030,349.313385,354.555115,344.055054,354.286865,0.243191,-3.309338,-1.234670,0.090421,350.750977,351.081756,0.095315,351.800125,4,4,
11040,348.372345,357.548737,343.158691,360.551819,0.328251,-3.137428,-2.683697,0.091878,351.808197,352.112907,0.095538,352.960541,4,4,
11050,348.372345,354.485016,344.280182,360.551819,0.419454,-2.918139,0.214333,0.090304,352.561676,352.833737,0.094868,351.428680,4,4,
11060,349.823425,358.526642,343.704285,360.551819,0.523315,-2.728291,-0.568727,0.089786,353.410370,353.662814,0.094526,354.175033,4,4,
11070,349.823425,358.470764,346.585907,360.917389,0.625843,-2.559561,0.338720,0.089114,354.237701,354.476543,0.094150,354.147094,4,4,
11080,353.949707,358.470764,348.915680,360.917389,0.688640,-2.394350,0.002061,0.089994,355.221222,355.451377,0.094245,356.210235,4,4,
11090,353.949707,358.470764,351.777557,362.127350,0.759388,-2.242053,0.913077,0.090867,356.212769,356.430467,0.094350,356.210235,4,4,
11100,356.259155,362.375366,348.915680,362.127350,0.791093,-2.093968,2.444186,0.091554,357.193634,357.393625,0.094406,359.193252,4,4,
11110,356.259155,362.375366,352.014526,366.762054,0.835650,-1.975733,2.226780,0.093926,358.358215,358.542367,0.094991,359.317260,4,4,
11120,355.731262,363.285095,355.257538,367.673828,0.835562,-1.881009,1.669785,0.096160,359.532074,359.689728,0.095555,359.508178,4,4,
11130,355.731262,364.204254,355.257538,366.762054,0.880346,-1.872775,0.417299,0.096137,360.491241,360.612401,0.095461,359.967758,4,4,
11140,355.932251,367.147980,353.374817,367.673828,0.874608,-1.844294,2.193569,0.095357,361.370728,361.461297,0.095159,361.540116,4,4,
11150,355.962585,364.204254,353.374817,369.515747,0.885288,-1.797128,2.707135,0.092357,362.009277,362.078237,0.094203,360.083419,4,4,
11160,360.038086,368.167084,353.520203,369.515747,0.861862,-1.750463,1.496722,0.092214,362.917847,362.986122,0.094105,364.102585,4,4,
11170,361.067505,369.060638,354.420471,369.515747,0.817365,-1.698436,0.682691,0.091695,363.785522,363.853161,0.093894,365.064071,4,4,
11180,361.067505,369.949097,356.657532,371.602020,0.730309,-1.632606,0.122360,0.091953,364.729523,364.800779,0.093919,365.508301,4,4,
11190,358.970245,369.949097,358.078735,371.702942,0.639039,-1.589712,0.485525,0.090105,365.455078,365.526204,0.093308,364.459671,4,4,
11200,358.970245,371.764069,358.078735,371.602020,0.576172,-1.550890,2.362998,0.087748,366.108582,366.188814,0.092535,365.286133,4,4,
11210,366.929108,371.341003,357.227356,371.702942,0.507415,-1.519719,1.735338,0.087595,366.970001,367.068753,0.092405,369.135056,4,4,
11220,366.929108,373.467957,357.227356,371.838623,0.482267,-1.452317,-0.189350,0.086878,367.770691,367.884120,0.092095,369.383865,4,4,
11230,367.872070,373.115387,356.374390,375.810211,0.467108,-1.348633,-0.568881,0.086497,368.599457,368.727000,0.091872,370.493728,4,4,
11240,366.924835,374.238556,355.842987,381.667816,0.437389,-1.240132,0.763830,0.087026,369.519989,369.663686,0.091923,370.581696,4,4,
11250,370.036896,373.115387,355.842987,381.667816,0.418748,-1.175894,0.377542,0.086891,370.376007,370.559214,0.091855,371.576142,4,4,
11260,370.262177,374.964478,357.019440,378.632751,0.420745,-1.121024,1.674170,0.085316,371.079559,371.283925,0.091302,372.613327,4,4,
11270,371.189301,373.862549,357.019440,378.632751,0.475506,-1.084983,0.569843,0.082381,371.624481,371.848283,0.090305,372.525925,4,4,
11280,372.385620,379.819641,357.019440,382.295502,0.558319,-1.055521,0.920544,0.083695,372.586304,373.001708,0.091021,376.102631,4,4,
11290,372.692291,378.080261,357.890808,385.131378,0.657731,-1.046407,-1.257524,0.084121,373.467957,373.969110,0.091184,375.386276,4,4,
11300,372.692291,380.948700,358.817017,382.295502,0.646729,-1.005169,0.611896,0.083393,374.232697,374.812830,0.090990,376.820495,4,4,
11310,372.692291,379.963196,358.883118,385.131378,0.611724,-0.995694,-0.378037,0.082097,374.930542,375.560227,0.090525,376.327743,4,4,
11320,378.690033,383.988770,358.817017,384.128662,0.628283,-0.998747,0.968977,0.084145,375.966614,376.846873,0.091615,381.339402,4,4,
11330,380.709076,383.988770,358.883118,387.150665,0.691943,-1.027463,1.681889,0.086721,377.078522,378.202003,0.092869,382.348923,4,4,
11340,380.709076,385.107269,362.717926,386.992035,0.745091,-1.044063,2.791270,0.089145,378.200287,379.363919,0.093536,382.908172,4,4,
11350,375.853027,386.227356,362.717926,392.950989,0.768318,-1.041031,1.884108,0.090062,379.188019,380.316691,0.093585,381.040191,4,4,
11360,375.853027,388.197632,361.581940,388.922424,0.782803,-1.034357,1.971306,0.087885,379.860077,381.026984,0.092941,382.025329,4,4,
11370,379.880493,387.226257,361.581940,392.950989,0.775067,-1.030987,0.431100,0.087969,380.747772,382.033773,0.093162,383.553375,4,4,
11380,381.957642,389.239899,361.583984,394.929657,0.842916,-1.038798,2.896932,0.089387,381.776306,383.251385,0.093979,385.598771,4,4,
11390,381.957642,390.327362,365.336212,399.723053,0.916790,-1.049730,1.802709,0.092823,383.030945,384.538766,0.094972,386.142502,4,4,
11400,381.957642,391.520203,365.466583,399.723053,0.963476,-1.065981,1.832116,0.094565,384.142120,385.673040,0.095499,386.738923,4,4,
11410,393.085602,392.439514,366.241455,391.713745,0.941876,-1.077536,0.560559,0.097458,385.391479,387.033949,0.096659,392.076629,4,4,
11420,393.085602,395.501160,366.241455,391.713745,0.934945,-1.103308,1.562070,0.099604,386.591461,388.317031,0.097564,392.399674,4,4,
11430,394.986694,395.501160,367.078400,397.731628,0.985633,-1.166676,0.375523,0.104445,388.095734,389.888600,0.099266,395.243927,4,4,
11440,390.999786,392.809326,367.078400,397.731628,1.065124,-1.216457,0.282506,0.101935,388.876617,390.673491,0.098673,391.904556,4,4,
11450,394.986694,392.809326,367.078400,397.731628,1.164775,-1.259010,-0.265828,0.100729,389.769379,391.589559,0.098471,393.898010,4,4,
11460,399.055389,394.984924,365.674133,398.534668,1.169994,-1.304814,1.819826,0.102494,390.961975,392.815404,0.099160,396.759796,4,4,
11470,399.055389,396.036713,365.674133,402.569489,1.144962,-1.352014,1.299031,0.104884,392.237854,394.121366,0.100058,397.546051,4,4,
11480,395.874725,398.033600,364.607330,405.740723,1.110901,-1.383628,1.442014,0.105693,393.371643,395.273107,0.100490,396.954162,4,4,
11490,394.962250,399.048035,372.571411,408.653412,1.124497,-1.386285,0.818329,0.105494,394.407654,396.315400,0.100597,397.005143,4,4,
11500,395.874725,400.053467,372.571411,408.708771,1.127780,-1.380329,-0.455135,0.104600,395.368774,397.300994,0.100538,397.964096,4,4,
11510,395.901764,400.053467,372.571411,410.712555,1.124735,-1.380146,0.050689,0.102846,396.230560,398.198223,0.100229,397.977616,4,4,
11520,397.848969,400.055267,367.581482,409.755951,1.112726,-1.404422,0.233032,0.100949,397.059906,399.044662,0.099784,398.952118,4,4,
11530,397.848969,400.055267,367.581482,410.712555,1.093339,-1.420165,0.141217,0.098022,397.762054,399.772441,0.099012,398.952118,4,4,
11540,397.848969,405.041992,370.578400,410.802063,1.082066,-1.408941,-2.302537,0.097140,398.649597,400.705171,0.098848,401.445481,4,4,
11550,402.799377,406.987640,371.645813,415.807037,1.074583,-1.391060,-1.314413,0.101839,400.114380,402.232737,0.100389,404.893508,4,4,
11560,402.799377,406.987640,373.609650,421.799042,1.081277,-1.384807,-1.890319,0.106198,401.590515,403.661081,0.101601,404.893508,4,4,
11570,408.809937,406.987640,375.570465,421.799042,1.100284,-1.415834,-0.617130,0.112103,403.272461,405.373800,0.103592,407.898789,4,4,
11580,400.830902,409.116150,375.570465,418.782745,1.115019,-1.469006,-0.314169,0.109281,404.097260,406.171308,0.102911,404.973526,4,4,
11590,406.705688,412.043732,370.388702,417.843048,1.126995,-1.523856,-0.122501,0.111374,405.409851,407.437426,0.103588,409.374710,4,4,
11600,406.705688,413.149506,370.388702,416.922302,1.089292,-1.542483,-0.450696,0.111357,406.521790,408.486287,0.103625,409.927597,4,4,
11610,410.628082,413.149506,374.422607,417.843048,1.071700,-1.560377,-0.435657,0.112253,407.729462,409.648689,0.103986,411.888794,4,4,
11620,410.628082,413.149506,374.422607,419.003052,1.073094,-1.601604,0.725258,0.111537,408.776764,410.650688,0.103877,411.888794,4,4,
11630,412.579437,412.143311,376.426117,428.961090,1.106190,-1.667264,0.985486,0.114012,410.151978,411.961321,0.104654,412.361374,4,4,
11640,409.390350,413.183594,378.227661,423.091064,1.079300,-1.709674,1.024796,0.109632,410.832184,412.628791,0.103571,411.286972,4,4,
11650,415.304199,418.289612,380.212921,427.161865,1.054520,-1.745773,0.679673,0.113674,412.352966,414.184417,0.105057,416.796905,4,4,
11660,415.304199,418.289612,380.212921,426.297424,0.986292,-1.773196,1.600541,0.114515,413.578064,415.397294,0.105520,416.796905,4,4,
11670,415.304199,418.289612,377.278290,427.161865,0.968481,-1.804742,0.491288,0.113843,414.652588,416.442951,0.105493,416.796905,4,4,
11680,409.111176,420.226044,377.278290,430.352203,0.939674,-1.841173,1.678266,0.109689,415.354919,417.119299,0.104411,414.668610,4,4,
11690,409.111176,422.239441,380.258789,433.429352,0.926921,-1.883312,0.609251,0.106821,416.150604,417.829050,0.103456,415.675309,4,4,
11700,422.937439,422.239441,386.217773,433.487549,0.846941,-1.900661,0.399054,0.112006,417.763245,419.529917,0.105360,422.588440,4,4,
11710,422.937439,422.239441,386.320831,435.629364,0.770958,-1.904803,-0.436923,0.115177,419.216248,421.024957,0.106621,422.588440,4,4,
11720,422.694000,425.042969,386.320831,435.629364,0.696852,-1.921567,0.347705,0.117520,420.614075,422.427131,0.107581,423.868485,4,4,
11730,422.694000,426.954071,384.516113,434.885956,0.658661,-1.974627,-0.069906,0.118482,421.890198,423.672653,0.108066,424.824036,4,4,
11740,424.439758,426.954071,384.516113,434.885956,0.650620,-2.023448,0.868301,0.118399,423.066315,424.806894,0.108219,425.696914,4,4,
11750,428.308655,426.997131,385.460754,439.045410,0.644791,-2.052327,-0.451240,0.120896,424.512512,426.235853,0.109210,427.652893,4,4,
11760,428.308655,426.997131,385.460754,442.086639,0.644421,-2.062152,0.027866,0.122183,425.856567,427.556640,0.109863,427.652893,4,4,
11770,427.303619,429.003784,386.428314,445.075439,0.643186,-2.054811,-0.300328,0.122996,427.163757,428.742545,0.110112,428.153702,4,4,
11780,427.303619,429.994904,386.428314,447.078674,0.624130,-2.033299,1.025512,0.123068,428.401337,429.794872,0.109973,428.649262,4,4,
11790,427.307312,431.948120,392.553619,448.089233,0.606515,-2.002400,0.180224,0.122049,429.525055,430.791541,0.109679,429.627716,4,4,
11800,435.320740,432.863770,392.553619,448.089966,0.602082,-1.973157,2.050599,0.125569,431.115112,432.457127,0.111304,434.092255,4,4,
11810,435.355621,434.894379,389.609436,448.089966,0.626610,-1.940661,1.622730,0.128039,432.630157,433.986748,0.112494,435.125000,4,4,
11820,435.355621,433.848602,387.647125,450.070129,0.635629,-1.903792,2.633296,0.128174,433.924652,435.243560,0.112871,434.602111,4,4,
11830,437.434204,435.867462,389.609436,450.956238,0.655655,-1.839710,0.285839,0.129120,435.305756,436.622145,0.113585,436.650833,4,4,
11840,439.726654,437.816925,388.801270,450.956238,0.659622,-1.762439,0.608104,0.130715,436.764465,438.057171,0.114439,438.771790,4,4,
11850,439.726654,438.725800,390.701538,451.697571,0.682835,-1.698019,-0.302264,0.130458,438.044556,439.311854,0.114755,439.226227,4,4,
11860,435.849487,438.752167,392.930542,450.792816,0.676966,-1.644711,1.285021,0.124440,438.717255,439.973240,0.113366,437.300827,4,4,
11870,435.849487,442.666718,393.849335,451.697571,0.692124,-1.601151,-0.535691,0.120439,439.541504,440.830743,0.112577,439.258103,4,4,
11880,444.036438,443.597260,398.962219,454.592926,0.684290,-1.559228,1.292856,0.122349,440.946472,442.307354,0.113579,443.816849,4,4,
11890,444.111542,443.597260,398.962219,458.503815,0.699435,-1.519148,-0.268051,0.123623,442.303680,443.720887,0.114372,443.854401,4,4,
11900,444.036438,443.527435,401.128418,458.503815,0.683591,-1.485579,0.396235,0.122089,443.378845,444.836891,0.114293,443.781937,4,4,
11910,444.111542,443.486084,401.128418,458.503815,0.668585,-1.463807,-0.627269,0.118674,444.241211,445.737074,0.113600,443.798813,4,4,
11920,443.117371,443.527435,404.215729,459.531311,0.647430,-1.461384,0.104726,0.113172,444.850189,446.348218,0.112100,443.322403,4,4,
11930,445.085205,445.429016,404.215729,459.531311,0.627803,-1.464378,-0.208711,0.109500,445.596375,447.184148,0.111286,445.257110,4,4,
11940,443.117371,446.453186,404.215729,459.531311,0.625605,-1.475077,0.553258,0.103886,446.101898,447.783164,0.109818,444.785279,4,4,
11950,443.068542,447.435242,410.229309,462.588837,0.623012,-1.483219,-0.300623,0.098825,446.609344,448.308563,0.108181,445.251892,4,4,
11960,443.068542,448.438904,411.222137,463.576813,0.632391,-1.509480,-0.383657,0.094001,447.091095,448.812492,0.106530,445.753723,4,4,
11970,450.996613,448.476563,412.172211,463.598175,0.626082,-1.526640,-0.548635,0.094092,448.040619,449.950338,0.106737,449.736588,4,4,
11980,450.996613,452.482178,413.080658,463.623993,0.639085,-1.569895,-0.760755,0.095288,449.107117,451.160783,0.107146,451.739396,4,4,
11990,449.904602,453.540009,413.080658,463.623993,0.633362,-1.602253,-0.425812,0.094503,449.977570,452.134510,0.106867,451.722306,4,4,
12000,449.904602,453.592041,412.997894,463.643524,0.625083,-1.647699,-0.795414,0.092226,450.683563,452.921082,0.106061,451.748321,4,4,
12010,451.830109,453.612396,412.997894,464.736176,0.618177,-1.680575,-0.354016,0.090656,451.440948,453.749729,0.105398,452.721252,4,4,
12020,453.684387,453.612396,415.962799,465.842712,0.606568,-1.734159,-0.216647,0.089294,452.204437,454.587034,0.104779,453.648392,4,4,
12030,453.684387,453.644745,419.832458,466.775818,0.607694,-1.786636,-0.209414,0.086644,452.819153,455.279975,0.103765,453.664566,4,4,
12040,453.684387,456.691864,420.766144,466.887207,0.591460,-1.852890,-0.222660,0.085069,453.520233,456.057609,0.103022,455.188126,4,4,
12050,456.406860,458.726868,419.832458,468.969971,0.589088,-1.914410,-0.285577,0.086723,454.544525,457.150184,0.103200,457.566864,4,4,
12060,456.406860,458.726868,420.766144,472.110413,0.569494,-1.977362,-1.145707,0.087838,455.528839,458.192572,0.103230,457.566864,4,4,
12070,456.290558,458.777618,420.528259,475.163269,0.571721,-2.045815,-0.350693,0.088469,456.473480,459.040722,0.102704,457.534088,4,4,
12080,456.290558,458.867065,420.528259,472.110413,0.565678,-2.126753,-0.198942,0.086150,457.114655,459.713515,0.101692,457.578812,4,4,
12090,459.947235,459.926636,420.528259,474.314819,0.560963,-2.206402,0.336928,0.087147,458.080841,460.715849,0.101650,459.936936,4,4,
12100,460.863678,462.984497,421.224915,473.359314,0.564685,-2.266787,-1.903217,0.088725,459.118042,461.760847,0.101731,461.924087,4,4,
12110,460.863678,462.984497,423.159180,474.314819,0.567789,-2.307962,-0.669982,0.088661,459.998566,462.640247,0.101337,461.924087,4,4,
12120,460.863678,464.038818,423.159180,473.359314,0.573818,-2.351083,-2.343886,0.087312,460.743469,463.369273,0.100525,462.451248,4,4,
12130,461.806885,464.120361,426.084961,473.449951,0.570178,-2.389804,-0.543909,0.085138,461.388397,464.008123,0.099478,462.963623,4,4,
12140,465.652130,465.145599,428.944611,473.449951,0.588573,-2.429928,-1.976143,0.085028,462.228210,464.854489,0.099054,465.398865,4,4,
12150,466.594727,467.201538,428.944611,477.488342,0.577427,-2.457374,-0.124412,0.087453,463.333069,465.978162,0.099435,466.898132,4,4,
12160,465.652130,467.201538,428.944611,479.447388,0.588162,-2.484754,-0.428828,0.088083,464.273804,466.919824,0.099284,466.426834,4,4,
12170,466.506104,466.251495,431.837372,477.488342,0.575524,-2.514853,0.399989,0.085771,464.911865,467.539555,0.098218,466.378800,4,4,
12180,466.506104,466.251495,431.837372,479.490936,0.576003,-2.547070,1.160439,0.083267,465.506653,468.138120,0.097122,466.378800,4,4,
12190,469.358124,471.272125,431.837372,482.627228,0.549139,-2.586501,1.246308,0.086811,466.711456,469.369415,0.097865,470.315125,4,4,
12200,470.299286,471.272125,430.790161,482.627228,0.529413,-2.606408,1.489822,0.088932,467.802277,470.442498,0.098135,470.785706,4,4,
12210,469.358124,474.261902,432.769440,482.627228,0.503539,-2.635329,0.265883,0.090258,468.830811,471.443834,0.098192,471.810013,4,4,
12220,469.160217,477.207214,432.769440,483.785858,0.477666,-2.650750,1.551477,0.092122,469.929077,472.514230,0.098445,473.183716,4,4,
12230,469.160217,478.191986,439.768585,484.859467,0.447558,-2.688343,0.189353,0.092491,470.889038,473.462100,0.098340,473.676101,4,4,
12240,470.993103,478.173950,439.768585,484.859467,0.423895,-2.708981,0.839395,0.092472,471.811981,474.357609,0.098089,474.583527,4,4,
12250,472.926910,478.191986,438.779694,487.907867,0.400897,-2.729330,0.053887,0.093740,472.869781,475.394722,0.098250,475.559448,4,4,
12260,472.926910,478.173950,438.779694,487.978027,0.391285,-2.736086,-0.097500,0.093118,473.741913,476.233798,0.097840,475.550430,4,4,
12270,476.898224,480.154175,440.781921,488.957092,0.384133,-2.742499,-0.602842,0.095482,474.921265,477.384583,0.098332,478.526200,4,4,
12280,479.874664,481.138916,443.779694,490.961578,0.405211,-2.747646,-0.856210,0.099173,476.263641,478.699422,0.099280,480.506790,4,4,
12290,479.874664,481.165985,443.779694,492.987885,0.407292,-2.734543,-0.723577,0.101346,477.483551,479.874354,0.099800,480.520325,4,4,
12300,475.965179,484.169189,445.737213,493.909119,0.426794,-2.726093,-1.679724,0.100755,478.434906,480.793513,0.099575,480.067184,4,4,
12310,475.965179,487.180389,447.731659,493.909119,0.438791,-2.715726,-0.644614,0.100364,479.401398,481.739476,0.099433,481.572784,4,4,
12320,482.007202,487.180389,447.731659,493.909119,0.454952,-2.720131,-1.138066,0.102679,480.648071,482.943488,0.100032,484.593795,4,4,
12330,482.007202,486.248444,444.703583,489.887573,0.475105,-2.724292,-0.613850,0.100372,481.432648,483.635669,0.099151,484.127823,4,4,
