I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
116003.000000,-0.017894,-0.335457,0.026637,0.041439,-0.041623,-0.999624,2.345603,2.284381,-4.601464,95.547852,113.356979,100.641769,106.773071,-0.003354,104.113625,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116004.000000,-0.001016,-0.331603,0.021338,0.041417,-0.041619,-0.999631,2.345709,2.284401,-4.601465,95.547852,113.356979,100.641769,106.773071,-0.003428,104.113625,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116005.000000,0.014125,-0.326307,0.015852,0.041391,-0.041597,-0.999625,2.345828,2.284425,-4.601464,95.547852,113.356979,100.641769,106.773071,-0.003501,104.113625,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116006.000000,0.026572,-0.321784,0.011760,0.041379,-0.041568,-0.999619,2.345960,2.284454,-4.601465,95.547852,113.356979,100.641769,106.773071,-0.003572,104.113625,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116009.000000,0.036514,-0.319393,0.010579,0.041378,-0.041524,-0.999608,2.346101,2.284484,-4.601465,93.551216,116.352219,105.633591,105.774170,-0.003492,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116010.000000,0.043912,-0.314881,0.021527,0.041401,-0.041425,-0.999570,2.346389,2.284554,-4.601464,93.551216,116.352219,105.633591,105.774170,-0.003337,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116011.000000,0.032955,-0.304202,0.044955,0.041443,-0.041323,-0.999520,2.346657,2.284643,-4.601464,93.551216,116.352219,105.633591,105.774170,-0.003186,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116012.000000,0.023835,-0.298057,0.056462,0.041466,-0.041285,-0.999507,2.346776,2.284699,-4.601464,93.551216,116.352219,105.633591,105.774170,-0.003113,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116013.000000,0.013903,-0.294197,0.066698,0.041468,-0.041254,-0.999496,2.346884,2.284758,-4.601462,93.551216,116.352219,105.633591,105.774170,-0.003041,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116014.000000,0.005494,-0.294949,0.074506,0.041451,-0.041243,-0.999489,2.346983,2.284815,-4.601461,93.551216,116.352219,105.633591,105.774170,-0.002971,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116015.000000,0.000400,-0.300313,0.077135,0.041431,-0.041248,-0.999488,2.347077,2.284868,-4.601461,93.551216,116.352219,105.633591,105.774170,-0.002902,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116016.000000,-0.003069,-0.307874,0.073294,0.041416,-0.041245,-0.999478,2.347167,2.284910,-4.601461,93.551216,116.352219,105.633591,105.774170,-0.002833,104.502167,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116020.000000,-0.007113,-0.315097,0.064770,0.041412,-0.041219,-0.999472,2.347254,2.284947,-4.601462,94.549767,111.360527,100.641785,103.776588,-0.002968,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116021.000000,-0.027244,-0.322403,0.028123,0.041444,-0.041121,-0.999383,2.347544,2.285064,-4.601464,94.549767,111.360527,100.641785,103.776588,-0.003482,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116022.000000,-0.038875,-0.320429,0.025740,0.041436,-0.041147,-0.999348,2.347595,2.285095,-4.601464,94.549767,111.360527,100.641785,103.776588,-0.003604,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116023.000000,-0.048217,-0.320845,0.024524,0.041434,-0.041175,-0.999304,2.347639,2.285127,-4.601465,94.549767,111.360527,100.641785,103.776588,-0.003723,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116024.000000,-0.053317,-0.322235,0.023401,0.041430,-0.041190,-0.999267,2.347677,2.285157,-4.601465,94.549767,111.360527,100.641785,103.776588,-0.003841,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116025.000000,-0.054907,-0.322532,0.023692,0.041423,-0.041217,-0.999249,2.347715,2.285187,-4.601467,94.549767,111.360527,100.641785,103.776588,-0.003956,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116026.000000,-0.054410,-0.322010,0.027371,0.041428,-0.041241,-0.999233,2.347754,2.285217,-4.601466,94.549767,111.360527,100.641785,103.776588,-0.004068,103.887764,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116029.000000,-0.051596,-0.321102,0.034243,0.041421,-0.041265,-0.999221,2.347796,2.285248,-4.601466,94.549858,116.352341,103.636963,109.766357,-0.003919,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116030.000000,-0.039323,-0.317301,0.047223,0.041382,-0.041355,-0.999208,2.347904,2.285313,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.003628,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116031.000000,-0.027890,-0.316362,0.049344,0.041355,-0.041453,-0.999187,2.348042,2.285380,-4.601468,94.549858,116.352341,103.636963,109.766357,-0.003349,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116032.000000,-0.023065,-0.317319,0.047038,0.041332,-0.041481,-0.999183,2.348121,2.285411,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.003212,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116033.000000,-0.019639,-0.317307,0.044336,0.041319,-0.041497,-0.999196,2.348203,2.285442,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.003079,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116034.000000,-0.015797,-0.316391,0.041455,0.041310,-0.041506,-0.999221,2.348290,2.285474,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.002948,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116035.000000,-0.008709,-0.315840,0.037039,0.041315,-0.041476,-0.999251,2.348382,2.285506,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.002819,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116036.000000,0.000670,-0.317173,0.031267,0.041311,-0.041444,-0.999295,2.348483,2.285537,-4.601467,94.549858,116.352341,103.636963,109.766357,-0.002693,104.588127,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116040.000000,0.009530,-0.320917,0.026062,0.041303,-0.041411,-0.999338,2.348591,2.285563,-4.601467,99.541801,112.358910,102.638664,104.774025,-0.002557,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116041.000000,0.031568,-0.332686,0.025248,0.041105,-0.041254,-0.999405,2.349072,2.285618,-4.601470,99.541801,112.358910,102.638664,104.774025,-0.002041,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116042.000000,0.034645,-0.332299,0.027853,0.041049,-0.041241,-0.999403,2.349198,2.285624,-4.601470,99.541801,112.358910,102.638664,104.774025,-0.001917,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116043.000000,0.039883,-0.331588,0.029079,0.041017,-0.041233,-0.999408,2.349330,2.285630,-4.601471,99.541801,112.358910,102.638664,104.774025,-0.001796,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116044.000000,0.046169,-0.330761,0.028630,0.040981,-0.041247,-0.999393,2.349469,2.285636,-4.601472,99.541801,112.358910,102.638664,104.774025,-0.001678,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116045.000000,0.049965,-0.328681,0.027684,0.040946,-0.041280,-0.999366,2.349612,2.285643,-4.601474,99.541801,112.358910,102.638664,104.774025,-0.001561,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116046.000000,0.048872,-0.324282,0.027700,0.040917,-0.041314,-0.999356,2.349756,2.285653,-4.601474,99.541801,112.358910,102.638664,104.774025,-0.001447,104.665001,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116049.000000,0.043483,-0.318648,0.029723,0.040891,-0.041329,-0.999335,2.349895,2.285667,-4.601473,97.545197,115.354530,103.636787,107.768272,-0.001204,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116050.000000,0.023852,-0.311086,0.040222,0.040856,-0.041320,-0.999291,2.350143,2.285706,-4.601473,97.545197,115.354530,103.636787,107.768272,-0.000732,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116051.000000,-0.004655,-0.311455,0.057016,0.040883,-0.041267,-0.999284,2.350335,2.285750,-4.601473,97.545197,115.354530,103.636787,107.768272,-0.000277,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116052.000000,-0.018766,-0.314474,0.064988,0.040899,-0.041235,-0.999284,2.350408,2.285769,-4.601473,97.545197,115.354530,103.636787,107.768272,-0.000056,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116053.000000,-0.028993,-0.318470,0.068294,0.040917,-0.041216,-0.999272,2.350471,2.285785,-4.601474,97.545197,115.354530,103.636787,107.768272,0.000161,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116054.000000,-0.033533,-0.321855,0.066327,0.040931,-0.041188,-0.999255,2.350527,2.285798,-4.601475,97.545197,115.354530,103.636787,107.768272,0.000373,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116055.000000,-0.034474,-0.323201,0.060481,0.040939,-0.041179,-0.999233,2.350582,2.285810,-4.601476,97.545197,115.354530,103.636787,107.768272,0.000582,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116056.000000,-0.034991,-0.322626,0.052732,0.040947,-0.041173,-0.999195,2.350636,2.285823,-4.601477,97.545197,115.354530,103.636787,107.768272,0.000786,105.116592,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116060.000000,-0.036353,-0.320754,0.046245,0.040952,-0.041173,-0.999161,2.350689,2.285838,-4.601478,95.548569,118.349907,99.643250,104.772583,0.000893,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116061.000000,-0.053197,-0.297497,0.072511,0.040978,-0.041228,-0.999101,2.350867,2.285951,-4.601478,95.548569,118.349907,99.643250,104.772583,0.001298,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116062.000000,-0.054857,-0.293630,0.084777,0.040984,-0.041262,-0.999101,2.350904,2.285995,-4.601477,95.548569,118.349907,99.643250,104.772583,0.001395,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116063.000000,-0.054389,-0.293678,0.092931,0.040990,-0.041273,-0.999094,2.350943,2.286038,-4.601476,95.548569,118.349907,99.643250,104.772583,0.001490,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116064.000000,-0.054095,-0.296929,0.095704,0.040996,-0.041296,-0.999099,2.350982,2.286078,-4.601476,95.548569,118.349907,99.643250,104.772583,0.001583,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116065.000000,-0.055379,-0.303673,0.092813,0.041004,-0.041309,-0.999097,2.351021,2.286112,-4.601476,95.548569,118.349907,99.643250,104.772583,0.001674,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116066.000000,-0.057094,-0.314940,0.084856,0.041015,-0.041326,-0.999101,2.351059,2.286135,-4.601476,95.548569,118.349907,99.643250,104.772583,0.001763,104.944427,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116069.000000,-0.057265,-0.328022,0.073485,0.041019,-0.041336,-0.999092,2.351095,2.286144,-4.601476,98.543755,116.353065,100.641747,110.762451,0.001999,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116070.000000,-0.047305,-0.339916,0.049252,0.041029,-0.041362,-0.999045,2.351185,2.286143,-4.601478,98.543755,116.353065,100.641747,110.762451,0.002455,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116071.000000,-0.024204,-0.329951,0.031814,0.041051,-0.041404,-0.998980,2.351318,2.286155,-4.601480,98.543755,116.353065,100.641747,110.762451,0.002895,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116072.000000,-0.011934,-0.322242,0.027505,0.041057,-0.041401,-0.998954,2.351403,2.286172,-4.601480,98.543755,116.353065,100.641747,110.762451,0.003109,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116073.000000,-0.000828,-0.317905,0.026484,0.041060,-0.041401,-0.998919,2.351500,2.286193,-4.601480,98.543755,116.353065,100.641747,110.762451,0.003318,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116074.000000,0.008153,-0.318325,0.026214,0.041058,-0.041398,-0.998899,2.351605,2.286214,-4.601480,98.543755,116.353065,100.641747,110.762451,0.003523,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116075.000000,0.015906,-0.322113,0.025172,0.041058,-0.041392,-0.998880,2.351718,2.286232,-4.601480,98.543755,116.353065,100.641747,110.762451,0.003725,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116076.000000,0.023425,-0.327908,0.024725,0.041053,-0.041388,-0.998868,2.351838,2.286243,-4.601480,98.543755,116.353065,100.641747,110.762451,0.003922,105.466293,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116080.000000,0.029039,-0.333818,0.025864,0.041056,-0.041390,-0.998876,2.351964,2.286249,-4.601481,92.553650,114.356621,102.638344,109.763557,0.004002,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116081.000000,0.017476,-0.337808,0.050477,0.041096,-0.041385,-0.999031,2.352449,2.286258,-4.601485,92.553650,114.356621,102.638344,109.763557,0.004307,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116082.000000,0.009624,-0.336738,0.056569,0.041095,-0.041374,-0.999066,2.352554,2.286262,-4.601486,92.553650,114.356621,102.638344,109.763557,0.004379,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116083.000000,-0.000106,-0.333666,0.058908,0.041091,-0.041358,-0.999105,2.352649,2.286268,-4.601488,92.553650,114.356621,102.638344,109.763557,0.004450,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116084.000000,-0.012087,-0.329052,0.059112,0.041083,-0.041348,-0.999113,2.352731,2.286279,-4.601489,92.553650,114.356621,102.638344,109.763557,0.004519,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116085.000000,-0.025495,-0.324825,0.058846,0.041071,-0.041316,-0.999118,2.352799,2.286294,-4.601489,92.553650,114.356621,102.638344,109.763557,0.004587,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116086.000000,-0.037556,-0.321752,0.058572,0.041064,-0.041305,-0.999124,2.352854,2.286311,-4.601490,92.553650,114.356621,102.638344,109.763557,0.004654,105.262054,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116089.000000,-0.044757,-0.318807,0.057451,0.041059,-0.041280,-0.999116,2.352901,2.286331,-4.601489,96.547203,115.355438,102.638145,107.766174,0.004725,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116090.000000,-0.045836,-0.315768,0.054552,0.041056,-0.041253,-0.999102,2.352946,2.286354,-4.601490,96.547203,115.355438,102.638145,107.766174,0.004795,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116091.000000,-0.027044,-0.313114,0.040124,0.041053,-0.041151,-0.999024,2.353110,2.286432,-4.601491,96.547203,115.355438,102.638145,107.766174,0.004996,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116092.000000,-0.022770,-0.311200,0.036002,0.041049,-0.041123,-0.998998,2.353173,2.286459,-4.601491,96.547203,115.355438,102.638145,107.766174,0.005060,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116093.000000,-0.023410,-0.307258,0.034620,0.041038,-0.041096,-0.998983,2.353235,2.286490,-4.601491,96.547203,115.355438,102.638145,107.766174,0.005123,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116094.000000,-0.026733,-0.304216,0.035023,0.041026,-0.041081,-0.998984,2.353293,2.286524,-4.601490,96.547203,115.355438,102.638145,107.766174,0.005185,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116095.000000,-0.028745,-0.304785,0.035430,0.041021,-0.041092,-0.998992,2.353350,2.286557,-4.601491,96.547203,115.355438,102.638145,107.766174,0.005245,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116096.000000,-0.027999,-0.308170,0.034992,0.041007,-0.041094,-0.998998,2.353408,2.286586,-4.601491,96.547203,115.355438,102.638145,107.766174,0.005304,105.362755,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116100.000000,-0.025864,-0.312900,0.033284,0.040998,-0.041116,-0.998999,2.353468,2.286611,-4.601492,94.550568,116.353783,103.636574,104.770683,0.005279,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116101.000000,-0.011774,-0.329563,0.007414,0.040985,-0.041328,-0.998963,2.353760,2.286655,-4.601496,94.550568,116.353783,103.636574,104.770683,0.005182,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116102.000000,-0.009985,-0.327677,-0.002741,0.040985,-0.041389,-0.998948,2.353844,2.286664,-4.601496,94.550568,116.353783,103.636574,104.770683,0.005159,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116103.000000,-0.008369,-0.325516,-0.011169,0.041012,-0.041436,-0.998946,2.353933,2.286677,-4.601497,94.550568,116.353783,103.636574,104.770683,0.005136,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116104.000000,-0.006110,-0.325257,-0.013307,0.041040,-0.041469,-0.998930,2.354025,2.286689,-4.601497,94.550568,116.353783,103.636574,104.770683,0.005114,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116105.000000,-0.004044,-0.326689,-0.008477,0.041071,-0.041508,-0.998911,2.354121,2.286702,-4.601497,94.550568,116.353783,103.636574,104.770683,0.005091,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116106.000000,-0.003837,-0.327596,-0.000758,0.041094,-0.041549,-0.998893,2.354217,2.286715,-4.601498,94.550568,116.353783,103.636574,104.770683,0.005070,105.191605,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116109.000000,-0.005728,-0.327256,0.005582,0.041110,-0.041583,-0.998870,2.354314,2.286729,-4.601499,99.542458,113.358994,106.631546,107.765236,0.005205,105.714149,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116110.000000,-0.009365,-0.330568,0.007169,0.041101,-0.041630,-0.998827,2.354502,2.286752,-4.601499,99.542458,113.358994,106.631546,107.765236,0.005467,105.714149,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116134.000000,-0.085965,-0.321666,-0.006807,0.041303,-0.041522,-0.998803,2.356409,2.286749,-4.601523,94.550789,118.351860,105.632622,110.759140,0.007903,106.144928,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116135.000000,-0.083914,-0.315096,-0.008070,0.041298,-0.041488,-0.998843,2.356423,2.286782,-4.601523,94.550789,118.351860,105.632622,110.759140,0.008054,106.144928,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116136.000000,-0.081344,-0.308794,-0.006049,0.041295,-0.041443,-0.998880,2.356437,2.286820,-4.601523,94.550789,118.351860,105.632622,110.759140,0.008202,106.144928,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116140.000000,-0.079827,-0.304525,-0.000164,0.041291,-0.041385,-0.998904,2.356451,2.286862,-4.601523,96.547585,116.355110,102.637619,105.767052,0.008210,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116141.000000,-0.075447,-0.326323,0.033717,0.041332,-0.041176,-0.998960,2.356493,2.286996,-4.601525,96.547585,116.355110,102.637619,105.767052,0.008239,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116142.000000,-0.067229,-0.331141,0.041414,0.041365,-0.041130,-0.998983,2.356509,2.287015,-4.601525,96.547585,116.355110,102.637619,105.767052,0.008245,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116143.000000,-0.055616,-0.330618,0.046814,0.041406,-0.041086,-0.999000,2.356537,2.287035,-4.601526,96.547585,116.355110,102.637619,105.767052,0.008251,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116144.000000,-0.042810,-0.327746,0.049395,0.041441,-0.041050,-0.999018,2.356576,2.287060,-4.601528,96.547585,116.355110,102.637619,105.767052,0.008257,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116145.000000,-0.030240,-0.326079,0.050405,0.041470,-0.041021,-0.999037,2.356627,2.287086,-4.601529,96.547585,116.355110,102.637619,105.767052,0.008262,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116146.000000,-0.017804,-0.326981,0.050391,0.041474,-0.041004,-0.999052,2.356690,2.287112,-4.601531,96.547585,116.355110,102.637619,105.767052,0.008268,105.883141,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116149.000000,-0.006232,-0.330638,0.048449,0.041458,-0.040970,-0.999058,2.356762,2.287134,-4.601532,93.552582,118.351639,104.634491,107.763557,0.008265,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116150.000000,0.001280,-0.336435,0.044370,0.041420,-0.040931,-0.999062,2.356842,2.287149,-4.601534,93.552582,118.351639,104.634491,107.763557,0.008262,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116151.000000,-0.006993,-0.338844,0.035234,0.041267,-0.040825,-0.999093,2.357060,2.287168,-4.601540,93.552582,118.351639,104.634491,107.763557,0.008253,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116152.000000,-0.011917,-0.329134,0.037749,0.041236,-0.040800,-0.999087,2.357122,2.287183,-4.601542,93.552582,118.351639,104.634491,107.763557,0.008250,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116153.000000,-0.014151,-0.318542,0.043349,0.041224,-0.040806,-0.999091,2.357181,2.287209,-4.601542,93.552582,118.351639,104.634491,107.763557,0.008246,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116154.000000,-0.013019,-0.311294,0.049662,0.041212,-0.040815,-0.999092,2.357241,2.287242,-4.601543,93.552582,118.351639,104.634491,107.763557,0.008243,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116155.000000,-0.009557,-0.307311,0.052961,0.041203,-0.040821,-0.999091,2.357305,2.287278,-4.601544,93.552582,118.351639,104.634491,107.763557,0.008240,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116156.000000,-0.005468,-0.305772,0.052502,0.041179,-0.040824,-0.999092,2.357373,2.287315,-4.601545,93.552582,118.351639,104.634491,107.763557,0.008236,105.944725,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
116160.000000,-0.002171,-0.307995,0.050173,0.041168,-0.040837,-0.999086,2.357445,2.287349,-4.601544,93.552666,115.356705,100.641045,107.763092,0.008039,105.427490,0.000000,-200.465164,-69.014603,-0.425847,0.000000,-200.465164,-69.014603,-0.425847,2875.000000
