I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
0.000000,0.000000,7.992389,-5.655602,-6.487896,41.958694,-10.902979,0.000000,-0.931063,0.000000,-1.016830,-0.325933,0.032803,-0.135056
0.000000,0.000000,7.992389,-5.655602,-31.763618,48.160866,-11.966000,0.000000,-1.614574,0.000000,-1.151572,-0.269044,-0.050187,-0.194276
19.000000,-11.000000,7.759009,-1.780854,-32.715206,-52.213062,-11.743820,0.000000,-2.077380,0.000000,-1.131957,-0.148440,-0.106970,-0.279755
0.000000,0.000000,7.759009,-1.780854,-53.724789,-61.738621,-11.709717,0.000000,-2.672474,0.000000,-1.134890,-0.022682,-0.179985,-0.350419
0.000000,0.000000,7.759009,-1.780854,-10.537025,8.036568,-10.600231,0.000000,-3.644516,0.000000,-1.008112,-0.008312,-0.298816,-0.377354
183.000000,-191.000000,85.083511,-92.429665,-5.318241,79.114792,-5.484317,0.000000,-8.691771,0.000000,-0.397493,-0.055405,-0.909702,-0.345651
0.000000,0.000000,85.083511,-92.429665,3.307133,108.288399,-6.341611,0.000000,-8.737149,0.000000,-0.504173,-0.197403,-0.920390,-0.334702
48.000000,-9.000000,24.064365,-5.499819,-6.188241,66.649216,-5.855265,0.000000,-9.389900,0.000000,-0.449325,-0.250353,-1.004354,-0.311393
0.000000,0.000000,24.064365,-5.499819,26.530537,31.169304,-7.433165,0.000000,-9.458022,0.000000,-0.643133,-0.242029,-1.018203,-0.348682
-107.000000,112.000000,-54.844254,55.131973,2.125978,52.470566,-10.493930,0.000000,-5.972567,0.000000,-1.016721,-0.206108,-0.603532,-0.470249
191.000000,-100.000000,93.724205,-48.352047,0.042213,-66.154556,-6.388407,0.000000,-7.511389,0.000000,-0.527891,0.023715,-0.792698,-0.642777
0.000000,0.000000,93.724205,-48.352047,-20.791445,-48.958321,-5.797749,0.000000,-7.520652,0.000000,-0.460491,0.275811,-0.798322,-0.819401
0.000000,0.000000,93.724205,-48.352047,-29.637129,118.838158,-4.897987,0.000000,-7.927748,0.000000,-0.355458,0.327028,-0.851930,-0.922280
77.000000,8.000000,22.805428,19.727726,0.459308,16.560555,-3.843364,0.000000,-7.231074,0.000000,-0.231209,0.378214,-0.772667,-0.997205
0.000000,0.000000,22.805428,19.727726,55.960667,-104.970421,-4.878417,0.000000,-7.475581,0.000000,-0.358343,0.569799,-0.806494,-1.007416
0.000000,0.000000,22.805428,19.727726,6.153713,-33.370117,-3.737608,0.000000,-6.901155,0.000000,-0.223688,0.717647,-0.741703,-0.988134
0.000000,0.000000,22.805428,19.727726,-31.755987,-32.146690,-2.630482,0.000000,-6.403234,0.000000,-0.092412,0.827984,-0.685795,-1.023170
0.000000,0.000000,22.805428,19.727726,-12.535949,111.855507,-2.026767,0.000000,-6.778300,0.000000,-0.021182,0.783098,-0.734870,-1.055839
72.000000,-25.000000,30.258310,-11.009562,-45.510395,165.399918,-1.001039,0.000000,-7.151750,0.000000,0.101305,0.559131,-0.783975,-1.123126
0.000000,0.000000,30.258310,-11.009562,-23.263641,62.485630,-3.614483,0.000000,-7.807451,0.000000,-0.214477,0.437478,-0.867343,-1.198759
0.000000,0.000000,30.258310,-11.009562,26.540295,26.631435,-5.797129,0.000000,-8.447505,0.000000,-0.479873,0.418759,-0.949218,-1.222393
0.000000,0.000000,30.258310,-11.009562,24.745216,-21.997047,-6.706032,0.000000,-8.202102,0.000000,-0.592965,0.465178,-0.924691,-1.250832
0.000000,0.000000,30.258310,-11.009562,-0.852984,-35.772724,-6.725591,0.000000,-7.722877,0.000000,-0.599347,0.641557,-0.871818,-1.314654
-44.000000,198.000000,-28.004152,106.963982,12.059147,61.596649,-6.775314,0.000000,-1.872818,0.000000,-0.609379,0.659697,-0.170934,-1.377630
0.000000,0.000000,-28.004152,106.963982,39.740875,-50.539951,-7.366982,0.000000,-1.709408,0.000000,-0.684799,0.676040,-0.152351,-1.404130
0.000000,0.000000,-28.004152,106.963982,47.682137,-136.068283,-7.170419,0.000000,-0.980164,0.000000,-0.665514,0.836569,-0.065430,-1.387266
0.000000,0.000000,-28.004152,106.963982,67.237572,-61.655350,-5.168479,0.000000,-0.144780,0.000000,-0.428382,0.937643,0.034730,-1.284469
173.000000,-91.000000,85.904709,-42.935940,56.868637,37.423386,0.954547,0.000000,-0.446396,0.000000,0.306953,0.855087,-0.001732,-1.137350
0.000000,104.000000,-0.778553,52.506603,50.963287,22.148447,1.406273,0.000000,3.225523,0.000000,0.362004,0.736967,0.440833,-0.993767
0.000000,0.000000,-0.778553,52.506603,2.000177,54.416595,0.935494,0.000000,4.220110,0.000000,0.306072,0.571835,0.562716,-0.902550
18.000000,84.000000,16.818680,35.724018,-4.256306,47.424454,1.125900,0.000000,6.570150,0.000000,0.329596,0.416855,0.848663,-0.879850
0.000000,0.000000,16.818680,35.724018,8.659538,7.826094,0.100062,0.000000,6.400044,0.000000,0.206556,0.383341,0.832090,-0.812433
6.000000,35.000000,11.711092,13.071692,27.885965,52.201145,0.420595,0.000000,7.219817,0.000000,0.245272,0.385648,0.934795,-0.713126
