I0,I1,I2,I3,I4,I5,I6,I7,AB_I0_filt_mm,AB_I1_filt_mm,AB_h_pred_mm,AB_q0,AB_q1,AB_z_meas_mm,AB_fused_h_mm,AB_fused_vz_mps,AB_valid,AB_hold_cnt,AB_predict_only,AB_hard_relock
969.796936,1022.676819,996.236877,1041.000000,0.060880,-0.008464,0.031435,4579.000000,968.692200,1022.676819,1000.198293,0.737449,0.812679,996.994481,999.621607,0.027196,1,0,0,0
971.860901,1029.733521,1000.797241,1041.000000,0.456035,0.065206,0.031435,4567.000000,969.796936,1022.676819,999.893568,0.749195,0.810140,997.270253,999.421372,0.019326,1,0,0,0
968.898743,1029.766724,999.332764,1041.000000,-0.146449,0.031638,0.028336,4471.000000,969.796936,1029.733521,999.614634,0.751519,0.749009,999.715101,999.632718,0.019628,1,0,0,0
976.949585,1027.842773,1002.396179,1041.000000,0.306344,0.075206,0.028336,4510.000000,971.860901,1029.733521,999.828994,0.766933,0.750796,1000.489551,999.947894,0.021609,1,0,0,0
971.088257,1030.970337,1001.029297,1041.000000,-0.136685,0.041599,0.027302,4453.000000,971.088257,1029.766724,1000.163987,0.757702,0.753311,1000.342217,1000.196069,0.022144,1,0,0,0
974.197449,1027.099487,1000.648438,1041.000000,-0.038087,0.028961,0.027302,4495.000000,974.197449,1027.842773,1000.417508,0.781500,0.771456,1000.846642,1000.494752,0.023431,1,0,0,0
974.311340,1024.224854,999.268066,1041.000000,-0.138038,0.002475,0.028322,4511.000000,974.197449,1027.099487,1000.729066,0.778903,0.780246,1000.671257,1000.718660,0.023258,1,0,0,0
981.360901,1020.295837,1000.828369,1041.000000,0.156027,0.026829,0.028322,4546.000000,974.311340,1024.224854,1000.951240,0.778001,0.806053,999.710062,1000.727828,0.019534,1,0,0,0
981.464050,1024.396851,1002.930420,1041.000000,0.210214,0.055913,0.028636,4514.000000,981.360901,1024.224854,1000.923172,0.836981,0.805819,1002.386341,1001.186542,0.023924,1,0,0,0
976.562195,1027.487183,1002.024658,1041.000000,-0.090587,0.032679,0.028636,4476.000000,981.360901,1024.396851,1001.425782,0.832793,0.808574,1002.561380,1001.630189,0.027331,1,0,0,0
980.660828,1028.595337,1004.628052,1041.000000,0.260341,0.068786,0.028364,4506.000000,980.660828,1027.487183,1001.903497,0.822978,0.786803,1003.547862,1002.199482,0.032264,1,0,0,0
985.691162,1025.638062,1005.664612,1041.000000,0.103664,0.074317,0.028364,4458.000000,980.660828,1027.487183,1002.522120,0.817823,0.791958,1003.697820,1002.733746,0.035791,1,0,0,0
982.739502,1026.683105,1004.711304,1041.000000,-0.095332,0.047411,0.025303,4451.000000,982.739502,1026.683105,1003.091656,0.830399,0.803405,1004.348280,1003.317848,0.039561,1,0,0,0
980.733459,1025.675415,1003.204468,1041.000000,-0.150692,0.015993,0.025303,4482.000000,982.739502,1025.675415,1003.713456,0.825217,0.816984,1004.099826,1003.783002,0.040720,1,0,0,0
982.759949,1029.700806,1006.230347,1041.000000,0.302589,0.061447,0.026676,4523.000000,982.739502,1026.683105,1004.190201,0.821244,0.812559,1004.594505,1004.262976,0.041933,1,0,0,0
989.764099,1030.712891,1010.238525,1041.000000,0.400817,0.115271,0.026676,4465.000000,982.759949,1029.700806,1004.682304,0.817314,0.791512,1005.853975,1004.893205,0.045448,1,0,0,0
978.808167,1020.757080,999.782593,1041.000000,-1.045591,-0.068842,0.020295,4395.000000,982.759949,1029.700806,1005.347683,0.811769,0.797057,1006.015757,1005.467936,0.047452,1,0,0,0
987.828125,1026.781982,1007.305054,1041.000000,0.752252,0.061383,0.020295,4626.000000,987.828125,1026.781982,1005.942457,0.849047,0.826337,1007.041042,1006.140202,0.050748,1,0,0,0
979.843750,1019.796570,999.820190,1041.000000,-0.748491,-0.067063,0.021472,4456.000000,979.843750,1020.757080,1006.647680,0.776634,0.882422,1001.604810,1005.739964,0.035619,1,0,0,0
984.862366,1019.822021,1002.342163,1041.000000,0.252199,-0.016428,0.021472,4625.000000,984.862366,1019.822021,1006.096156,0.823052,0.885618,1002.982249,1005.535652,0.026277,1,0,0,0
979.859131,1017.815002,998.837036,1041.000000,-0.350517,-0.069414,0.025895,4559.000000,979.859131,1019.796570,1005.798427,0.783839,0.883349,1001.019725,1004.938261,0.011941,1,0,0,0
980.891968,1016.851318,998.871643,1041.000000,0.003463,-0.057856,0.025895,4634.000000,980.891968,1017.815002,1005.057674,0.798619,0.893689,1000.390609,1004.217603,-0.002060,1,0,0,0
982.897095,1016.859070,999.878052,1041.000000,0.100642,-0.032718,0.031773,4619.000000,980.891968,1016.859070,1004.197004,0.805791,0.894483,999.813595,1003.407991,-0.015210,1,0,0,0
984.904541,1026.857910,1005.881226,1041.000000,0.600320,0.067681,0.031773,4595.000000,982.897095,1016.859070,1003.255890,0.830343,0.886640,1000.434858,1002.748104,-0.023673,1,0,0,0
978.950439,1015.910767,997.430603,1041.000000,-0.845069,-0.077080,0.028882,4464.000000,982.897095,1016.859070,1002.511373,0.836548,0.880436,1000.312137,1002.115510,-0.030271,1,0,0,0
987.985107,1020.951294,1004.468201,1041.000000,0.703758,0.046761,0.028882,4648.000000,984.904541,1020.951294,1001.812802,0.859098,0.840513,1002.730832,1001.978047,-0.027517,1,0,0,0
980.021912,1018.983032,999.502441,1041.000000,-0.496572,-0.039412,0.030247,4487.000000,980.021912,1018.983032,1001.702879,0.819325,0.855999,999.928909,1001.383565,-0.032839,1,0,0,0
984.032776,1025.991577,1005.012207,1041.000000,0.550979,0.054224,0.030247,4601.000000,984.032776,1020.951294,1001.055178,0.858147,0.834199,1002.230826,1001.266795,-0.029312,1,0,0,0
991.057983,1019.031372,1005.044678,1041.000000,0.003242,0.046139,0.029177,4479.000000,984.032776,1019.031372,1000.973677,0.858826,0.849519,1001.436742,1001.057029,-0.027923,1,0,0,0
988.065613,1023.032593,1005.549072,1041.000000,0.050437,0.046821,0.029177,4488.000000,988.065613,1023.032593,1000.777804,0.894065,0.814543,1004.735390,1001.490169,-0.016050,1,0,0,0
991.094116,1024.063965,1007.579041,1041.000000,0.203001,0.071590,0.028302,4487.000000,991.057983,1023.032593,1001.329671,0.914403,0.819142,1006.166767,1002.200349,-0.001538,1,0,0,0
990.109863,1024.079224,1007.094543,1041.000000,-0.048447,0.052552,0.028302,4453.000000,990.109863,1024.063965,1002.184964,0.899374,0.817675,1006.279126,1002.921913,0.010744,1,0,0,0
981.137695,1018.105164,999.621460,1041.000000,-0.747311,-0.074306,0.026371,4478.000000,990.109863,1024.063965,1003.029353,0.892338,0.824712,1006.418272,1003.639358,0.020911,1,0,0,0
994.137390,1027.108765,1010.623047,1041.000000,1.100159,0.111964,0.026371,4641.000000,990.109863,1024.079224,1003.848466,0.885512,0.831410,1006.559346,1004.336424,0.029043,1,0,0,0
991.167908,1022.141907,1006.654907,1041.000000,-0.396812,0.031272,0.022227,4398.000000,991.167908,1022.141907,1004.626858,0.887842,0.854041,1006.354386,1004.937813,0.034226,1,0,0,0
993.213562,1014.196899,1003.705200,1041.000000,-0.294971,-0.020470,0.022227,4497.000000,993.213562,1022.141907,1005.280073,0.899446,0.859485,1007.349124,1005.652502,0.040433,1,0,0,0
972.259155,1022.221069,997.240112,1041.000000,-0.646508,-0.119760,0.026982,4565.000000,991.167908,1022.141907,1006.056833,0.875926,0.865958,1006.566283,1006.148534,0.041961,1,0,0,0
986.284668,1018.261536,1002.273071,1041.000000,0.503290,-0.020943,0.026982,4700.000000,986.284668,1018.261536,1006.568149,0.830971,0.902555,1002.933327,1005.913881,0.031057,1,0,0,0
983.313599,1021.287109,1002.300354,1041.000000,0.002730,-0.017189,0.029624,4572.000000,983.313599,1021.287109,1006.224451,0.809076,0.874478,1003.037939,1005.650879,0.021497,1,0,0,0
984.324280,1015.303040,999.813660,1041.000000,-0.248665,-0.053902,0.029624,4570.000000,984.324280,1018.261536,1005.865854,0.820487,0.896703,1002.046044,1005.178288,0.010038,1,0,0,0
987.338989,1024.314209,1005.826599,1041.000000,0.601286,0.050012,0.034326,4618.000000,984.324280,1021.287109,1005.278669,0.825380,0.866596,1003.255898,1004.914570,0.003970,1,0,0,0
982.365051,1016.343079,999.354065,1041.000000,-0.647247,-0.060574,0.034326,4489.000000,984.324280,1016.343079,1004.954267,0.828083,0.905093,1001.045021,1004.250603,-0.007758,1,0,0,0
981.361267,1017.337891,999.349609,1041.000000,-0.000447,-0.051038,0.037094,4633.000000,982.365051,1017.337891,1004.173023,0.818267,0.890293,1000.588627,1003.527832,-0.018511,1,0,0,0
983.402039,1023.377747,1003.389893,1041.000000,0.404030,0.021136,0.037094,4625.000000,982.365051,1017.337891,1003.342720,0.825186,0.883374,1000.446996,1002.821489,-0.027198,1,0,0,0
983.447815,1013.430969,998.439392,1041.000000,-0.495052,-0.060731,0.034762,4531.000000,983.402039,1017.337891,1002.549506,0.840438,0.876763,1000.728905,1002.221798,-0.032660,1,0,0,0
981.473328,1020.452332,1000.962830,1041.000000,0.252342,-0.011078,0.034762,4634.000000,983.402039,1020.452332,1001.895196,0.845890,0.845357,1001.921346,1001.899903,-0.032582,1,0,0,0
982.482605,1026.459351,1004.470947,1041.000000,0.350809,0.046318,0.035986,4570.000000,982.482605,1020.452332,1001.574086,0.840904,0.842681,1001.487506,1001.558501,-0.032841,1,0,0,0
985.528381,1018.512634,1002.020508,1041.000000,-0.245035,0.000108,0.035986,4496.000000,982.482605,1020.452332,1001.230087,0.843771,0.839815,1001.422855,1001.264785,-0.032263,1,0,0,0
981.517151,1014.500916,998.009033,1041.000000,-0.401151,-0.063531,0.034245,4557.000000,982.482605,1018.512634,1000.942154,0.846170,0.853579,1000.576144,1000.876272,-0.033361,1,0,0,0
985.512024,1020.494690,1003.003357,1041.000000,0.499427,0.025755,0.034245,4637.000000,985.512024,1018.512634,1000.542660,0.874745,0.850250,1001.778029,1000.765026,-0.029655,1,0,0,0
984.498840,1012.484619,998.491699,1041.000000,-0.451159,-0.049885,0.032499,4521.000000,984.498840,1014.500916,1000.468476,0.866920,0.883063,999.638260,1000.319037,-0.032146,1,0,0,0
988.485535,1015.471497,1001.978516,1041.000000,0.348675,0.013328,0.032499,4618.000000,985.512024,1015.471497,999.997580,0.879287,0.871051,1000.421272,1000.073844,-0.030875,1,0,0,0
983.463135,1014.446228,998.954712,1041.000000,-0.302374,-0.036743,0.032243,4536.000000,984.498840,1014.446228,999.765098,0.872781,0.877657,999.514245,999.719944,-0.031627,1,0,0,0
986.421631,1015.404663,1000.913147,1041.000000,0.195837,0.000145,0.032243,4601.000000,986.421631,1015.404663,999.403672,0.891816,0.866658,1000.705822,999.638059,-0.027721,1,0,0,0
977.398560,1008.379456,992.889038,1041.000000,-0.802404,-0.127140,0.032646,4553.000000,983.463135,1014.446228,999.360852,0.867519,0.874289,999.014889,999.298578,-0.028759,1,0,0,0
981.347778,1012.327209,996.837524,1041.000000,0.394845,-0.044353,0.032646,4720.000000,981.347778,1012.327209,999.010992,0.852807,0.889032,997.159633,998.677747,-0.034313,1,0,0,0
984.325195,1016.303345,1000.314270,1041.000000,0.347680,0.017823,0.036586,4613.000000,981.347778,1012.327209,998.334620,0.858443,0.883395,997.059386,998.105078,-0.038138,1,0,0,0
989.306152,1015.287964,1002.297058,1041.000000,0.198281,0.046443,0.036586,4537.000000,984.325195,1015.287964,997.723694,0.888346,0.853631,999.498061,998.043080,-0.032815,1,0,0,0
988.259583,1014.240051,1001.249817,1041.000000,-0.104725,0.022468,0.033001,4500.000000,988.259583,1015.287964,997.714927,0.921205,0.853558,1001.258662,998.352799,-0.022184,1,0,0,0
982.194031,1010.171021,996.182495,1041.000000,-0.506735,-0.061463,0.033001,4527.000000,988.259583,1014.240051,998.130958,0.917739,0.865758,1000.871209,998.624203,-0.013963,1,0,0,0
977.129639,1015.095825,996.112732,1041.000000,-0.006980,-0.052822,0.038023,4637.000000,982.194031,1014.240051,998.484570,0.864246,0.868704,998.258268,998.443835,-0.014642,1,0,0,0
980.040100,1019.001892,999.520996,1041.000000,0.340825,0.009611,0.038023,4633.000000,980.040100,1015.095825,998.297413,0.847856,0.860013,997.692735,998.188571,-0.016456,1,0,0,0
982.954468,1012.922546,997.938477,1041.000000,-0.158250,-0.017012,0.035665,4552.000000,980.040100,1015.095825,998.024008,0.850134,0.857735,997.645969,997.955961,-0.017590,1,0,0,0
984.830994,1016.793030,1000.812012,1041.000000,0.287354,0.031260,0.035665,4584.000000,982.954468,1016.793030,997.780057,0.876453,0.841559,999.530098,998.095064,-0.012340,1,0,0,0
982.737183,1011.700012,997.218628,1041.000000,-0.359338,-0.030689,0.034281,4522.000000,982.954468,1012.922546,997.971661,0.874857,0.875409,997.943238,997.966545,-0.012426,1,0,0,0
983.615051,1011.575684,997.595337,1041.000000,0.037670,-0.019847,0.034281,4601.000000,983.615051,1011.700012,997.842289,0.881440,0.884519,997.682017,997.813440,-0.012906,1,0,0,0
983.513977,1017.462708,1000.488342,1041.000000,0.289303,0.029184,0.036034,4588.000000,983.513977,1011.700012,997.684377,0.881913,0.883203,997.617292,997.672301,-0.013108,1,0,0,0
981.403564,1005.364563,993.384033,1041.000000,-0.710434,-0.088119,0.036034,4527.000000,983.513977,1011.575684,997.541225,0.883106,0.883046,997.544353,997.541788,-0.013098,1,0,0,0
984.295898,1008.254395,996.275146,1041.000000,0.289112,-0.028290,0.040079,4680.000000,983.513977,1008.254395,997.410806,0.884193,0.909637,996.059645,997.167597,-0.017152,1,0,0,0
987.208679,1004.177795,995.693237,1041.000000,-0.058192,-0.033032,0.040079,4608.000000,984.295898,1005.364563,996.996079,0.894165,0.930263,995.038659,996.643744,-0.023024,1,0,0,0
975.098450,1011.028381,993.063416,1041.000000,-0.262982,-0.069503,0.039706,4615.000000,984.295898,1008.254395,996.413504,0.899020,0.901326,996.290490,996.391361,-0.023393,1,0,0,0
980.955750,1009.895447,995.425598,1041.000000,0.236219,-0.021015,0.039706,4663.000000,980.955750,1009.895447,996.157431,0.873319,0.885517,995.525944,996.043763,-0.025287,1,0,0,0
983.832397,1008.777466,996.304932,1041.000000,0.087935,-0.003736,0.040381,4601.000000,980.955750,1009.895447,995.790889,0.876374,0.882462,995.475686,995.734152,-0.026233,1,0,0,0
986.714111,1006.667847,996.690979,1041.000000,0.038606,0.002979,0.040381,4580.000000,983.832397,1008.777466,995.471821,0.903005,0.889120,996.208296,995.604386,-0.024024,1,0,0,0
983.687439,1014.614746,999.151123,1041.000000,0.246012,0.041525,0.038778,4572.000000,983.832397,1008.777466,995.364150,0.903902,0.888222,996.195807,995.513848,-0.021529,1,0,0,0
981.577148,1013.498352,997.537720,1041.000000,-0.161338,0.009350,0.038778,4520.000000,983.687439,1013.498352,995.298561,0.903241,0.848335,998.125663,995.807439,-0.013047,1,0,0,0
983.495728,1016.411926,999.953857,1041.000000,0.241613,0.046187,0.036950,4562.000000,983.495728,1014.614746,995.676965,0.898490,0.842185,998.551943,996.194461,-0.004422,1,0,0,0
975.495117,1014.395264,994.945190,1041.000000,-0.500870,-0.040576,0.036950,4512.000000,981.577148,1014.395264,996.150237,0.878558,0.847958,997.695384,996.428363,0.000213,1,0,0,0
979.372009,1011.286377,995.329224,1041.000000,0.038403,-0.028049,0.038055,4626.000000,979.372009,1014.395264,996.430493,0.857846,0.850294,996.806210,996.498122,0.001340,1,0,0,0
984.252014,1011.176880,997.714478,1041.000000,0.238526,0.014229,0.038055,4611.000000,979.372009,1011.286377,996.511523,0.857171,0.876876,995.510529,996.331344,-0.001663,1,0,0,0
977.180908,1015.071594,996.126221,1041.000000,-0.158823,-0.013217,0.035354,4557.000000,979.372009,1011.286377,996.314716,0.858811,0.875236,995.480344,996.164529,-0.004166,1,0,0,0
984.086060,1018.982727,1001.534424,1041.000000,0.540817,0.074653,0.035354,4590.000000,984.086060,1015.071594,996.122869,0.899693,0.842094,999.066495,996.652722,0.004665,1,0,0,0
985.057434,1009.982971,997.520203,1041.000000,-0.401419,-0.000852,0.030990,4475.000000,984.086060,1015.071594,996.699371,0.894889,0.846898,999.151959,997.140837,0.012023,1,0,0,0
982.084045,1014.986328,998.535156,1041.000000,0.101495,0.015380,0.030990,4568.000000,984.086060,1014.986328,997.261064,0.890208,0.852289,999.199981,997.610069,0.017839,1,0,0,0
979.080139,1025.940430,1002.510254,1041.000000,0.397509,0.075986,0.031654,4547.000000,982.084045,1014.986328,997.788463,0.869130,0.856684,998.416552,997.901519,0.019724,1,0,0,0
981.994324,1008.911865,995.453125,1041.000000,-0.705713,-0.047992,0.031654,4469.000000,981.994324,1014.986328,998.098756,0.865796,0.859270,998.427919,998.158005,0.020711,1,0,0,0
984.935669,1016.836426,1000.886047,1041.000000,0.543290,0.045786,0.034093,4631.000000,981.994324,1016.836426,998.365117,0.863577,0.846072,999.237009,998.522058,0.023327,1,0,0,0
982.842529,1025.704834,1004.273682,1041.000000,0.338769,0.092252,0.034093,4512.000000,982.842529,1016.836426,998.755326,0.867393,0.849324,999.660577,998.918271,0.026043,1,0,0,0
977.812927,1015.689392,996.751160,1041.000000,-0.752258,-0.041686,0.027329,4452.000000,982.842529,1016.836426,999.178698,0.863865,0.852852,999.730440,999.278011,0.027698,1,0,0,0
981.752869,1016.637451,999.195190,1041.000000,0.244403,0.003688,0.027329,4618.000000,981.752869,1016.637451,999.554990,0.851649,0.857646,999.256357,999.501236,0.026802,1,0,0,0
977.763245,1016.634583,997.198914,1041.000000,-0.199628,-0.028558,0.030472,4559.000000,977.812927,1016.634583,999.769255,0.817031,0.859456,997.714964,999.399483,0.020639,1,0,0,0
984.690857,1012.597046,998.643921,1041.000000,0.144505,-0.001111,0.030472,4605.000000,981.752869,1016.634583,999.605873,0.851225,0.858094,999.263814,999.544303,0.019613,1,0,0,0
974.658691,1017.511780,996.085205,1041.000000,-0.255877,-0.041516,0.030967,4570.000000,977.763245,1016.634583,999.740432,0.816857,0.859215,997.690103,999.371372,0.013462,1,0,0,0
980.627258,1021.486694,1001.057007,1041.000000,0.497180,0.043921,0.030967,4624.000000,980.627258,1017.511780,999.505991,0.842677,0.849952,999.148780,999.441693,0.012390,1,0,0,0
982.634033,1022.497498,1002.565796,1041.000000,0.150883,0.060885,0.029919,4512.000000,980.627258,1021.486694,999.565596,0.842181,0.817324,1000.750976,999.778964,0.015946,1,0,0,0
983.591125,1010.497864,997.044495,1041.000000,-0.552130,-0.036340,0.029919,4489.000000,982.634033,1021.486694,999.938429,0.855797,0.820431,1001.650501,1000.246602,0.021083,1,0,0,0
978.670776,1026.508057,1002.589417,1041.000000,0.554490,0.057366,0.033836,4615.000000,982.634033,1022.497498,1000.457428,0.851472,0.816333,1002.145824,1000.761339,0.026148,1,0,0,0
976.843506,1018.708191,997.775879,1041.000000,-0.481355,-0.028075,0.033836,4497.000000,978.670776,1018.708191,1001.022817,0.813733,0.852622,999.156674,1000.686912,0.020549,1,0,0,0
973.848755,1016.710022,995.279419,1041.000000,-0.249642,-0.063216,0.034495,4609.000000,976.843506,1018.708191,1000.892405,0.799593,0.851535,998.434356,1000.449957,0.013175,1,0,0,0
980.784424,1023.643860,1002.214111,1041.000000,0.693470,0.056794,0.034495,4656.000000,976.843506,1018.708191,1000.581709,0.802182,0.848946,998.368708,1000.183369,0.006536,1,0,0,0
983.740356,1025.601685,1004.671021,1041.000000,0.245690,0.086753,0.031420,4500.000000,980.784424,1023.643860,1000.248731,0.837797,0.805041,1001.786851,1000.525593,0.011151,1,0,0,0
989.688721,1023.575439,1006.632080,1041.000000,0.196099,0.104097,0.031420,4457.000000,983.740356,1023.643860,1000.637099,0.859194,0.808277,1003.082874,1001.077338,0.018488,1,0,0,0
977.705750,1018.568054,998.136902,1041.000000,-0.849515,-0.047147,0.026168,4434.000000,983.740356,1023.575439,1001.262217,0.853984,0.814056,1003.181130,1001.607622,0.024245,1,0,0,0
986.741211,1022.622681,1004.681946,1041.000000,0.654501,0.064135,0.026168,4624.000000,986.741211,1022.622681,1001.850068,0.874093,0.826895,1004.184138,1002.270201,0.031247,1,0,0,0
