I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33
304157.000000,1000.000000,1009.278931,1.000000,-0.009350,0.049358,0.049358,276.027466,-0.008696,0.000000,-0.000654,-52.837017,328.864471,0.000000,8192.000000,1055.495728,1008.948669,1063.428711,8192.000000,1057.000000,1003.000000,1056.000000,0.000000,1.000000,1.000000,1.000000,-1.676282,-1.622121,3.302877,-6.234829,-11.810646,-19.142241,-40.953884,4224.000000
304167.000000,1000.000000,1009.911194,1.000000,-0.009350,0.045422,0.045422,279.517548,-0.008696,0.000000,-0.000654,-49.294899,328.812439,0.000000,8192.000000,1057.369019,1008.948669,1065.456299,8192.000000,1061.000000,1010.000000,1062.000000,0.000000,1.000000,1.000000,1.000000,-1.622864,-1.714709,3.436645,-7.600659,-12.189430,-18.850718,-29.724211,4229.000000
304177.000000,1000.000000,1010.560181,1.000000,-0.010602,0.043998,0.043998,279.620453,-0.009911,0.000000,-0.000691,-49.140106,328.760559,0.000000,8192.000000,1055.495728,1008.327942,1062.465820,8192.000000,1049.000000,1009.000000,1059.000000,0.000000,1.000000,1.000000,1.000000,-1.560960,-1.832221,3.574375,-7.600659,-12.189430,-18.850718,-29.724211,4233.000000
304187.000000,1000.000000,1011.223938,1.000000,-0.010602,0.043524,0.043524,279.995239,-0.009911,0.000000,-0.000691,-48.713898,328.709137,0.000000,8192.000000,1054.000488,1009.586670,1065.456299,8192.000000,1055.000000,1018.000000,1068.000000,0.000000,1.000000,1.000000,1.000000,-1.517248,-1.949925,3.715656,-7.865443,-13.982959,-11.789618,-33.291286,4233.000000
304197.000000,1000.000000,1011.888672,1.000000,-0.011952,0.043097,0.043097,279.112305,-0.011224,0.000000,-0.000728,-49.544510,328.656830,0.000000,8192.000000,1047.856567,1017.072815,1062.465820,8192.000000,1048.000000,1019.000000,1054.000000,0.000000,1.000000,1.000000,1.000000,-1.492540,-2.078459,3.862625,-7.865443,-13.982959,-11.789618,-33.291286,4233.000000
304207.000000,1000.000000,1012.406372,1.000000,-0.011952,0.045075,0.045075,277.277649,-0.011224,0.000000,-0.000728,-51.325027,328.602661,0.000000,791.443542,1053.238281,1017.072815,1071.476929,797.000000,1054.000000,1011.000000,1073.000000,1.000000,1.000000,1.000000,1.000000,-1.461962,-2.222107,4.008758,-7.813322,-16.410385,-12.816599,-32.837276,4233.000000
304217.000000,1000.000000,1012.932251,1.000000,-0.013173,0.042624,0.042624,278.332306,-0.012406,0.000000,-0.000767,-50.217339,328.549652,0.000000,8192.000000,1053.238281,1009.537292,1057.528687,8192.000000,1061.000000,1011.000000,1050.000000,0.000000,1.000000,1.000000,1.000000,-1.432108,-2.395147,4.159206,-7.813322,-16.410385,-12.816599,-32.837276,4231.000000
304227.000000,1000.000000,1013.501587,1.000000,-0.013173,0.040044,0.040044,280.604004,-0.012406,0.000000,-0.000767,-47.895084,328.499084,0.000000,8192.000000,1053.238281,1009.537292,1072.617310,8192.000000,1050.000000,1016.000000,1069.000000,0.000000,1.000000,1.000000,1.000000,-1.411514,-2.560338,4.308853,-7.277151,-20.627241,-8.475809,-48.886375,4233.000000
304237.000000,1000.000000,1014.129578,1.000000,-0.014307,0.038198,0.038198,281.195038,-0.013502,0.000000,-0.000805,-47.254189,328.449219,0.000000,8192.000000,1060.357422,1013.553162,1072.617310,8192.000000,1061.000000,1016.000000,1074.000000,0.000000,1.000000,1.000000,1.000000,-1.405061,-2.705260,4.452458,-7.277151,-20.627241,-8.475809,-48.886375,4236.000000
304247.000000,1000.000000,1014.797546,1.000000,-0.014307,0.033003,0.033003,285.825287,-0.013502,0.000000,-0.000805,-42.578987,328.404266,0.000000,8192.000000,1060.508545,1013.843323,1072.617310,8192.000000,1073.000000,1022.000000,1064.000000,0.000000,1.000000,1.000000,1.000000,-1.409655,-2.830739,4.599781,-7.099224,-23.699583,-34.511089,-29.015638,4237.000000
304257.000000,1000.000000,1015.323181,1.000000,-0.015642,0.023234,0.023234,293.378906,-0.014798,0.000000,-0.000844,-34.988419,328.367340,0.000000,799.261658,1060.508545,1014.127625,1067.693848,806.000000,1060.000000,1017.000000,1063.000000,1.000000,1.000000,1.000000,1.000000,-1.422661,-2.924950,4.746246,-7.099224,-23.699583,-34.511089,-29.015638,4242.000000
304267.000000,1000.000000,1015.924866,1.000000,-0.015642,0.012023,0.012023,303.442719,-0.014798,0.000000,-0.000844,-24.898355,328.341064,0.000000,8192.000000,1072.512329,1014.127625,1067.693848,8192.000000,1085.000000,1013.000000,1071.000000,0.000000,1.000000,1.000000,1.000000,-1.432848,-3.004313,4.892576,-6.982058,-24.258944,-2.602898,-39.761040,4250.000000
304277.000000,1000.000000,1016.569763,1.000000,-0.016809,-0.001139,-0.001139,314.223053,-0.015925,0.000000,-0.000884,-14.103115,328.326172,0.000000,8192.000000,1067.508545,1010.881226,1072.754028,8192.000000,1068.000000,1014.000000,1069.000000,0.000000,1.000000,1.000000,1.000000,-1.436822,-3.053764,5.037940,-6.982058,-24.258944,-2.602898,-39.761040,4260.000000
304287.000000,1000.000000,1017.247070,1.000000,-0.016809,-0.014426,-0.014426,326.179657,-0.015925,0.000000,-0.000884,-2.144264,328.323914,0.000000,8192.000000,1067.508545,1010.842896,1074.739014,8192.000000,1049.000000,1014.000000,1077.000000,0.000000,1.000000,1.000000,1.000000,-1.457554,-3.082376,5.180801,-7.127689,-22.798944,-7.427954,-35.657295,4271.000000
304297.000000,1000.000000,1017.915222,1.000000,-0.018171,-0.028201,-0.028201,337.360657,-0.017247,0.000000,-0.000923,9.027218,328.333435,0.000000,8192.000000,1059.406128,1010.842896,1072.754028,8192.000000,1060.000000,1010.000000,1060.000000,0.000000,1.000000,1.000000,1.000000,-1.499134,-3.088446,5.325574,-7.127689,-22.798944,-7.427954,-35.657295,4283.000000
304307.000000,1000.000000,1018.562622,1.000000,-0.018171,-0.041812,-0.041812,349.633026,-0.017247,0.000000,-0.000923,21.277128,328.355896,0.000000,8192.000000,1054.308960,1010.842896,1074.867554,8192.000000,1055.000000,1014.000000,1071.000000,0.000000,1.000000,1.000000,1.000000,-1.551968,-3.074500,5.471250,-8.382787,-18.485559,-5.918954,-29.172815,4294.000000
304317.000000,1000.000000,1019.158997,1.000000,-0.019526,-0.058228,-0.058228,363.224457,-0.018563,0.000000,-0.000964,34.831795,328.392670,0.000000,8192.000000,1054.308960,1010.955078,1063.837280,8192.000000,1052.000000,1017.000000,1055.000000,0.000000,1.000000,1.000000,1.000000,-1.571768,-3.064622,5.612362,-8.382787,-18.485559,-5.918954,-29.172815,4306.000000
304327.000000,1000.000000,1019.742615,1.000000,-0.019526,-0.074257,-0.074257,377.702240,-0.018563,0.000000,-0.000964,49.257568,328.444672,0.000000,8192.000000,1051.273804,1013.989929,1074.867554,8192.000000,1043.000000,1021.000000,1080.000000,0.000000,1.000000,1.000000,1.000000,-1.582343,-3.068169,5.750536,-9.435963,-13.743658,-8.756782,-32.433601,4320.000000
304337.000000,1000.000000,1020.197144,1.000000,-0.020747,-0.090702,-0.090702,391.471252,-0.019743,0.000000,-0.001004,62.960117,328.511139,0.000000,791.690979,1045.281616,1013.989929,1071.896851,799.000000,1046.000000,1011.000000,1068.000000,1.000000,1.000000,1.000000,1.000000,-1.575082,-3.086197,5.885904,-9.435963,-13.743658,-8.756782,-32.433601,4334.000000
304347.000000,1000.000000,1020.578552,1.000000,-0.020747,-0.105492,-0.105492,404.862427,-0.019743,0.000000,-0.001004,76.270767,328.591644,0.000000,818.655212,1045.281616,1016.929993,1071.896851,826.000000,1066.000000,1020.000000,1063.000000,1.000000,1.000000,1.000000,1.000000,-1.566039,-3.087915,6.023678,-8.245418,-9.994803,-7.825906,-32.873749,4348.000000
304357.000000,1000.000000,1020.967285,1.000000,-0.021623,-0.114622,-0.114622,412.378662,-0.020579,0.000000,-0.001045,83.698685,328.679993,0.000000,8192.000000,1052.316528,1007.959106,1071.896851,8192.000000,1053.000000,1010.000000,1075.000000,0.000000,1.000000,1.000000,1.000000,-1.551813,-3.096978,6.160879,-8.245418,-9.994803,-7.825906,-32.873749,4362.000000
304367.000000,1000.000000,1021.391418,1.000000,-0.021623,-0.114727,-0.114727,412.562256,-0.020579,0.000000,-0.001045,83.793831,328.768433,0.000000,8192.000000,1053.363403,1016.929993,1073.851318,8192.000000,1054.000000,1021.000000,1070.000000,0.000000,1.000000,1.000000,1.000000,-1.528359,-3.113910,6.304005,-6.573402,-7.685647,-4.248516,-34.462578,4369.000000
304377.000000,1000.000000,1021.824341,1.000000,-0.022476,-0.110243,-0.110243,407.841431,-0.021392,0.000000,-0.001085,78.989616,328.851807,0.000000,8192.000000,1053.363403,1011.812195,1073.851318,8192.000000,1058.000000,1015.000000,1069.000000,0.000000,1.000000,1.000000,1.000000,-1.545514,-3.138541,6.445566,-6.573402,-7.685647,-4.248516,-34.462578,4369.000000
304387.000000,1000.000000,1022.268677,1.000000,-0.022476,-0.102037,-0.102037,400.532379,-0.021392,0.000000,-0.001085,71.604980,328.927399,0.000000,8192.000000,1053.363403,1014.832214,1073.851318,8192.000000,1048.000000,1018.000000,1073.000000,0.000000,1.000000,1.000000,1.000000,-1.588876,-3.146739,6.584632,-4.499692,-7.120784,-4.036616,-21.672607,4365.000000
304397.000000,1000.000000,1022.709106,1.000000,-0.023393,-0.092480,-0.092480,391.171112,-0.022269,0.000000,-0.001124,62.178062,328.993042,0.000000,8192.000000,1053.106689,1012.904053,1072.872925,8192.000000,1054.000000,1016.000000,1068.000000,0.000000,1.000000,1.000000,1.000000,-1.659785,-3.147305,6.721214,-4.499692,-7.120784,-4.036616,-21.672607,4358.000000
304407.000000,1000.000000,1023.132629,1.000000,-0.023393,-0.078972,-0.078972,379.066681,-0.022269,0.000000,-0.001124,50.020836,329.045837,0.000000,8192.000000,1047.259521,1012.904053,1075.002197,8192.000000,1045.000000,1013.000000,1071.000000,0.000000,1.000000,1.000000,1.000000,-1.687299,-3.122468,6.855446,-3.300676,-7.338575,-2.157264,-38.516678,4348.000000
304417.000000,1000.000000,1023.545105,1.000000,-0.024296,-0.060060,-0.060060,361.267365,-0.023133,0.000000,-0.001164,32.187553,329.079803,0.000000,8192.000000,1052.998413,1009.988647,1074.021240,8192.000000,1054.000000,1008.000000,1070.000000,0.000000,1.000000,1.000000,1.000000,-1.709649,-3.093864,6.984853,-3.300676,-7.338575,-2.157264,-38.516678,4336.000000
304427.000000,1000.000000,1023.945923,1.000000,-0.024296,-0.037540,-0.037540,341.011230,-0.023133,0.000000,-0.001164,11.918854,329.092377,0.000000,8192.000000,1052.998413,1009.988647,1074.021240,8192.000000,1061.000000,1013.000000,1058.000000,0.000000,1.000000,1.000000,1.000000,-1.731907,-3.057895,7.116010,-1.578752,-7.635715,3.789698,-27.355646,4318.000000
304437.000000,1000.000000,1024.354248,1.000000,-0.025148,-0.013320,-0.013320,318.435333,-0.023946,0.000000,-0.001202,-10.645823,329.081146,0.000000,8192.000000,1059.934448,1010.166382,1074.021240,8192.000000,1069.000000,1016.000000,1071.000000,0.000000,1.000000,1.000000,1.000000,-1.746046,-3.018191,7.248265,-1.578752,-7.635715,3.789698,-27.355646,4298.000000
304447.000000,1000.000000,1024.765259,1.000000,-0.025148,0.008782,0.008782,298.511536,-0.023946,0.000000,-0.001202,-30.537390,329.048920,0.000000,8192.000000,1059.934448,1013.256714,1071.072632,8192.000000,1034.000000,1016.000000,1067.000000,0.000000,1.000000,1.000000,1.000000,-1.781198,-2.967561,7.375550,-1.392907,-9.288509,8.194915,-8.958156,4275.000000
304457.000000,1000.000000,1025.163696,1.000000,-0.026006,0.025752,0.025752,282.418091,-0.024765,0.000000,-0.001240,-46.581657,328.999756,0.000000,8192.000000,1055.724976,1013.394104,1071.072632,8192.000000,1057.000000,1017.000000,1059.000000,0.000000,1.000000,1.000000,1.000000,-1.825503,-2.918334,7.499128,-1.392907,-9.288509,8.194915,-8.958156,4255.000000
304467.000000,1000.000000,1025.541016,1.000000,-0.026006,0.036429,0.036429,272.749390,-0.024765,0.000000,-0.001240,-56.191040,328.940430,0.000000,8192.000000,1051.580566,1014.534119,1071.072632,8192.000000,1053.000000,1025.000000,1074.000000,0.000000,1.000000,1.000000,1.000000,-1.891224,-2.847661,7.621429,-3.757657,-11.665624,8.424537,-4.217928,4239.000000
304477.000000,1000.000000,1025.926880,1.000000,-0.026819,0.044673,0.044673,264.529541,-0.025541,0.000000,-0.001278,-64.342949,328.872498,0.000000,8192.000000,1054.477417,1014.534119,1078.134033,8192.000000,1056.000000,1010.000000,1077.000000,0.000000,1.000000,1.000000,1.000000,-1.925000,-2.737014,7.743058,-3.757657,-11.665624,8.424537,-4.217928,4229.000000
304487.000000,1000.000000,1026.346924,1.000000,-0.026819,0.052830,0.052830,257.112915,-0.025541,0.000000,-0.001278,-71.683945,328.796844,0.000000,8192.000000,1054.477417,1022.723022,1081.132813,8192.000000,1072.000000,1025.000000,1083.000000,0.000000,1.000000,1.000000,1.000000,-1.921020,-2.598164,7.858747,-6.278853,-12.696406,8.867929,-29.645943,4220.000000
304497.000000,1000.000000,1026.782593,1.000000,-0.027662,0.059680,0.059680,250.105865,-0.026347,0.000000,-0.001315,-78.607994,328.713867,0.000000,8192.000000,1061.469482,1008.520325,1086.005493,8192.000000,1063.000000,1010.000000,1082.000000,0.000000,1.000000,1.000000,1.000000,-1.881416,-2.449319,7.965634,-6.278853,-12.696406,8.867929,-29.645943,4212.000000
304507.000000,1000.000000,1027.121948,1.000000,-0.027662,0.062691,0.062691,247.310791,-0.026347,0.000000,-0.001315,-81.317230,328.628021,0.000000,760.667053,1070.420654,1023.246216,1086.005493,767.000000,1072.000000,1033.000000,1078.000000,1.000000,1.000000,1.000000,1.000000,-1.819195,-2.308316,8.064523,-7.061506,-11.079042,2.323809,-17.390894,4205.000000
304517.000000,1000.000000,1027.386230,1.000000,-0.028473,0.061080,0.061080,247.945328,-0.027122,0.000000,-0.001351,-80.597610,328.542938,0.000000,767.975830,1070.534180,1013.856995,1081.906738,774.000000,1074.000000,1015.000000,1071.000000,1.000000,1.000000,1.000000,1.000000,-1.748165,-2.198641,8.160259,-7.061506,-11.079042,2.323809,-17.390894,4202.000000
304527.000000,1000.000000,1027.760864,1.000000,-0.028473,0.061494,0.061494,247.486755,-0.027122,0.000000,-0.001351,-80.970703,328.457458,0.000000,8192.000000,1070.534180,1026.841431,1081.906738,8192.000000,1068.000000,1028.000000,1082.000000,0.000000,1.000000,1.000000,1.000000,-1.687442,-2.167350,8.259187,-7.215835,-9.982931,3.078168,-27.379889,4202.000000
304537.000000,1000.000000,1028.196289,1.000000,-0.029148,0.062580,0.062580,245.815796,-0.027761,0.000000,-0.001387,-82.554543,328.370331,0.000000,8192.000000,1070.788208,1026.841431,1074.807739,8192.000000,1072.000000,1031.000000,1068.000000,0.000000,1.000000,1.000000,1.000000,-1.666518,-2.166699,8.360846,-7.215835,-9.982931,3.078168,-27.379889,4201.000000
304547.000000,1000.000000,1028.689941,1.000000,-0.029148,0.066262,0.066262,242.410614,-0.027761,0.000000,-0.001387,-85.869072,328.279694,0.000000,8192.000000,1066.750732,1026.841431,1084.740112,8192.000000,1061.000000,1028.000000,1081.000000,0.000000,1.000000,1.000000,1.000000,-1.675059,-2.225985,8.459893,-7.887245,-10.674292,0.023161,-11.551185,4200.000000
304557.000000,1000.000000,1029.198608,1.000000,-0.030112,0.069071,0.069071,238.920807,-0.028690,0.000000,-0.001422,-89.264641,328.185455,0.000000,8192.000000,1066.807495,1029.819336,1072.798584,8192.000000,1068.000000,1034.000000,1069.000000,0.000000,1.000000,1.000000,1.000000,-1.687968,-2.306197,8.555112,-7.887245,-10.674292,0.023161,-11.551185,4197.000000
304567.000000,1000.000000,1029.730469,1.000000,-0.030112,0.073406,0.073406,234.921600,-0.028690,0.000000,-0.001422,-93.165527,328.087128,0.000000,8192.000000,1066.807495,1026.722290,1081.810913,8192.000000,1069.000000,1025.000000,1078.000000,0.000000,1.000000,1.000000,1.000000,-1.681037,-2.387754,8.646713,-8.033675,-11.799047,-8.880053,-14.995928,4194.000000
304577.000000,1000.000000,1030.150879,1.000000,-0.031187,0.075671,0.075671,231.814087,-0.029731,0.000000,-0.001456,-96.171539,327.985626,0.000000,809.706787,1066.807495,1023.430298,1081.810913,816.000000,1058.000000,1025.000000,1088.000000,1.000000,1.000000,1.000000,1.000000,-1.648354,-2.436804,8.733131,-8.033675,-11.799047,-8.880053,-14.995928,4190.000000
304587.000000,1000.000000,1030.572510,1.000000,-0.031187,0.072062,0.072062,234.964081,-0.029731,0.000000,-0.001456,-92.923470,327.887543,0.000000,8192.000000,1056.949219,1023.430298,1081.810913,8192.000000,1051.000000,1036.000000,1077.000000,0.000000,1.000000,1.000000,1.000000,-1.580615,-2.426797,8.814179,-6.031674,-12.016752,8.301152,-50.487415,4186.000000
304597.000000,1000.000000,1031.012695,1.000000,-0.032063,0.061457,0.061457,243.631439,-0.030573,0.000000,-0.001490,-84.167274,327.798706,0.000000,8192.000000,1056.949219,1032.221191,1080.731201,8192.000000,1076.000000,1034.000000,1068.000000,0.000000,1.000000,1.000000,1.000000,-1.524200,-2.411336,8.894102,-6.031674,-12.016752,8.301152,-50.487415,4189.000000
304607.000000,1000.000000,1031.507935,1.000000,-0.032063,0.047695,0.047695,255.941437,-0.030573,0.000000,-0.001490,-71.781494,327.722931,0.000000,8192.000000,1075.164551,1032.221191,1078.654785,8192.000000,1081.000000,1028.000000,1075.000000,0.000000,1.000000,1.000000,1.000000,-1.512096,-2.392033,8.967917,-3.995857,-9.826542,-4.602725,-19.841581,4198.000000
304617.000000,1000.000000,1032.023804,1.000000,-0.033032,0.032128,0.032128,269.016937,-0.031508,0.000000,-0.001524,-58.644108,327.661041,0.000000,8192.000000,1075.164551,1026.252930,1078.654785,8192.000000,1071.000000,1027.000000,1078.000000,0.000000,1.000000,1.000000,1.000000,-1.529456,-2.364704,9.043084,-3.995857,-9.826542,-4.602725,-19.841581,4210.000000
304627.000000,1000.000000,1032.545166,1.000000,-0.033032,0.016918,0.016918,282.658997,-0.031508,0.000000,-0.001524,-44.954578,327.613586,0.000000,8192.000000,1070.143433,1026.252930,1081.658447,8192.000000,1062.000000,1037.000000,1090.000000,0.000000,1.000000,1.000000,1.000000,-1.544754,-2.348514,9.109990,-3.230355,-7.946379,-0.882975,6.669571,4223.000000
304637.000000,1000.000000,1033.038940,1.000000,-0.034102,0.002759,0.002759,294.403381,-0.032545,0.000000,-0.001557,-33.175190,327.578583,0.000000,8192.000000,1061.117920,1025.323242,1081.658447,8192.000000,1059.000000,1021.000000,1076.000000,0.000000,1.000000,1.000000,1.000000,-1.559688,-2.329147,9.176917,-3.230355,-7.946379,-0.882975,6.669571,4237.000000
304647.000000,1000.000000,1033.541382,1.000000,-0.034102,-0.005749,-0.005749,302.033630,-0.032545,0.000000,-0.001557,-25.518003,327.551636,0.000000,8192.000000,1061.117920,1031.441895,1087.679199,8192.000000,1069.000000,1033.000000,1084.000000,0.000000,1.000000,1.000000,1.000000,-1.574815,-2.321577,9.246651,-2.346768,-9.086620,-1.491159,-32.269386,4249.000000
304657.000000,1000.000000,1034.059814,1.000000,-0.035132,-0.008638,-0.008638,303.682434,-0.033541,0.000000,-0.001590,-23.844036,327.526459,0.000000,8192.000000,1068.039429,1029.417236,1087.679199,8192.000000,1071.000000,1031.000000,1087.000000,0.000000,1.000000,1.000000,1.000000,-1.588631,-2.343278,9.315702,-2.346768,-9.086620,-1.491159,-32.269386,4256.000000
304667.000000,1000.000000,1034.605225,1.000000,-0.035132,-0.006485,-0.006485,301.717346,-0.033541,0.000000,-0.001590,-25.781891,327.499237,0.000000,8192.000000,1070.017822,1031.441895,1090.696777,8192.000000,1087.000000,1041.000000,1089.000000,0.000000,1.000000,1.000000,1.000000,-1.588038,-2.349391,9.382533,-1.573573,-9.980619,2.626714,-3.336937,4258.000000
304677.000000,1000.000000,1035.168823,1.000000,-0.036228,-0.002157,-0.002157,296.802917,-0.034605,0.000000,-0.001623,-30.663948,327.466858,0.000000,8192.000000,1072.922241,1029.417236,1090.696777,8192.000000,1074.000000,1029.000000,1078.000000,0.000000,1.000000,1.000000,1.000000,-1.628144,-2.309903,9.441496,-1.573573,-9.980619,2.626714,-3.336937,4256.000000
304687.000000,1000.000000,1035.725708,1.000000,-0.036228,0.001925,0.001925,293.092529,-0.034605,0.000000,-0.001623,-34.338070,327.430603,0.000000,8192.000000,1072.922241,1029.694214,1084.747192,8192.000000,1061.000000,1031.000000,1081.000000,0.000000,1.000000,1.000000,1.000000,-1.676569,-2.240126,9.492825,-1.618698,-10.026368,3.851663,-7.872613,4251.000000
304697.000000,1000.000000,1036.270020,1.000000,-0.037381,0.000482,0.000482,293.317444,-0.035726,0.000000,-0.001656,-34.077190,327.394623,0.000000,8192.000000,1072.922241,1029.694214,1083.720703,8192.000000,1094.000000,1039.000000,1080.000000,0.000000,1.000000,1.000000,1.000000,-1.698731,-2.125629,9.537703,-1.618698,-10.026368,3.851663,-7.872613,4247.000000
304707.000000,1000.000000,1036.799683,1.000000,-0.037381,-0.006181,-0.006181,299.284973,-0.035726,0.000000,-0.001656,-28.080015,327.364990,0.000000,8192.000000,1071.678833,1029.694214,1084.676636,8192.000000,1073.000000,1025.000000,1081.000000,0.000000,1.000000,1.000000,1.000000,-1.692397,-2.043716,9.579558,-2.809145,-7.824231,7.458262,-9.475006,4247.000000
304717.000000,1000.000000,1037.334717,1.000000,-0.038488,-0.014267,-0.014267,305.543213,-0.036800,0.000000,-0.001688,-21.798752,327.341980,0.000000,8192.000000,1077.706177,1031.163208,1084.676636,8192.000000,1079.000000,1032.000000,1082.000000,0.000000,1.000000,1.000000,1.000000,-1.658141,-1.969607,9.627145,-2.809145,-7.824231,7.458262,-9.475006,4253.000000
304727.000000,1000.000000,1037.855225,1.000000,-0.038488,-0.022731,-0.022731,313.145569,-0.036800,0.000000,-0.001688,-14.181413,327.326996,0.000000,8192.000000,1071.678833,1031.163208,1085.608398,8192.000000,1068.000000,1042.000000,1096.000000,0.000000,1.000000,1.000000,1.000000,-1.604343,-1.911314,9.672590,-1.713929,-5.229876,5.339175,-10.426549,4259.000000
304737.000000,1000.000000,1038.374878,1.000000,-0.039576,-0.027938,-0.027938,316.842407,-0.037855,0.000000,-0.001720,-10.473557,327.315948,0.000000,8192.000000,1076.870483,1031.163208,1085.608398,8192.000000,1078.000000,1022.000000,1072.000000,0.000000,1.000000,1.000000,1.000000,-1.547905,-1.857662,9.715219,-1.713929,-5.229876,5.339175,-10.426549,4266.000000
304747.000000,1000.000000,1038.930664,1.000000,-0.039576,-0.025631,-0.025631,314.752197,-0.037855,0.000000,-0.001720,-12.550522,327.302704,0.000000,8192.000000,1076.870483,1037.242676,1094.390015,8192.000000,1096.000000,1038.000000,1091.000000,0.000000,1.000000,1.000000,1.000000,-1.509235,-1.837019,9.761237,0.658383,-3.725498,3.956460,-2.759319,4270.000000
304757.000000,1000.000000,1039.500732,1.000000,-0.040683,-0.017636,-0.017636,306.538757,-0.038931,0.000000,-0.001752,-20.742069,327.280823,0.000000,8192.000000,1080.954712,1032.183838,1092.409180,8192.000000,1082.000000,1033.000000,1089.000000,0.000000,1.000000,1.000000,1.000000,-1.507735,-1.872765,9.807314,0.658383,-3.725498,3.956460,-2.759319,4268.000000
304767.000000,1000.000000,1040.112549,1.000000,-0.040683,-0.004376,-0.004376,294.570007,-0.038931,0.000000,-0.001752,-32.676323,327.246338,0.000000,8192.000000,1093.882568,1032.183838,1092.409180,8192.000000,1095.000000,1027.000000,1087.000000,0.000000,1.000000,1.000000,1.000000,-1.554753,-1.937500,9.853888,2.266651,-4.383745,0.469119,-24.563856,4260.000000
304777.000000,1000.000000,1040.643555,1.000000,-0.041897,0.006389,0.006389,283.743164,-0.040113,0.000000,-0.001784,-43.457317,327.200470,0.000000,845.553650,1080.954712,1032.183838,1090.489624,851.000000,1082.000000,1044.000000,1081.000000,1.000000,1.000000,1.000000,1.000000,-1.581847,-1.988892,9.894199,2.266651,-4.383745,0.469119,-24.563856,4248.000000
304787.000000,1000.000000,1041.152710,1.000000,-0.041897,0.016553,0.016553,274.540161,-0.040113,0.000000,-0.001784,-52.604778,327.144928,0.000000,8192.000000,1080.866089,1029.980347,1084.546509,8192.000000,1071.000000,1031.000000,1075.000000,0.000000,1.000000,1.000000,1.000000,-1.566843,-2.023344,9.928472,2.163518,-6.273499,16.916651,-2.630384,4237.000000
304797.000000,1000.000000,1041.622070,1.000000,-0.042969,0.023678,0.023678,267.099121,-0.041153,0.000000,-0.001816,-59.982487,327.081604,0.000000,8192.000000,1069.923706,1033.933472,1084.546509,8192.000000,1068.000000,1035.000000,1083.000000,0.000000,1.000000,1.000000,1.000000,-1.488234,-2.003397,9.953397,2.163518,-6.273499,16.916651,-2.630384,4228.000000
304807.000000,1000.000000,1042.062866,1.000000,-0.042969,0.028928,0.028928,262.305908,-0.041153,0.000000,-0.001816,-64.707382,327.013306,0.000000,8192.000000,1069.923706,1033.908081,1086.460449,8192.000000,1082.000000,1035.000000,1089.000000,0.000000,1.000000,1.000000,1.000000,-1.371300,-1.949672,9.973570,2.268631,-7.450330,5.977370,4.233127,4220.000000
304817.000000,1000.000000,1042.526123,1.000000,-0.043911,0.035357,0.035357,255.597153,-0.042063,0.000000,-0.001848,-71.340836,326.937988,0.000000,8192.000000,1081.260498,1033.908081,1092.311279,8192.000000,1082.000000,1031.000000,1092.000000,0.000000,1.000000,1.000000,1.000000,-1.247459,-1.868966,9.997057,2.268631,-7.450330,5.977370,4.233127,4215.000000
304827.000000,1000.000000,1043.004272,1.000000,-0.043911,0.043872,0.043872,247.850006,-0.042063,0.000000,-0.001848,-79.004578,326.854584,0.000000,8192.000000,1081.260498,1033.908081,1093.007202,8192.000000,1078.000000,1039.000000,1090.000000,0.000000,1.000000,1.000000,1.000000,-1.166935,-1.782501,10.016395,2.841059,-7.841637,17.676979,4.833026,4208.000000
304837.000000,1000.000000,1043.376709,1.000000,-0.044883,0.055374,0.055374,236.528351,-0.043004,0.000000,-0.001879,-90.230995,326.759338,0.000000,799.852295,1081.455811,1037.024780,1095.138672,804.000000,1086.000000,1038.000000,1097.000000,1.000000,1.000000,1.000000,1.000000,-1.123170,-1.724130,10.045670,2.841059,-7.841637,17.676979,4.833026,4200.000000
304847.000000,1000.000000,1043.816406,1.000000,-0.044883,0.074161,0.074161,219.506805,-0.043004,0.000000,-0.001879,-107.139427,326.646240,0.000000,8192.000000,1085.605957,1037.973877,1097.854736,8192.000000,1101.000000,1045.000000,1095.000000,0.000000,1.000000,1.000000,1.000000,-1.095200,-1.658970,10.076054,1.228389,-9.282377,11.371020,-1.075762,4188.000000
304857.000000,1000.000000,1044.303345,1.000000,-0.045726,0.096825,0.096825,198.215546,-0.043816,0.000000,-0.001909,-128.295258,326.510803,0.000000,8192.000000,1085.605957,1038.150635,1097.854736,8192.000000,1072.000000,1039.000000,1082.000000,0.000000,1.000000,1.000000,1.000000,-1.067736,-1.610719,10.100558,1.228389,-9.282377,11.371020,-1.075762,4171.000000
304867.000000,1000.000000,1044.826904,1.000000,-0.045726,0.120080,0.120080,177.128387,-0.043816,0.000000,-0.001909,-149.224915,326.353302,0.000000,8192.000000,1089.615967,1038.150635,1095.765991,8192.000000,1090.000000,1033.000000,1093.000000,0.000000,1.000000,1.000000,1.000000,-1.065111,-1.565826,10.123764,-0.359598,-11.860784,22.675585,-10.962575,4150.000000
