flight,variant,kp,ki,min_g,max_g,band_g,ref,axis,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg,acc_used_pct,acc_weight_mean
1,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,quat_ekf,roll,2.83942,6.45883,0.615735,0.596547,80.5206,0.57525
1,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,quat_ekf,pitch,3.19019,6.63797,-1.78334,-0.0784559,80.5206,0.57525
1,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,madgwick_imu,roll,1.47056,3.08281,-0.0085361,0.0654972,80.5206,0.57525
1,mahony_kp0.80_ki0.01_band0.35,0.8,0.01,0.3,3,0.35,madgwick_imu,pitch,1.07093,1.71295,0.0521397,0.00764709,80.5206,0.57525
1,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,quat_ekf,roll,2.83983,6.45872,0.613698,0.585262,80.5206,0.57525
1,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,quat_ekf,pitch,3.1674,6.59434,-1.74452,-0.0359363,80.5206,0.57525
1,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,madgwick_imu,roll,1.47078,3.08259,-0.0105728,0.0542121,80.5206,0.57525
1,mahony_kp0.80_ki0.02_band0.35,0.8,0.02,0.3,3,0.35,madgwick_imu,pitch,1.07533,1.74524,0.0909518,0.0501667,80.5206,0.57525
1,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,quat_ekf,roll,2.84075,6.46074,0.607871,0.557754,80.5206,0.57525
1,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,quat_ekf,pitch,3.10952,6.48241,-1.64333,0.0546522,80.5206,0.57525
1,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,madgwick_imu,roll,1.47135,3.07886,-0.0164004,0.0267037,80.5206,0.57525
1,mahony_kp0.80_ki0.05_band0.35,0.8,0.05,0.3,3,0.35,madgwick_imu,pitch,1.09418,1.80753,0.192142,0.140755,80.5206,0.57525
1,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,quat_ekf,roll,2.85919,6.53211,0.609328,0.601323,80.5206,0.57525
1,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,quat_ekf,pitch,3.22387,6.66928,-1.82176,-0.116731,80.5206,0.57525
1,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,madgwick_imu,roll,1.46809,3.0741,-0.0149433,0.0702729,80.5206,0.57525
1,mahony_kp0.90_ki0.00_band0.35,0.9,0,0.3,3,0.35,madgwick_imu,pitch,1.03873,1.69703,0.013715,-0.0306284,80.5206,0.57525
1,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,quat_ekf,roll,2.85958,6.5331,0.607701,0.593466,80.5206,0.57525
1,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,quat_ekf,pitch,3.20352,6.62727,-1.78789,-0.0752059,80.5206,0.57525
1,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,madgwick_imu,roll,1.46835,3.07203,-0.0165695,0.0624165,80.5206,0.57525
1,mahony_kp0.90_ki0.01_band0.35,0.9,0.01,0.3,3,0.35,madgwick_imu,pitch,1.04051,1.7055,0.0475898,0.0108971,80.5206,0.57525
1,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,quat_ekf,roll,2.85993,6.53459,0.606109,0.586297,80.5206,0.57525
1,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,quat_ekf,pitch,3.18466,6.59142,-1.75614,-0.0394244,80.5206,0.57525
1,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,madgwick_imu,roll,1.4686,3.07043,-0.0181619,0.0552474,80.5206,0.57525
1,mahony_kp0.90_ki0.02_band0.35,0.9,0.02,0.3,3,0.35,madgwick_imu,pitch,1.04332,1.71933,0.0793372,0.0466786,80.5206,0.57525
1,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,quat_ekf,roll,2.86074,6.53327,0.601537,0.568473,80.5206,0.57525
1,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,quat_ekf,pitch,3.13606,6.49325,-1.67263,0.0394391,80.5206,0.57525
1,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,madgwick_imu,roll,1.46924,3.06577,-0.0227341,0.0374229,80.5206,0.57525
1,mahony_kp0.90_ki0.05_band0.35,0.9,0.05,0.3,3,0.35,madgwick_imu,pitch,1.05592,1.75449,0.162851,0.125542,80.5206,0.57525
1,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,quat_ekf,roll,2.8869,6.57262,0.600368,0.595414,80.5206,0.57525
1,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,quat_ekf,pitch,3.24065,6.63865,-1.82032,-0.108081,80.5206,0.57525
1,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,madgwick_imu,roll,1.48069,3.07827,-0.0239034,0.0643641,80.5206,0.57525
1,mahony_kp1.00_ki0.00_band0.35,1,0,0.3,3,0.35,madgwick_imu,pitch,1.03423,1.72093,0.0151564,-0.0219782,80.5206,0.57525
1,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,quat_ekf,roll,2.88724,6.57162,0.59907,0.590486,80.5206,0.57525
1,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,quat_ekf,pitch,3.22366,6.60957,-1.79221,-0.0735424,80.5206,0.57525
1,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,madgwick_imu,roll,1.48096,3.07799,-0.025201,0.059436,80.5206,0.57525
1,mahony_kp1.00_ki0.01_band0.35,1,0.01,0.3,3,0.35,madgwick_imu,pitch,1.03518,1.71864,0.0432653,0.0125605,80.5206,0.57525
1,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,quat_ekf,roll,2.88754,6.57159,0.597797,0.585945,80.5206,0.57525
1,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,quat_ekf,pitch,3.20781,6.57868,-1.76577,-0.0434199,80.5206,0.57525
1,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,madgwick_imu,roll,1.48122,3.07557,-0.0264736,0.0548946,80.5206,0.57525
1,mahony_kp1.00_ki0.02_band0.35,1,0.02,0.3,3,0.35,madgwick_imu,pitch,1.03687,1.72782,0.0697089,0.0426831,80.5206,0.57525
1,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,quat_ekf,roll,2.88825,6.57295,0.594132,0.574398,80.5206,0.57525
1,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,quat_ekf,pitch,3.16651,6.49616,-1.69565,0.0247209,80.5206,0.57525
1,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,madgwick_imu,roll,1.48189,3.06598,-0.0301386,0.043348,80.5206,0.57525
1,mahony_kp1.00_ki0.05_band0.35,1,0.05,0.3,3,0.35,madgwick_imu,pitch,1.04508,1.77045,0.139823,0.110824,80.5206,0.57525
1,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,quat_ekf,roll,2.92088,6.61881,0.591185,0.590611,80.5206,0.57525
1,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,quat_ekf,pitch,3.2633,6.64901,-1.81997,-0.101548,80.5206,0.57525
1,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,madgwick_imu,roll,1.5059,3.14054,-0.0330864,0.0595609,80.5206,0.57525
1,mahony_kp1.10_ki0.00_band0.35,1.1,0,0.3,3,0.35,madgwick_imu,pitch,1.04951,1.79828,0.0155107,-0.0154449,80.5206,0.57525
1,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,quat_ekf,roll,2.92117,6.62047,0.590128,0.58757,80.5206,0.57525
1,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,quat_ekf,pitch,3.24892,6.62069,-1.79628,-0.0726502,80.5206,0.57525
1,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,madgwick_imu,roll,1.50617,3.14092,-0.034143,0.0565202,80.5206,0.57525
1,mahony_kp1.10_ki0.01_band0.35,1.1,0.01,0.3,3,0.35,madgwick_imu,pitch,1.0499,1.79902,0.0392002,0.0134527,80.5206,0.57525
1,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,quat_ekf,roll,2.92143,6.62055,0.58909,0.584735,80.5206,0.57525
1,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,quat_ekf,pitch,3.23544,6.59493,-1.77391,-0.047199,80.5206,0.57525
1,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,madgwick_imu,roll,1.50642,3.14223,-0.0351805,0.0536851,80.5206,0.57525
1,mahony_kp1.10_ki0.02_band0.35,1.1,0.02,0.3,3,0.35,madgwick_imu,pitch,1.05083,1.80769,0.061562,0.038904,80.5206,0.57525
1,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,quat_ekf,roll,2.92207,6.62016,0.586095,0.577335,80.5206,0.57525
1,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,quat_ekf,pitch,3.19995,6.53061,-1.7142,0.0115995,80.5206,0.57525
1,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,madgwick_imu,roll,1.50711,3.14487,-0.0381759,0.0462852,80.5206,0.57525
1,mahony_kp1.10_ki0.05_band0.35,1.1,0.05,0.3,3,0.35,madgwick_imu,pitch,1.05597,1.82434,0.121274,0.0977025,80.5206,0.57525
1,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,quat_ekf,roll,2.96001,6.66876,0.581938,0.586566,80.5206,0.57525
1,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,quat_ekf,pitch,3.2904,6.71977,-1.82032,-0.0964579,80.5206,0.57525
1,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,madgwick_imu,roll,1.5415,3.3254,-0.0423326,0.0555159,80.5206,0.57525
1,mahony_kp1.20_ki0.00_band0.35,1.2,0,0.3,3,0.35,madgwick_imu,pitch,1.07996,2.00624,0.0151517,-0.0103549,80.5206,0.57525
1,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,quat_ekf,roll,2.96026,6.67004,0.581062,0.584755,80.5206,0.57525
1,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,quat_ekf,pitch,3.27808,6.70054,-1.80009,-0.072117,80.5206,0.57525
1,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,madgwick_imu,roll,1.54177,3.32559,-0.043209,0.0537051,80.5206,0.57525
1,mahony_kp1.20_ki0.01_band0.35,1.2,0.01,0.3,3,0.35,madgwick_imu,pitch,1.07998,1.99705,0.035382,0.013986,80.5206,0.57525
1,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,quat_ekf,roll,2.9605,6.67106,0.5802,0.583041,80.5206,0.57525
1,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,quat_ekf,pitch,3.26649,6.68087,-1.78094,-0.0505016,80.5206,0.57525
1,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,madgwick_imu,roll,1.54202,3.32676,-0.0440704,0.0519906,80.5206,0.57525
1,mahony_kp1.20_ki0.02_band0.35,1.2,0.02,0.3,3,0.35,madgwick_imu,pitch,1.08039,1.99772,0.0545367,0.0356013,80.5206,0.57525
1,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,quat_ekf,roll,2.96107,6.67116,0.577709,0.578415,80.5206,0.57525
1,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,quat_ekf,pitch,3.23571,6.62831,-1.72947,0.000322084,80.5206,0.57525
1,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,madgwick_imu,roll,1.54269,3.32712,-0.0465621,0.0473646,80.5206,0.57525
1,mahony_kp1.20_ki0.05_band0.35,1.2,0.05,0.3,3,0.35,madgwick_imu,pitch,1.08343,1.98098,0.106008,0.0864251,80.5206,0.57525
1,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,quat_ekf,roll,3.04991,6.73833,0.563632,0.580033,80.5206,0.57525
1,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,quat_ekf,pitch,3.35395,6.94117,-1.82233,-0.089072,80.5206,0.57525
1,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,madgwick_imu,roll,1.63594,3.65061,-0.0606388,0.0489829,80.5206,0.57525
1,mahony_kp1.40_ki0.00_band0.35,1.4,0,0.3,3,0.35,madgwick_imu,pitch,1.17107,2.45149,0.0131458,-0.00296906,80.5206,0.57525
1,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,quat_ekf,roll,3.05011,6.73876,0.562999,0.579553,80.5206,0.57525
1,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,quat_ekf,pitch,3.34465,6.92579,-1.80709,-0.0714401,80.5206,0.57525
1,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,madgwick_imu,roll,1.63618,3.65085,-0.0612719,0.0485034,80.5206,0.57525
1,mahony_kp1.40_ki0.01_band0.35,1.4,0.01,0.3,3,0.35,madgwick_imu,pitch,1.1707,2.44759,0.0283882,0.0146629,80.5206,0.57525
1,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,quat_ekf,roll,3.05029,6.73915,0.562376,0.579067,80.5206,0.57525
1,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,quat_ekf,pitch,3.33585,6.9111,-1.79258,-0.055574,80.5206,0.57525
1,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,madgwick_imu,roll,1.63641,3.65202,-0.0618949,0.0480172,80.5206,0.57525
1,mahony_kp1.40_ki0.02_band0.35,1.4,0.02,0.3,3,0.35,madgwick_imu,pitch,1.17057,2.44052,0.042896,0.030529,80.5206,0.57525
1,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,quat_ekf,roll,3.05076,6.73739,0.56057,0.577567,80.5206,0.57525
1,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,quat_ekf,pitch,3.31213,6.86929,-1.75317,-0.0172039,80.5206,0.57525
1,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,madgwick_imu,roll,1.63704,3.65509,-0.0637009,0.0465175,80.5206,0.57525
1,mahony_kp1.40_ki0.05_band0.35,1.4,0.05,0.3,3,0.35,madgwick_imu,pitch,1.17124,2.40799,0.0823024,0.0688991,80.5206,0.57525
1,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,quat_ekf,roll,3.15004,6.75651,0.545901,0.574921,80.5206,0.57525
1,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,quat_ekf,pitch,3.42537,7.2334,-1.82525,-0.0840202,80.5206,0.57525
1,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,madgwick_imu,roll,1.75048,4.02859,-0.0783698,0.0438708,80.5206,0.57525
1,mahony_kp1.60_ki0.00_band0.35,1.6,0,0.3,3,0.35,madgwick_imu,pitch,1.28425,2.87465,0.0102224,0.00208276,80.5206,0.57525
1,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,quat_ekf,roll,3.1502,6.75657,0.545418,0.574997,80.5206,0.57525
1,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,quat_ekf,pitch,3.41814,7.22086,-1.81336,-0.0709039,80.5206,0.57525
1,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,madgwick_imu,roll,1.75069,4.02903,-0.0788528,0.0439474,80.5206,0.57525
1,mahony_kp1.60_ki0.01_band0.35,1.6,0.01,0.3,3,0.35,madgwick_imu,pitch,1.28376,2.86787,0.0221149,0.0151991,80.5206,0.57525
1,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,quat_ekf,roll,3.15035,6.75614,0.544943,0.575035,80.5206,0.57525
1,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,quat_ekf,pitch,3.41125,7.21008,-1.80199,-0.0589796,80.5206,0.57525
1,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,madgwick_imu,roll,1.75089,4.03087,-0.0793282,0.0439853,80.5206,0.57525
1,mahony_kp1.60_ki0.02_band0.35,1.6,0.02,0.3,3,0.35,madgwick_imu,pitch,1.28341,2.8593,0.0334831,0.0271234,80.5206,0.57525
1,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,quat_ekf,roll,3.15074,6.75867,0.543564,0.574933,80.5206,0.57525
1,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,quat_ekf,pitch,3.3925,7.17725,-1.77084,-0.0295105,80.5206,0.57525
1,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,madgwick_imu,roll,1.75146,4.03289,-0.080707,0.0438829,80.5206,0.57525
1,mahony_kp1.60_ki0.05_band0.35,1.6,0.05,0.3,3,0.35,madgwick_imu,pitch,1.28306,2.84119,0.0646344,0.0565925,80.5206,0.57525
1,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,quat_ekf,roll,3.36305,6.96635,0.5127,0.567327,80.5206,0.57525
1,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,quat_ekf,pitch,3.57819,7.83105,-1.83192,-0.0777406,80.5206,0.57525
1,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,madgwick_imu,roll,2.0048,4.60162,-0.111571,0.0362774,80.5206,0.57525
1,mahony_kp2.00_ki0.00_band0.35,2,0,0.3,3,0.35,madgwick_imu,pitch,1.52918,3.59225,0.0035564,0.00836238,80.5206,0.57525
1,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,quat_ekf,roll,3.36316,6.96583,0.512383,0.567656,80.5206,0.57525
1,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,quat_ekf,pitch,3.5735,7.82307,-1.8241,-0.0699482,80.5206,0.57525
1,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,madgwick_imu,roll,2.00496,4.60251,-0.111888,0.0366063,80.5206,0.57525
1,mahony_kp2.00_ki0.01_band0.35,2,0.01,0.3,3,0.35,madgwick_imu,pitch,1.52871,3.5927,0.0113775,0.0161548,80.5206,0.57525
1,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,quat_ekf,roll,3.36326,6.96532,0.512072,0.567946,80.5206,0.57525
1,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,quat_ekf,pitch,3.56899,7.81435,-1.81657,-0.0627567,80.5206,0.57525
1,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,madgwick_imu,roll,2.00511,4.60482,-0.112199,0.0368958,80.5206,0.57525
1,mahony_kp2.00_ki0.02_band0.35,2,0.02,0.3,3,0.35,madgwick_imu,pitch,1.52831,3.59262,0.0189035,0.0233462,80.5206,0.57525
1,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,quat_ekf,roll,3.36354,6.96553,0.51117,0.568594,80.5206,0.57525
1,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,quat_ekf,pitch,3.55653,7.79401,-1.79567,-0.0444172,80.5206,0.57525
1,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,madgwick_imu,roll,2.00555,4.60751,-0.113101,0.0375436,80.5206,0.57525
1,mahony_kp2.00_ki0.05_band0.35,2,0.05,0.3,3,0.35,madgwick_imu,pitch,1.52743,3.59178,0.0398049,0.0416858,80.5206,0.57525
1,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,quat_ekf,roll,2.97924,6.04074,0.703926,0.554839,72.852,0.474677
1,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,quat_ekf,pitch,3.40212,7.397,-1.68705,-0.124858,72.852,0.474677
1,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,madgwick_imu,roll,1.78183,3.6208,0.0796554,0.0237885,72.852,0.474677
1,mahony_kp0.40_ki0.02_band0.20,0.4,0.02,0.3,3,0.2,madgwick_imu,pitch,1.86338,4.02066,0.148431,-0.0387551,72.852,0.474677
1,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,quat_ekf,roll,2.96086,6.0346,0.725547,0.55456,72.852,0.474677
1,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,quat_ekf,pitch,3.32854,7.23837,-1.70236,-0.090544,72.852,0.474677
1,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,madgwick_imu,roll,1.71254,3.47593,0.101276,0.0235099,72.852,0.474677
1,mahony_kp0.50_ki0.02_band0.20,0.5,0.02,0.3,3,0.2,madgwick_imu,pitch,1.66254,3.3553,0.133119,-0.00444108,72.852,0.474677
1,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,quat_ekf,roll,2.95009,6.21865,0.73778,0.562343,72.852,0.474677
1,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,quat_ekf,pitch,3.28561,7.17793,-1.71848,-0.0672662,72.852,0.474677
1,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,madgwick_imu,roll,1.65255,3.38235,0.113509,0.0312928,72.852,0.474677
1,mahony_kp0.60_ki0.02_band0.20,0.6,0.02,0.3,3,0.2,madgwick_imu,pitch,1.50196,2.97477,0.116995,0.0188368,72.852,0.474677
1,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,quat_ekf,roll,2.9458,6.41984,0.745827,0.574992,72.852,0.474677
1,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,quat_ekf,pitch,3.24986,7.00337,-1.74634,-0.0502637,72.852,0.474677
1,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,madgwick_imu,roll,1.56115,3.34964,0.121556,0.0439422,72.852,0.474677
1,mahony_kp0.80_ki0.02_band0.20,0.8,0.02,0.3,3,0.2,madgwick_imu,pitch,1.27084,2.29477,0.0891378,0.0358392,72.852,0.474677
1,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,quat_ekf,roll,2.95907,6.61903,0.741304,0.579124,72.852,0.474677
1,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,quat_ekf,pitch,3.24978,7.01377,-1.76754,-0.0500154,72.852,0.474677
1,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,madgwick_imu,roll,1.50726,3.33069,0.117033,0.048074,72.852,0.474677
1,mahony_kp1.00_ki0.02_band0.20,1,0.02,0.3,3,0.2,madgwick_imu,pitch,1.13215,1.9504,0.0679387,0.0360876,72.852,0.474677
1,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,quat_ekf,roll,2.89868,6.04015,0.655504,0.564977,79.2668,0.549942
1,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,quat_ekf,pitch,3.27428,7.11407,-1.67708,-0.0914717,79.2668,0.549942
1,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,madgwick_imu,roll,1.69334,3.41926,0.0312335,0.0339274,79.2668,0.549942
1,mahony_kp0.40_ki0.02_band0.30,0.4,0.02,0.3,3,0.3,madgwick_imu,pitch,1.6363,3.27066,0.158396,-0.00536877,79.2668,0.549942
1,mahony_kp0.50_ki0.02_band0.30,0.5,0.02,0.3,3,0.3,quat_ekf,roll,2.87455,6.20688,0.664207,0.565832,79.2668,0.549942
1,mahony_kp0.50_ki0.02_band0.30,0.5,0.02,0.3,3,0.3,quat_ekf,pitch,3.22215,6.92963,-1.70398,-0.0608073,79.2668,0.549942
1,mahony_kp0.50_ki0.02_band0.30,0.5,0.02,0.3,3,0.3,madgwick_imu,roll,1.61628,3.24062,0.0399357,0.0347819,79.2668,0.549942
1,mahony_kp0.50_ki0.02_band0.30,0.5,0.02,0.3,3,0.3,madgwick_imu,pitch,1.43702,2.73235,0.131496,0.0252957,79.2668,0.549942
1,mahony_kp0.60_ki0.02_band0.30,0.6,0.02,0.3,3,0.3,quat_ekf,roll,2.86265,6.28906,0.666041,0.572948,79.2668,0.549942
1,mahony_kp0.60_ki0.02_band0.30,0.6,0.02,0.3,3,0.3,quat_ekf,pitch,3.19828,6.7711,-1.72623,-0.0442523,79.2668,0.549942
1,mahony_kp0.60_ki0.02_band0.30,0.6,0.02,0.3,3,0.3,madgwick_imu,roll,1.55584,3.1733,0.04177,0.0418983,79.2668,0.549942
1,mahony_kp0.60_ki0.02_band0.30,0.6,0.02,0.3,3,0.3,madgwick_imu,pitch,1.28703,2.25589,0.10925,0.0418507,79.2668,0.549942
1,mahony_kp0.80_ki0.02_band0.30,0.8,0.02,0.3,3,0.3,quat_ekf,roll,2.86818,6.51286,0.65888,0.582726,79.2668,0.549942
1,mahony_kp0.80_ki0.02_band0.30,0.8,0.02,0.3,3,0.3,quat_ekf,pitch,3.19599,6.70146,-1.75877,-0.0385303,79.2668,0.549942
1,mahony_kp0.80_ki0.02_band0.30,0.8,0.02,0.3,3,0.3,madgwick_imu,roll,1.4845,3.15154,0.034609,0.0516763,79.2668,0.549942
1,mahony_kp0.80_ki0.02_band0.30,0.8,0.02,0.3,3,0.3,madgwick_imu,pitch,1.10042,1.76625,0.0767077,0.0475727,79.2668,0.549942
1,mahony_kp1.00_ki0.02_band0.30,1,0.02,0.3,3,0.3,quat_ekf,roll,2.9044,6.65776,0.644749,0.584336,79.2668,0.549942
1,mahony_kp1.00_ki0.02_band0.30,1,0.02,0.3,3,0.3,quat_ekf,pitch,3.22636,6.75245,-1.78071,-0.0444913,79.2668,0.549942
1,mahony_kp1.00_ki0.02_band0.30,1,0.02,0.3,3,0.3,madgwick_imu,roll,1.47324,3.12447,0.0204783,0.0532859,79.2668,0.549942
1,mahony_kp1.00_ki0.02_band0.30,1,0.02,0.3,3,0.3,madgwick_imu,pitch,1.03038,1.68509,0.0547712,0.0416116,79.2668,0.549942
1,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,quat_ekf,roll,2.86439,6.03918,0.620241,0.569212,80.5206,0.57525
1,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,quat_ekf,pitch,3.2258,7.02862,-1.66092,-0.0824403,80.5206,0.57525
1,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,madgwick_imu,roll,1.66177,3.36638,-0.00403007,0.0381622,80.5206,0.57525
1,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,madgwick_imu,pitch,1.57379,3.05698,0.174559,0.00366271,80.5206,0.57525
