I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
326815.000000,1000.000000,974.702332,0.000000,52.326492,-7.325709,0.555024,0.000000,-6.770685,0.000000,0.000000,-5.652748,1.345396,0.000000,-4.307352,40.376770,-6.550685,-6.107352,-8.238780,-6.391328,6.320909
326836.000000,1000.000000,974.664856,0.000000,46.992146,-6.578900,0.545626,0.000000,-6.033275,0.000000,0.000000,-5.077977,1.338142,0.000000,-3.739836,36.271267,-5.813275,-5.539836,-8.291952,-6.358041,6.283254
326855.000000,1000.000000,976.588196,0.000000,42.149319,-5.900905,0.537196,0.000000,-5.363709,0.000000,0.000000,-4.453691,1.331779,0.000000,-3.121912,31.812077,-5.143709,-4.921911,-8.225253,-6.305303,6.217479
326875.000000,1000.000000,977.360901,0.000000,38.328178,-5.365945,0.529530,0.000000,-4.836415,0.000000,0.000000,-3.864179,1.326259,0.000000,-2.537920,27.601280,-4.616415,-4.337920,-8.128192,-6.297497,6.163645
326896.000000,1000.000000,977.829590,0.000000,34.173775,-4.784328,0.522354,0.000000,-4.261975,0.000000,0.000000,-3.429418,1.321115,0.000000,-2.108303,24.495842,-4.041975,-3.908303,-7.964959,-6.279379,6.083119
326915.000000,1000.000000,979.313232,0.000000,28.596951,-4.003573,0.516920,0.000000,-3.486653,0.000000,0.000000,-3.074049,1.316943,0.000000,-1.757106,21.957489,-3.266653,-3.557106,-7.501888,-6.146092,5.965581
326935.000000,1000.000000,980.708252,0.000000,21.899168,-3.065884,0.512540,0.000000,-2.553343,0.000000,0.000000,-2.703043,1.313081,0.000000,-1.389962,19.307453,-2.333343,-3.189962,-6.971278,-5.900299,5.821139
326955.000000,1000.000000,982.605652,0.000000,16.515598,-2.312184,0.509237,0.000000,-1.802947,0.000000,0.000000,-2.323529,1.309762,0.000000,-1.013767,16.596636,-1.582947,-2.813767,-6.549781,-5.663636,5.697368
326975.000000,1000.000000,981.932617,0.000000,15.057564,-2.108059,0.506226,0.000000,-1.601833,0.000000,0.000000,-2.151903,1.306688,0.000000,-0.845215,15.370735,-1.381833,-2.645215,-6.013076,-5.423078,5.560211
326995.000000,1000.000000,981.943420,0.000000,13.873363,-1.942271,0.503451,0.000000,-1.438820,0.000000,0.000000,-2.129421,1.303646,0.000000,-0.825775,15.210146,-1.218820,-2.625775,-5.425964,-5.171811,5.416929
327015.000000,1000.000000,981.832825,0.000000,11.340830,-1.587716,0.501183,0.000000,-1.086533,0.000000,0.000000,-2.119971,1.300617,0.000000,-0.819354,15.142653,-0.866533,-2.619354,-4.836792,-4.839278,5.275899
327035.000000,1000.000000,981.765747,0.000000,8.637597,-1.209264,0.499455,0.000000,-0.709808,0.000000,0.000000,-1.983956,1.297783,0.000000,-0.686173,14.171118,-0.489808,-2.486173,-4.364810,-4.501119,5.133993
327055.000000,1000.000000,984.743225,0.000000,6.745722,-0.944401,0.498106,0.000000,-0.446295,0.000000,0.000000,-1.772561,1.295251,0.000000,-0.477310,12.661150,-0.226295,-2.277310,-3.881108,-4.186738,4.978780
327075.000000,1000.000000,984.056824,0.000000,6.200300,-0.868042,0.496866,0.000000,-0.371176,0.000000,0.000000,-1.554611,1.293030,0.000000,-0.261581,11.104362,-0.151176,-2.061581,-3.380743,-3.926489,4.825548
327096.000000,1000.000000,985.886597,0.000000,5.948780,-0.832829,0.495617,0.000000,-0.337212,0.000000,0.000000,-1.306718,1.291070,0.000000,-0.015648,9.333701,-0.117212,-1.815648,-2.899753,-3.677112,4.673571
327115.000000,1000.000000,988.331970,0.000000,6.098380,-0.853773,0.494458,0.000000,-0.359315,0.000000,0.000000,-1.081727,1.289602,0.000000,0.207875,7.726620,-0.139315,-1.592125,-2.457198,-3.477132,4.525843
327135.000000,1000.000000,989.815125,0.000000,3.945099,-0.552314,0.493669,0.000000,-0.058645,0.000000,0.000000,-1.027140,1.288134,0.000000,0.260995,7.336711,0.161355,-1.539005,-1.969020,-3.274271,4.382176
327156.000000,1000.000000,990.714722,0.000000,0.539843,-0.075578,0.493561,0.000000,0.417983,0.000000,0.000000,-1.084937,1.286584,0.000000,0.201648,7.749547,0.637983,-1.598352,-1.465006,-3.041440,4.242031
327175.000000,1000.000000,990.523743,0.000000,-0.677687,0.094876,0.493697,0.000000,0.588573,0.000000,0.000000,-0.965478,1.285205,0.000000,0.319727,6.896270,0.808573,-1.480273,-1.045544,-2.774380,4.104538
327195.000000,1000.000000,989.834229,0.000000,-1.023399,0.143276,0.493901,0.000000,0.637177,0.000000,0.000000,-0.961657,1.283831,0.000000,0.322174,6.868981,0.857177,-1.477826,-0.718397,-2.515473,3.967092
327215.000000,1000.000000,989.416016,0.000000,-1.100192,0.154027,0.494121,0.000000,0.648148,0.000000,0.000000,-1.333164,1.281927,0.000000,-0.051237,9.522598,0.868148,-1.851237,-0.428191,-2.362395,3.833132
327235.000000,1000.000000,989.162292,0.000000,-1.681524,0.235413,0.494458,0.000000,0.729871,0.000000,0.000000,-1.612805,1.279623,0.000000,-0.333182,11.520033,0.949871,-2.133182,-0.137755,-2.187302,3.690654
327255.000000,1000.000000,988.246338,0.000000,-1.086502,0.152110,0.494675,0.000000,0.646785,0.000000,0.000000,-1.752868,1.277119,0.000000,-0.475749,12.520489,0.866785,-2.275749,0.150649,-1.941723,3.542564
327275.000000,1000.000000,989.145508,0.000000,-1.438362,0.201371,0.494963,0.000000,0.696333,0.000000,0.000000,-1.576812,1.274866,0.000000,-0.301945,11.262940,0.916333,-2.101945,0.378625,-1.716159,3.408310
327296.000000,1000.000000,989.690857,0.000000,-1.575219,0.220531,0.495293,0.000000,0.715824,0.000000,0.000000,-1.289314,1.272932,0.000000,-0.016381,9.209383,0.935824,-1.816381,0.536337,-1.551269,3.283712
327315.000000,1000.000000,990.021667,0.000000,-1.827526,0.255854,0.495641,0.000000,0.751494,0.000000,0.000000,-0.968182,1.271618,0.000000,0.303437,6.915585,0.971494,-1.496563,0.663068,-1.419662,3.157782
327335.000000,1000.000000,992.189819,0.000000,-3.196136,0.447459,0.496280,0.000000,0.943739,0.000000,0.000000,-0.670658,1.270660,0.000000,0.600002,4.790414,1.163739,-1.199998,0.827036,-1.354138,3.020651
327355.000000,1000.000000,993.971252,0.000000,-4.006362,0.560891,0.497081,0.000000,1.057972,0.000000,0.000000,-0.377660,1.270121,0.000000,0.892461,2.697574,1.277972,-0.907539,0.833833,-1.332242,2.889510
327375.000000,1000.000000,993.447205,0.000000,-3.964733,0.555063,0.497874,0.000000,1.052937,0.000000,0.000000,-0.204946,1.269828,0.000000,1.064882,1.463899,1.272937,-0.735118,0.757837,-1.329131,2.754488
327395.000000,1000.000000,993.129333,0.000000,-3.488542,0.488396,0.498572,0.000000,0.986968,0.000000,0.000000,-0.211959,1.269525,0.000000,1.057567,1.513991,1.206968,-0.742433,0.755084,-1.330069,2.613962
327415.000000,1000.000000,992.882813,0.000000,-3.744975,0.524297,0.499321,0.000000,1.023617,0.000000,0.000000,-0.345770,1.269031,0.000000,0.923261,2.469788,1.243617,-0.876739,0.805019,-1.258176,2.474017
327435.000000,1000.000000,993.186890,0.000000,-4.533718,0.634721,0.500228,0.000000,1.134948,0.000000,0.000000,-0.466168,1.268365,0.000000,0.802198,3.329769,1.354948,-0.997802,0.825985,-1.153192,2.337634
327455.000000,1000.000000,993.371338,0.000000,-4.678866,0.655041,0.501163,0.000000,1.156205,0.000000,0.000000,-0.401137,1.267792,0.000000,0.866655,2.865265,1.376205,-0.933345,0.761332,-0.960862,2.197159
327475.000000,1000.000000,993.483276,0.000000,-5.012247,0.701715,0.502166,0.000000,1.203880,0.000000,0.000000,-0.230371,1.267463,0.000000,1.037092,1.645507,1.423880,-0.762908,0.702877,-0.782854,2.067291
327496.000000,1000.000000,990.088379,0.000000,-5.106129,0.714858,0.503238,0.000000,1.218096,0.000000,0.000000,0.026701,1.267503,0.000000,1.294204,-0.190721,1.438096,-0.505796,0.621487,-0.592010,1.923278
327515.000000,1000.000000,987.970093,0.000000,-5.356688,0.749936,0.504256,0.000000,1.254192,0.000000,0.000000,0.340895,1.267966,0.000000,1.608860,-2.434961,1.474192,-0.191139,0.648999,-0.401192,1.762830
327535.000000,1000.000000,986.685303,0.000000,-6.214502,0.870030,0.505499,0.000000,1.375529,0.000000,0.000000,0.524465,1.268715,0.000000,1.793180,-3.746180,1.595529,-0.006819,0.834057,-0.346456,1.603540
327555.000000,1000.000000,989.589661,0.000000,-8.334508,1.166831,0.507166,0.000000,1.673997,0.000000,0.000000,0.518326,1.269456,0.000000,1.787781,-3.702325,1.893997,-0.012219,0.921850,-0.375230,1.456655
327575.000000,1000.000000,990.252869,0.000000,-9.411673,1.317634,0.509048,0.000000,1.826682,0.000000,0.000000,0.397030,1.270023,0.000000,1.667053,-2.835927,2.046682,-0.132947,0.833355,-0.415548,1.313487
327595.000000,1000.000000,988.612183,0.000000,-9.195364,1.287351,0.510887,0.000000,1.798238,0.000000,0.000000,0.290178,1.270437,0.000000,1.560615,-2.072700,2.018238,-0.239385,0.728325,-0.307274,1.163261
327615.000000,1000.000000,988.755981,0.000000,-8.837449,1.237243,0.512655,0.000000,1.749897,0.000000,0.000000,0.411160,1.271025,0.000000,1.682185,-2.936861,1.969897,-0.117815,0.658235,-0.095996,1.004901
327635.000000,1000.000000,988.938477,0.000000,-8.811761,1.233647,0.514417,0.000000,1.748063,0.000000,0.000000,0.804403,1.272174,0.000000,2.076576,-5.745732,1.968063,0.276576,0.656033,0.140733,0.846169
327655.000000,1000.000000,987.452209,0.000000,-8.918261,1.248556,0.516201,0.000000,1.764757,0.000000,0.000000,1.209831,1.273902,0.000000,2.483733,-8.641651,1.984757,0.683733,0.663541,0.197935,0.690494
327675.000000,1000.000000,985.569031,0.000000,-8.620100,1.206814,0.517925,0.000000,1.724739,0.000000,0.000000,1.288082,1.275742,0.000000,2.563825,-9.200589,1.944739,0.763825,0.753532,0.013022,0.549435
327696.000000,1000.000000,983.659973,0.000000,-8.703780,1.218529,0.519752,0.000000,1.738281,0.000000,0.000000,0.949014,1.277166,0.000000,2.226179,-6.778669,1.958282,0.426179,0.848947,-0.104437,0.405054
327715.000000,1000.000000,981.961853,0.000000,-8.740997,1.223740,0.521413,0.000000,1.745153,0.000000,0.000000,0.767844,1.278208,0.000000,2.046052,-5.484601,1.965153,0.246052,0.843763,0.042644,0.251465
327735.000000,1000.000000,980.585510,0.000000,-7.393274,1.035058,0.522892,0.000000,1.557950,0.000000,0.000000,1.085180,1.279758,0.000000,2.364938,-7.751288,1.777950,0.564939,0.853880,0.401292,0.098919
327755.000000,1000.000000,979.750732,0.000000,-7.028669,0.984014,0.524297,0.000000,1.508311,0.000000,0.000000,1.659279,1.282128,0.000000,2.941407,-11.851993,1.728311,1.141407,1.033554,0.672315,-0.049140
327775.000000,1000.000000,982.197266,0.000000,-8.286703,1.160138,0.525955,0.000000,1.686093,0.000000,0.000000,1.920695,1.284872,0.000000,3.205567,-13.719247,1.906093,1.405567,1.266778,0.753578,-0.182670
327795.000000,1000.000000,989.319641,0.000000,-8.949487,1.252928,0.527745,0.000000,1.780673,0.000000,0.000000,1.884756,1.287565,0.000000,3.172321,-13.462543,2.000673,1.372321,1.372385,0.760182,-0.304840
327815.000000,1000.000000,994.208008,0.000000,-8.121140,1.136960,0.529369,0.000000,1.666329,0.000000,0.000000,1.727715,1.290033,0.000000,3.017748,-12.340823,1.886329,1.217748,1.331717,0.808218,-0.435843
327835.000000,1000.000000,997.218018,0.000000,-7.604057,1.064568,0.530890,0.000000,1.595458,0.000000,0.000000,1.808163,1.292616,0.000000,3.100779,-12.915452,1.815458,1.300779,1.328965,0.921914,-0.567566
327855.000000,1000.000000,999.043640,0.000000,-7.742691,1.083977,0.532438,0.000000,1.616415,0.000000,0.000000,1.790299,1.295174,0.000000,3.085472,-12.787848,1.836415,1.285472,1.291848,1.082571,-0.691588
327875.000000,1000.000000,1003.387207,0.000000,-8.741851,1.223859,0.534187,0.000000,1.758046,0.000000,0.000000,2.017638,1.298056,0.000000,3.315694,-14.411702,1.978046,1.515694,1.385534,1.285730,-0.816883
327896.000000,1000.000000,1006.416443,0.000000,-10.587547,1.482257,0.536410,0.000000,2.018667,0.000000,0.000000,2.126571,1.301246,0.000000,3.427817,-15.189796,2.238667,1.627817,1.543883,1.404928,-0.941714
327915.000000,1000.000000,1009.495056,-4.800000,-11.651188,0.959166,0.536925,0.000000,1.496092,0.000000,0.000000,2.027544,1.303997,0.000000,3.331541,-14.482456,1.716092,1.531541,1.482887,1.423110,-1.068334
327935.000000,1000.000000,1010.627808,-11.600000,-10.922842,-0.094802,0.536885,0.000000,0.442083,0.000000,0.000000,1.883216,1.306688,0.000000,3.189904,-13.451543,0.662083,1.389904,1.430752,1.476378,-1.189106
327955.000000,1000.000000,1011.032654,-35.600002,-9.784618,-3.614154,0.536455,0.000000,-3.077699,0.000000,0.000000,1.722993,1.309149,0.000000,3.032142,-12.307094,-2.857699,1.232142,1.419611,1.426148,-1.305104
327975.000000,1000.000000,1012.096924,-42.400002,-9.073838,-4.665663,0.534495,0.000000,-4.131168,0.000000,0.000000,1.501060,1.311293,0.000000,2.812354,-10.721858,-3.911168,1.012354,1.314488,1.374537,-1.426792
327995.000000,1000.000000,1012.742432,-63.400002,-8.682499,-7.660450,0.533453,0.000000,-7.126998,0.000000,0.000000,1.313582,1.313170,0.000000,2.626752,-9.382726,-6.906998,0.826752,1.200642,1.435183,-1.545564
328015.000000,1000.000000,1009.362976,-68.800003,-8.701433,-8.413800,0.529001,0.000000,-7.884799,0.000000,0.000000,1.206999,1.314894,0.000000,2.521893,-8.621421,-7.664800,0.721893,0.992586,1.507812,-1.673608
328035.000000,1000.000000,1007.879883,-85.800003,-8.213154,-10.862160,0.527175,0.000000,-10.334985,0.000000,0.000000,1.065853,1.316417,0.000000,2.382270,-7.613239,-10.114985,0.582270,0.554498,1.371251,-1.793688
328055.000000,1000.000000,1007.251160,-90.599998,-7.646403,-11.613503,0.520262,0.000000,-11.093241,0.000000,0.000000,0.698344,1.317415,0.000000,2.015759,-4.988170,-10.873240,0.215759,-0.171024,1.155913,-1.902197
328075.000000,1000.000000,1006.968445,-106.200005,-7.169858,-13.864221,0.517723,0.000000,-13.346498,0.000000,0.000000,0.208899,1.317713,0.000000,1.526612,-1.492136,-13.126497,-0.273388,-1.080695,1.039689,-2.017632
328096.000000,1000.000000,1006.796936,-110.200005,-7.027134,-14.444201,0.506348,0.000000,-13.937853,0.000000,0.000000,0.075960,1.317827,0.000000,1.393787,-0.542571,-13.717853,-0.406213,-2.168083,0.964115,-2.137249
328115.000000,1000.000000,1005.786377,-122.000000,-7.975791,-15.963389,0.502860,0.000000,-15.460529,0.000000,0.000000,0.090348,1.317950,0.000000,1.408297,-0.645340,-15.000000,-0.391703,-3.376001,0.869002,-2.242624
328135.000000,1000.000000,1005.178101,-122.000000,-10.049778,-15.673032,0.480470,0.000000,-15.192562,0.000000,0.000000,0.179917,1.318207,0.000000,1.498124,-1.285120,-14.972562,-0.301876,-4.688889,0.756420,-2.350138
328155.000000,1000.000000,1002.845886,-128.800003,-12.200203,-16.323973,0.473611,0.000000,-15.850362,0.000000,0.000000,0.122792,1.318382,0.000000,1.441174,-0.877088,-15.000000,-0.358826,-6.022960,0.600738,-2.442508
328175.000000,1000.000000,1002.455017,-128.800003,-15.189655,-15.905449,0.450889,0.000000,-15.454559,0.000000,0.000000,-0.236479,1.318044,0.000000,1.081565,1.689139,-15.000000,-0.718435,-7.411278,0.405222,-2.506167
328195.000000,1000.000000,1001.358459,-129.199997,-18.690935,-15.471269,0.428787,0.000000,-15.042481,0.000000,0.000000,-0.637622,1.317133,0.000000,0.679511,4.554443,-14.822481,-1.120489,-8.809317,0.206784,-2.560989
328215.000000,1000.000000,1000.693359,-129.199997,-21.684038,-15.052235,0.407284,0.000000,-14.644951,0.000000,0.000000,-0.878714,1.315878,0.000000,0.437164,6.276526,-14.424951,-1.362836,-10.227407,0.051871,-2.613604
328235.000000,1000.000000,1000.289978,-132.199997,-25.614767,-14.921932,0.393073,0.000000,-14.528859,0.000000,0.000000,-0.877852,1.314624,0.000000,0.436772,6.270369,-14.308859,-1.363227,-11.462527,-0.050755,-2.674582
328255.000000,1000.000000,998.637512,-132.199997,-29.014713,-14.445940,0.372436,0.000000,-14.073504,0.000000,0.000000,-0.641792,1.313707,0.000000,0.671915,4.584228,-13.853504,-1.128085,-12.441275,-0.111705,-2.743461
328275.000000,1000.000000,996.542664,-131.600006,-33.635319,-13.715056,0.352843,0.000000,-13.362213,0.000000,0.000000,-0.427284,1.313097,0.000000,0.885813,3.052027,-13.142213,-0.914187,-13.206198,-0.271026,-2.789586
328296.000000,1000.000000,996.425049,-131.600006,-38.914387,-12.975987,0.333379,0.000000,-12.642609,0.000000,0.000000,-0.240445,1.312736,0.000000,1.072291,1.717466,-12.422608,-0.727709,-13.861005,-0.471585,-2.819556
328315.000000,1000.000000,996.131653,-128.199997,-43.854362,-11.808389,0.324423,0.000000,-11.483965,0.000000,0.000000,-0.098332,1.312603,0.000000,1.214270,0.702374,-11.263965,-0.585730,-14.260005,-0.627458,-2.848818
328335.000000,1000.000000,994.607422,-128.199997,-49.970146,-10.952179,0.308777,0.000000,-10.643402,0.000000,0.000000,-0.119204,1.312432,0.000000,1.193228,0.851459,-10.423402,-0.606772,-14.389678,-0.738858,-2.884142
328355.000000,1000.000000,993.080933,-124.800003,-54.631008,-9.823659,0.300522,0.000000,-9.523137,0.000000,0.000000,-0.437075,1.311808,0.000000,0.874733,3.121965,-9.303137,-0.925267,-14.375888,-0.866113,-2.917723
328375.000000,1000.000000,992.620117,-124.800003,-58.401676,-9.295766,0.287242,0.000000,-9.008523,0.000000,0.000000,-0.734582,1.310759,0.000000,0.576177,5.247012,-8.788523,-1.223823,-14.094776,-0.862004,-2.978590
328395.000000,1000.000000,993.502502,-122.000000,-63.118057,-8.243472,0.278831,0.000000,-7.964642,0.000000,0.000000,-0.542051,1.309984,0.000000,0.767934,3.871790,-7.744642,-1.032066,-13.500709,-0.749116,-3.053089
328415.000000,1000.000000,993.048889,-122.000000,-68.530365,-7.485749,0.268137,0.000000,-7.217612,0.000000,0.000000,-0.364860,1.309463,0.000000,0.944603,2.606143,-6.997612,-0.855397,-12.808384,-0.840251,-3.114163
328435.000000,1000.000000,992.667236,-121.400002,-74.127953,-6.618087,0.258682,0.000000,-6.359405,0.000000,0.000000,-0.457966,1.308809,0.000000,0.850843,3.271183,-6.139405,-0.949157,-12.075625,-0.993612,-3.151747
328455.000000,1000.000000,992.435730,-119.000000,-78.336212,-5.692930,0.251905,0.000000,-5.441025,0.000000,0.000000,-0.594700,1.307959,0.000000,0.713259,4.247855,-5.221025,-1.086740,-11.373092,-1.084057,-3.201597
328475.000000,1000.000000,990.704041,-119.000000,-81.961838,-5.185343,0.244498,0.000000,-4.940845,0.000000,0.000000,-0.609383,1.307089,0.000000,0.697706,4.352735,-4.720846,-1.102294,-10.614177,-1.075938,-3.259895
328496.000000,1000.000000,991.502258,-119.000000,-84.424789,-4.840529,0.237237,0.000000,-4.603293,0.000000,0.000000,-0.466018,1.306390,0.000000,0.840371,3.328703,-4.383293,-0.959629,-9.770975,-1.042349,-3.309243
328515.000000,1000.000000,992.851501,-116.599998,-87.784561,-4.034161,0.232902,0.000000,-3.801259,0.000000,0.000000,-0.320788,1.305954,0.000000,0.985166,2.291344,-3.581259,-0.814834,-8.935588,-1.066023,-3.344320
328535.000000,1000.000000,993.021362,-116.599998,-91.626602,-3.496275,0.227908,0.000000,-3.268368,0.000000,0.000000,-0.208366,1.305657,0.000000,1.097290,1.488330,-3.048368,-0.702710,-8.178673,-1.145833,-3.361466
328555.000000,1000.000000,992.083435,-116.599998,-94.966652,-3.028669,0.223581,0.000000,-2.805088,0.000000,0.000000,-0.235174,1.305321,0.000000,1.070146,1.679816,-2.585088,-0.729854,-7.489666,-1.206977,-3.375400
328575.000000,1000.000000,991.514587,-116.599998,-97.664818,-2.650925,0.219794,0.000000,-2.431131,0.000000,0.000000,-0.105276,1.305170,0.000000,1.199894,0.751969,-2.211131,-0.600106,-6.825621,-1.234002,-3.405144
328595.000000,1000.000000,991.169556,-116.599998,-99.452332,-2.400673,0.216364,0.000000,-2.184309,0.000000,0.000000,0.232221,1.305502,0.000000,1.537723,-1.658718,-1.964309,-0.262277,-6.102730,-1.173731,-3.440971
328615.000000,1000.000000,990.960266,-116.599998,-101.707886,-2.084896,0.213386,0.000000,-1.871510,0.000000,0.000000,0.588349,1.306342,0.000000,1.894691,-4.202491,-1.651510,0.094691,-5.375248,-1.085936,-3.468918
328635.000000,1000.000000,990.833374,-116.599998,-103.652649,-1.812629,0.210797,0.000000,-1.601832,0.000000,0.000000,0.840630,1.307543,0.000000,2.148173,-6.004497,-1.381832,0.348173,-4.700443,-1.023918,-3.480738
328655.000000,1000.000000,990.756409,-114.000000,-105.691429,-1.163200,0.209518,0.000000,-0.953682,0.000000,0.000000,0.902105,1.308832,0.000000,2.210937,-6.443606,-0.733682,0.410937,-4.121535,-0.956361,-3.498425
