tick_ms,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,imu_shock_flag
21351.000000,7.280052,-10.898544,-0.871466,-0.040060,0.010200,-0.832339,0
21352.000000,7.158598,-11.081870,-0.835289,-0.038319,0.008560,-0.837720,0
21353.000000,6.973992,-11.352615,-0.785541,-0.037620,0.006898,-0.843646,0
21354.000000,6.672883,-11.572332,-0.774144,-0.037185,0.005573,-0.848387,0
21355.000000,6.376652,-11.726151,-0.814257,-0.036518,0.004890,-0.852900,0
21356.000000,6.265166,-11.898681,-0.889334,-0.035619,0.004844,-0.858066,0
21357.000000,6.371603,-12.121584,-0.947246,-0.034546,0.004801,-0.864469,0
21358.000000,6.585514,-12.315878,-0.951167,-0.033760,0.003992,-0.871817,0
21359.000000,6.797508,-12.404795,-0.923559,-0.033038,0.002117,-0.880263,0
21360.000000,6.944213,-12.417658,-0.889815,-0.031941,-0.000446,-0.890155,0
21361.000000,6.986428,-12.413197,-0.868759,-0.030721,-0.002618,-0.900552,0
21362.000000,6.961621,-12.400382,-0.891665,-0.029389,-0.004065,-0.911072,0
21363.000000,6.984298,-12.403081,-0.937734,-0.027793,-0.005465,-0.922557,0
21364.000000,7.092794,-12.457982,-0.947203,-0.026344,-0.007170,-0.934944,0
21365.000000,7.174818,-12.526320,-0.929642,-0.025785,-0.008972,-0.946856,0
21366.000000,7.064753,-12.548449,-0.930228,-0.026192,-0.010500,-0.956863,0
21367.000000,6.695320,-12.523305,-0.939226,-0.026828,-0.011659,-0.963897,0
21368.000000,6.174707,-12.435667,-0.955187,-0.026718,-0.011963,-0.967445,0
21369.000000,5.675308,-12.244270,-1.030608,-0.025273,-0.010984,-0.967009,0
21370.000000,5.313605,-11.984842,-1.179728,-0.022787,-0.009183,-0.963954,0
21371.000000,5.141058,-11.767454,-1.335787,-0.020061,-0.007269,-0.960702,0
21372.000000,5.102886,-11.670005,-1.417671,-0.017580,-0.005692,-0.956613,0
21373.000000,5.049045,-11.678172,-1.402094,-0.015477,-0.004672,-0.949974,0
21374.000000,4.891924,-11.719112,-1.344805,-0.013722,-0.003901,-0.941647,0
21375.000000,4.701943,-11.765272,-1.307797,-0.012036,-0.002769,-0.934354,0
21376.000000,4.609565,-11.883833,-1.267645,-0.010271,-0.001331,-0.929982,0
21377.000000,4.653248,-12.104668,-1.175982,-0.008733,-0.000178,-0.928134,0
21378.000000,4.763335,-12.337816,-1.064746,-0.007734,0.000088,-0.928318,0
21379.000000,4.857005,-12.511523,-0.984033,-0.007011,-0.000509,-0.929743,0
21380.000000,4.872360,-12.634181,-0.918895,-0.006120,-0.001485,-0.930702,0
21381.000000,4.777224,-12.723875,-0.853397,-0.004914,-0.002285,-0.931604,0
21382.000000,4.602915,-12.805726,-0.809365,-0.003416,-0.002459,-0.934049,0
21383.000000,4.413917,-12.906837,-0.786267,-0.001612,-0.002012,-0.938535,0
21384.000000,4.275387,-13.016915,-0.774379,-0.000232,-0.001547,-0.944782,0
21385.000000,4.209244,-13.104679,-0.782672,-0.000052,-0.001454,-0.951010,0
21386.000000,4.120953,-13.130255,-0.789731,-0.000545,-0.001700,-0.955060,0
21387.000000,3.895640,-13.031777,-0.786793,-0.001265,-0.002163,-0.956790,0
21388.000000,3.524182,-12.774517,-0.836508,-0.001837,-0.002042,-0.956212,0
21389.000000,3.063056,-12.418345,-0.977455,-0.001948,-0.001178,-0.952934,0
21390.000000,2.628902,-12.100395,-1.164520,-0.002196,-0.000359,-0.948848,0
21391.000000,2.376553,-11.945766,-1.336584,-0.003393,0.000021,-0.946134,0
21392.000000,2.325888,-11.983889,-1.453879,-0.005850,0.000078,-0.943178,0
21393.000000,2.324298,-12.137822,-1.484854,-0.009125,-0.000436,-0.936231,0
21394.000000,2.242476,-12.274484,-1.430772,-0.012431,-0.001748,-0.924121,0
21395.000000,2.077196,-12.295107,-1.350606,-0.015284,-0.003114,-0.910118,0
21396.000000,1.883996,-12.238292,-1.287917,-0.017536,-0.003811,-0.899118,0
21397.000000,1.738333,-12.214178,-1.220681,-0.019202,-0.003780,-0.893288,0
21398.000000,1.721628,-12.232598,-1.160364,-0.020536,-0.003428,-0.892266,0
21399.000000,1.839221,-12.233875,-1.172084,-0.022036,-0.003242,-0.894482,0
21400.000000,1.970803,-12.204485,-1.253885,-0.024069,-0.003404,-0.897479,0
21401.000000,1.976172,-12.157610,-1.348655,-0.026630,-0.003665,-0.900030,0
21402.000000,1.806011,-12.102257,-1.432372,-0.029408,-0.003456,-0.903603,0
21403.000000,1.501276,-12.048858,-1.488700,-0.031861,-0.002549,-0.910145,0
21404.000000,1.187441,-11.984445,-1.502029,-0.034065,-0.001172,-0.919302,0
21405.000000,1.015552,-11.922332,-1.488159,-0.036592,0.000155,-0.928679,0
21406.000000,1.011855,-11.944690,-1.432484,-0.039109,0.000919,-0.935654,0
21407.000000,1.050329,-12.045406,-1.298006,-0.041218,0.001309,-0.939097,0
21408.000000,0.996137,-12.074617,-1.142979,-0.043342,0.001670,-0.937788,0
21409.000000,0.795435,-11.956395,-1.063762,-0.045790,0.001959,-0.930267,0
21410.000000,0.455875,-11.789662,-1.049379,-0.048774,0.002180,-0.917382,0
21411.000000,0.039976,-11.703837,-1.027607,-0.052290,0.002385,-0.901574,0
21412.000000,-0.347969,-11.740496,-0.959290,-0.055509,0.002458,-0.884436,0
21413.000000,-0.635445,-11.851474,-0.838070,-0.058108,0.002280,-0.865645,0
21414.000000,-0.839459,-11.933626,-0.701487,-0.060650,0.001940,-0.846117,0
21415.000000,-1.042152,-11.927592,-0.610229,-0.062998,0.001765,-0.829540,0
21416.000000,-1.289990,-11.866457,-0.580943,-0.064384,0.002041,-0.818115,0
21417.000000,-1.506302,-11.761117,-0.620363,-0.064983,0.002677,-0.811306,0
21418.000000,-1.583284,-11.590952,-0.761182,-0.066129,0.003517,-0.808370,0
21419.000000,-1.551099,-11.382263,-0.993569,-0.068326,0.004311,-0.808484,0
21420.000000,-1.531591,-11.152734,-1.247606,-0.070994,0.004737,-0.810527,0
21421.000000,-1.598556,-10.933618,-1.445361,-0.073588,0.004868,-0.815134,0
21422.000000,-1.781154,-10.794119,-1.547959,-0.075936,0.004869,-0.822601,0
21423.000000,-2.064560,-10.691632,-1.596367,-0.077764,0.004801,-0.831952,0
21424.000000,-2.344037,-10.542673,-1.658127,-0.078822,0.005044,-0.842491,0
21425.000000,-2.519648,-10.439504,-1.703897,-0.079154,0.005731,-0.852281,0
21426.000000,-2.609035,-10.498483,-1.643065,-0.079039,0.006186,-0.859903,0
21427.000000,-2.677485,-10.633237,-1.487101,-0.079190,0.005980,-0.865712,0
21428.000000,-2.764400,-10.695343,-1.334342,-0.079631,0.005379,-0.870722,0
21429.000000,-2.918916,-10.666616,-1.220637,-0.080239,0.004614,-0.875873,0
21430.000000,-3.171416,-10.608316,-1.129424,-0.081324,0.003776,-0.882385,0
21431.000000,-3.451142,-10.566425,-1.081861,-0.082764,0.002924,-0.891364,0
21432.000000,-3.624474,-10.567679,-1.100103,-0.084099,0.001930,-0.901989,0
21433.000000,-3.636185,-10.604682,-1.149114,-0.085456,0.000673,-0.911913,0
21434.000000,-3.599310,-10.609463,-1.174250,-0.087261,-0.000867,-0.921021,0
21435.000000,-3.708441,-10.501929,-1.160262,-0.089257,-0.002787,-0.930541,0
21436.000000,-4.029152,-10.246532,-1.155794,-0.091047,-0.004738,-0.940010,0
21437.000000,-4.441526,-9.883711,-1.212539,-0.092213,-0.006084,-0.948856,0
21438.000000,-4.812159,-9.546443,-1.291565,-0.092695,-0.007002,-0.956670,0
21439.000000,-5.101207,-9.344885,-1.327868,-0.093095,-0.008143,-0.964445,0
21440.000000,-5.301380,-9.257652,-1.331956,-0.093859,-0.009825,-0.973046,0
21441.000000,-5.423400,-9.213174,-1.332073,-0.095088,-0.012045,-0.981732,0
21442.000000,-5.557625,-9.160165,-1.333191,-0.096655,-0.014444,-0.990456,0
21443.000000,-5.813450,-9.058104,-1.368111,-0.098140,-0.016473,-0.999635,0
21444.000000,-6.160129,-8.909079,-1.458000,-0.098953,-0.017813,-1.008329,0
21445.000000,-6.434325,-8.759266,-1.543977,-0.098713,-0.018559,-1.014775,0
21446.000000,-6.522981,-8.642122,-1.567210,-0.097964,-0.019085,-1.018796,0
21447.000000,-6.486635,-8.565332,-1.529980,-0.097572,-0.019299,-1.021805,0
21448.000000,-6.510803,-8.528423,-1.415569,-0.097660,-0.018992,-1.025573,0
21449.000000,-6.711674,-8.511761,-1.188358,-0.097895,-0.018472,-1.030407,0
21450.000000,-7.023933,-8.470341,-0.894800,-0.097604,-0.017831,-1.034840,0
21451.000000,-7.321601,-8.373237,-0.648800,-0.096189,-0.016724,-1.037448,0
21452.000000,-7.532721,-8.239081,-0.519131,-0.093926,-0.014937,-1.037863,0
21453.000000,-7.617107,-8.117795,-0.478115,-0.091466,-0.012962,-1.036792,0
21454.000000,-7.577932,-8.022568,-0.457682,-0.089148,-0.011672,-1.035086,0
21455.000000,-7.517115,-7.869972,-0.459489,-0.087266,-0.011118,-1.033118,0
21456.000000,-7.568466,-7.571613,-0.564158,-0.086018,-0.010872,-1.031421,0
21457.000000,-7.762870,-7.191053,-0.782646,-0.084688,-0.010603,-1.030086,0
21458.000000,-8.016997,-6.889577,-1.000310,-0.082366,-0.009824,-1.028503,0
21459.000000,-8.227108,-6.756616,-1.123863,-0.079249,-0.008476,-1.026329,0
21460.000000,-8.334375,-6.774570,-1.166724,-0.075756,-0.006852,-1.023266,0
21461.000000,-8.352574,-6.857332,-1.190053,-0.071822,-0.005095,-1.019224,0
21462.000000,-8.374086,-6.889710,-1.254075,-0.068193,-0.003422,-1.015294,0
21463.000000,-8.489700,-6.822786,-1.377397,-0.065163,-0.001761,-1.011710,0
21464.000000,-8.676840,-6.698702,-1.516669,-0.061660,-0.000073,-1.007278,0
21465.000000,-8.823842,-6.556903,-1.632756,-0.057744,0.001536,-1.001707,0
21466.000000,-8.864511,-6.424933,-1.708352,-0.053987,0.003116,-0.995997,0
21467.000000,-8.828410,-6.332813,-1.691744,-0.050518,0.004415,-0.991183,0
21468.000000,-8.795791,-6.230909,-1.544769,-0.047647,0.005442,-0.987348,0
21469.000000,-8.839824,-6.029623,-1.310984,-0.045373,0.006256,-0.985195,0
21470.000000,-8.961504,-5.736200,-1.070535,-0.042920,0.006847,-0.984726,0
21471.000000,-9.102160,-5.416437,-0.897277,-0.039368,0.007672,-0.983750,0
21472.000000,-9.200182,-5.104784,-0.839681,-0.034739,0.009215,-0.980413,0
21473.000000,-9.182004,-4.861660,-0.864484,-0.029664,0.011266,-0.975633,0
21474.000000,-9.006379,-4.793216,-0.851696,-0.025325,0.012861,-0.972655,0
21475.000000,-8.783023,-4.878331,-0.735941,-0.022791,0.013420,-0.972621,0
21476.000000,-8.731137,-4.922335,-0.631067,-0.022150,0.013202,-0.974180,0
21477.000000,-8.974076,-4.816312,-0.682313,-0.022449,0.013026,-0.975268,0
21478.000000,-9.443663,-4.639419,-0.854523,-0.022048,0.013451,-0.973925,0
21479.000000,-9.960752,-4.487326,-1.006284,-0.020861,0.013830,-0.971763,0
21480.000000,-10.354980,-4.412526,-1.068984,-0.019732,0.013516,-0.971102,0
21481.000000,-10.558104,-4.433131,-1.079553,-0.018810,0.012757,-0.971203,0
21482.000000,-10.629585,-4.483756,-1.115891,-0.018636,0.011581,-0.971939,0
21483.000000,-10.681011,-4.466599,-1.209194,-0.019684,0.009910,-0.973205,0
21484.000000,-10.777995,-4.350907,-1.330696,-0.020762,0.008308,-0.972898,0
21485.000000,-10.897354,-4.153052,-1.471737,-0.020717,0.007209,-0.970410,0
21486.000000,-10.954390,-3.902348,-1.638682,-0.020117,0.006661,-0.967285,0
21487.000000,-10.884271,-3.674219,-1.752331,-0.019858,0.006384,-0.965310,0
21488.000000,-10.672654,-3.521150,-1.686179,-0.020719,0.005671,-0.966244,0
21489.000000,-10.327363,-3.392732,-1.423366,-0.023006,0.004282,-0.971577,0
21490.000000,-9.898999,-3.234562,-1.080226,-0.026305,0.002565,-0.981243,0
21491.000000,-9.492198,-3.048537,-0.796659,-0.030017,0.000927,-0.993241,0
21492.000000,-9.188526,-2.847503,-0.643325,-0.033547,-0.000281,-1.005340,0
21493.000000,-8.993322,-2.675417,-0.585273,-0.036488,-0.000889,-1.017420,0
21494.000000,-8.882587,-2.578981,-0.533338,-0.038998,-0.001344,-1.030026,0
21495.000000,-8.861658,-2.486224,-0.469728,-0.041781,-0.002236,-1.042051,0
21496.000000,-8.976280,-2.279568,-0.456309,-0.045076,-0.003439,-1.052005,0
21497.000000,-9.268193,-1.978836,-0.506844,-0.048108,-0.004572,-1.058750,0
21498.000000,-9.694256,-1.663383,-0.581015,-0.050374,-0.005446,-1.062316,0
21499.000000,-10.125321,-1.332908,-0.661685,-0.052389,-0.006047,-1.063638,0
21500.000000,-10.434381,-0.980036,-0.734409,-0.054485,-0.006389,-1.063354,0
21501.000000,-10.552277,-0.651415,-0.778834,-0.056501,-0.006593,-1.061770,0
21502.000000,-10.491064,-0.387418,-0.804167,-0.058907,-0.006839,-1.059139,0
21503.000000,-10.365307,-0.192829,-0.822265,-0.061847,-0.007316,-1.054884,0
21504.000000,-10.313843,-0.041372,-0.833812,-0.064362,-0.008076,-1.048503,0
21505.000000,-10.347802,0.106291,-0.870765,-0.066103,-0.008602,-1.041396,0
21506.000000,-10.373811,0.220856,-0.946090,-0.067306,-0.008344,-1.035472,0
21507.000000,-10.352854,0.225244,-0.984840,-0.067983,-0.007558,-1.031215,0
21508.000000,-10.283366,0.158778,-0.931159,-0.068315,-0.007065,-1.028228,0
21509.000000,-10.124047,0.153581,-0.827537,-0.068669,-0.007192,-1.027060,0
21510.000000,-9.890317,0.252857,-0.729971,-0.068947,-0.007728,-1.027203,0
21511.000000,-9.694542,0.414248,-0.672226,-0.068565,-0.008518,-1.026969,0
21512.000000,-9.599350,0.591389,-0.670842,-0.067199,-0.009507,-1.027089,0
21513.000000,-9.547979,0.734387,-0.690475,-0.065176,-0.010415,-1.028932,0
21514.000000,-9.455790,0.842923,-0.685553,-0.063065,-0.011147,-1.031849,0
21515.000000,-9.294477,0.985922,-0.662513,-0.061453,-0.012095,-1.034388,0
21516.000000,-9.126305,1.197626,-0.635908,-0.060422,-0.013386,-1.035236,0
21517.000000,-9.061838,1.469253,-0.607131,-0.059404,-0.014651,-1.033910,0
21518.000000,-9.145857,1.830229,-0.621826,-0.058285,-0.015341,-1.029767,0
21519.000000,-9.326335,2.308340,-0.733736,-0.056805,-0.015368,-1.021650,0
21520.000000,-9.508249,2.845909,-0.911370,-0.054808,-0.015053,-1.010530,0
21521.000000,-9.602977,3.328825,-1.067672,-0.053417,-0.014899,-0.999209,0
21522.000000,-9.577098,3.694226,-1.144592,-0.053206,-0.015071,-0.987700,0
21523.000000,-9.486437,3.981906,-1.135027,-0.053302,-0.015453,-0.974518,0
21524.000000,-9.438365,4.250393,-1.079873,-0.053224,-0.016008,-0.960670,0
21525.000000,-9.489273,4.477126,-1.027620,-0.052769,-0.016175,-0.948229,0
21526.000000,-9.591130,4.593285,-0.965581,-0.051773,-0.015570,-0.938519,0
21527.000000,-9.641753,4.605370,-0.862503,-0.050614,-0.014595,-0.931093,0
21528.000000,-9.553963,4.608986,-0.749268,-0.049601,-0.013822,-0.926244,0
21529.000000,-9.289696,4.664589,-0.671620,-0.049275,-0.013348,-0.924795,0
21530.000000,-8.900982,4.765481,-0.642930,-0.050096,-0.012989,-0.925208,0
21531.000000,-8.533138,4.911654,-0.676432,-0.051855,-0.012623,-0.925919,0
21532.000000,-8.322973,5.100887,-0.767976,-0.054249,-0.011992,-0.928123,0
21533.000000,-8.291237,5.304097,-0.869031,-0.056907,-0.010802,-0.932759,0
21534.000000,-8.335195,5.515313,-0.943484,-0.059800,-0.009392,-0.938560,0
21535.000000,-8.331404,5.759757,-0.982925,-0.063217,-0.008270,-0.943537,0
21536.000000,-8.261762,6.049046,-0.963603,-0.066595,-0.007484,-0.946189,0
21537.000000,-8.199963,6.369227,-0.895429,-0.069367,-0.007110,-0.947139,0
21538.000000,-8.198050,6.695618,-0.855496,-0.071591,-0.007007,-0.946314,0
21539.000000,-8.242378,7.012100,-0.887321,-0.073264,-0.006905,-0.943405,0
21540.000000,-8.280620,7.303487,-0.950382,-0.074555,-0.006614,-0.939707,0
21541.000000,-8.263455,7.548418,-0.992071,-0.075979,-0.006018,-0.935147,0
21542.000000,-8.168804,7.759505,-0.994557,-0.077619,-0.005372,-0.928803,0
21543.000000,-8.007311,7.990281,-0.970959,-0.079043,-0.005123,-0.921051,0
21544.000000,-7.819478,8.257780,-0.959126,-0.080059,-0.005314,-0.913186,0
21545.000000,-7.663642,8.500772,-0.974863,-0.080606,-0.005517,-0.907017,0
21546.000000,-7.592238,8.665712,-0.987695,-0.080706,-0.005433,-0.903429,0
21547.000000,-7.582970,8.755046,-0.988163,-0.080789,-0.004994,-0.901984,0
21548.000000,-7.530908,8.762325,-0.993320,-0.081526,-0.004298,-0.902880,0
21549.000000,-7.371394,8.700011,-0.988311,-0.083210,-0.003555,-0.905836,0
21550.000000,-7.154583,8.673676,-0.963231,-0.085567,-0.002907,-0.909208,0
21551.000000,-6.990098,8.797788,-0.954751,-0.088049,-0.002387,-0.911762,0
21552.000000,-6.932926,9.077624,-0.996790,-0.090083,-0.001900,-0.913720,0
21553.000000,-6.918352,9.418288,-1.079701,-0.091675,-0.001462,-0.916114,0
21554.000000,-6.824466,9.697174,-1.164979,-0.093438,-0.001302,-0.919321,0
21555.000000,-6.572786,9.843769,-1.207070,-0.095481,-0.001291,-0.921316,0
21556.000000,-6.178786,9.897240,-1.165347,-0.097323,-0.001400,-0.918949,0
21557.000000,-5.750193,9.961572,-1.046561,-0.098840,-0.001948,-0.912445,0
21558.000000,-5.426385,10.101913,-0.937204,-0.100115,-0.002628,-0.904282,0
21559.000000,-5.278757,10.320513,-0.923932,-0.100973,-0.003116,-0.895993,0
21560.000000,-5.264438,10.609988,-0.999198,-0.101113,-0.003515,-0.888249,0
21561.000000,-5.295049,10.975524,-1.086773,-0.100273,-0.003965,-0.880100,0
21562.000000,-5.289301,11.393706,-1.107968,-0.098414,-0.004676,-0.869422,0
21563.000000,-5.177293,11.792139,-1.030660,-0.096078,-0.005832,-0.855754,0
21564.000000,-4.993377,12.103573,-0.901996,-0.093820,-0.007558,-0.841033,0
21565.000000,-4.913706,12.301975,-0.789850,-0.091448,-0.009625,-0.828488,0
21566.000000,-5.070795,12.398042,-0.708982,-0.088373,-0.011536,-0.820022,0
21567.000000,-5.365012,12.447524,-0.678745,-0.084775,-0.013232,-0.814905,0
21568.000000,-5.556682,12.469820,-0.753846,-0.081737,-0.014913,-0.813473,0
21569.000000,-5.524269,12.382739,-0.926876,-0.079489,-0.016707,-0.816965,0
21570.000000,-5.318493,12.139317,-1.113559,-0.077467,-0.018791,-0.825072,0
21571.000000,-5.038671,11.820268,-1.241983,-0.075528,-0.021151,-0.836528,0
21572.000000,-4.803989,11.566686,-1.294785,-0.073887,-0.023371,-0.849939,0
21573.000000,-4.736182,11.496566,-1.304409,-0.072337,-0.025284,-0.865416,0
21574.000000,-4.833494,11.606059,-1.318810,-0.070752,-0.026969,-0.882607,0
21575.000000,-4.946277,11.780343,-1.324338,-0.069158,-0.028195,-0.898215,0
21576.000000,-4.937018,11.974965,-1.246754,-0.067303,-0.029055,-0.909520,0
21577.000000,-4.799298,12.262090,-1.082936,-0.065749,-0.029856,-0.917103,0
21578.000000,-4.619170,12.649028,-0.922686,-0.064804,-0.030615,-0.922676,0
21579.000000,-4.444106,12.996462,-0.814902,-0.064153,-0.031365,-0.926981,0
21580.000000,-4.245798,13.172871,-0.741667,-0.063695,-0.031984,-0.930142,0
21581.000000,-4.049646,13.191690,-0.681710,-0.063195,-0.031946,-0.931108,0
21582.000000,-3.930143,13.145058,-0.607952,-0.062351,-0.031260,-0.928654,0
21583.000000,-3.849952,13.101673,-0.494704,-0.061517,-0.030429,-0.923304,0
21584.000000,-3.722484,13.105386,-0.359033,-0.061301,-0.029577,-0.917082,0
21585.000000,-3.603954,13.176009,-0.243791,-0.061743,-0.028906,-0.912388,0
21586.000000,-3.646964,13.342905,-0.189582,-0.062427,-0.028590,-0.910294,0
21587.000000,-3.883453,13.644582,-0.239240,-0.062962,-0.028244,-0.910552,0
21588.000000,-4.175356,14.005891,-0.395242,-0.063756,-0.027348,-0.912363,0
21589.000000,-4.388939,14.282909,-0.594513,-0.065100,-0.026061,-0.915066,0
21590.000000,-4.486521,14.433398,-0.768835,-0.066837,-0.024965,-0.918082,0
21591.000000,-4.468662,14.507776,-0.880325,-0.068930,-0.024362,-0.921013,0
21592.000000,-4.370938,14.587553,-0.934283,-0.071079,-0.024280,-0.924557,0
21593.000000,-4.269206,14.754393,-0.990895,-0.072750,-0.024683,-0.929323,0
21594.000000,-4.196527,14.988857,-1.087415,-0.073590,-0.025291,-0.934131,0
21595.000000,-4.112179,15.155516,-1.165020,-0.073416,-0.025569,-0.936998,0
21596.000000,-3.967961,15.167564,-1.144571,-0.072482,-0.025290,-0.937366,0
21597.000000,-3.743799,15.058294,-1.022130,-0.071720,-0.024623,-0.936679,0
21598.000000,-3.460412,14.870101,-0.836120,-0.071462,-0.023740,-0.935864,0
21599.000000,-3.186155,14.628161,-0.614224,-0.071245,-0.022654,-0.934165,0
21600.000000,-2.984288,14.413653,-0.395205,-0.070721,-0.021373,-0.931410,0
21601.000000,-2.861876,14.304507,-0.226515,-0.069555,-0.019748,-0.927702,0
21602.000000,-2.776942,14.275569,-0.113372,-0.067529,-0.017486,-0.921962,0
21603.000000,-2.671497,14.255052,-0.024314,-0.065211,-0.014915,-0.914407,0
21604.000000,-2.530760,14.217068,0.062810,-0.063294,-0.012532,-0.907259,0
21605.000000,-2.438255,14.196043,0.135822,-0.061923,-0.010760,-0.902423,0
21606.000000,-2.498739,14.248101,0.130157,-0.061143,-0.010130,-0.900180,0
21607.000000,-2.724688,14.377670,-0.014758,-0.060409,-0.010142,-0.899257,0
21608.000000,-3.061650,14.525127,-0.254055,-0.058847,-0.010171,-0.898728,0
21609.000000,-3.426630,14.631361,-0.486936,-0.056360,-0.010218,-0.897896,0
21610.000000,-3.706670,14.653960,-0.658661,-0.053616,-0.010203,-0.896137,0
21611.000000,-3.814883,14.557614,-0.738449,-0.051333,-0.010072,-0.893966,0
21612.000000,-3.782299,14.374804,-0.728583,-0.049666,-0.009916,-0.892442,0
21613.000000,-3.755176,14.227965,-0.716497,-0.048475,-0.010107,-0.892099,0
21614.000000,-3.826412,14.199368,-0.781293,-0.047097,-0.010511,-0.891827,0
21615.000000,-3.925478,14.240264,-0.884680,-0.044856,-0.010443,-0.889978,0
21616.000000,-3.923496,14.264332,-0.941809,-0.042153,-0.009946,-0.886893,0
21617.000000,-3.756080,14.229576,-0.914608,-0.039755,-0.009256,-0.884473,0
21618.000000,-3.474510,14.138028,-0.790981,-0.038321,-0.008265,-0.883691,0
21619.000000,-3.236442,14.040708,-0.592657,-0.038103,-0.007046,-0.884098,0
21620.000000,-3.179959,13.998212,-0.415724,-0.038692,-0.005716,-0.885009,0
21621.000000,-3.308561,14.030339,-0.343687,-0.039007,-0.004004,-0.885061,0
21622.000000,-3.514987,14.110443,-0.349800,-0.038521,-0.001554,-0.883319,0
21623.000000,-3.660162,14.152480,-0.359296,-0.037853,0.001459,-0.881029,0
21624.000000,-3.642647,14.062206,-0.335080,-0.037626,0.004249,-0.880083,0
21625.000000,-3.488051,13.882243,-0.280084,-0.038038,0.006250,-0.881163,0
21626.000000,-3.357381,13.770577,-0.238684,-0.039155,0.007261,-0.883728,0
21627.000000,-3.396625,13.792200,-0.273207,-0.040739,0.007713,-0.886379,0
21628.000000,-3.653465,13.891926,-0.388194,-0.041526,0.008918,-0.886845,0
21629.000000,-4.108381,14.024022,-0.535367,-0.040881,0.010952,-0.884366,0
21630.000000,-4.613109,14.139370,-0.666154,-0.039525,0.012819,-0.880895,0
