I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
32285.000000,0.602193,-3.111289,0.619589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.604719,3.401371,0.223054,2.300000,3.000000,0.000000
32286.000000,0.638910,-2.373016,0.767637,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.606186,3.397513,0.223674,2.300000,3.000000,0.000000
32290.000000,0.536126,-1.315615,0.864946,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.607539,3.394602,0.224439,2.300000,3.000000,0.000000
32291.000000,0.247414,-0.442975,0.640354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.611928,3.386951,0.227534,2.300000,3.000000,0.000000
32292.000000,0.311984,-1.289202,0.418428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.613038,3.383668,0.227854,2.300000,3.000000,0.000000
32293.000000,0.463499,-2.172126,0.237478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.614288,3.379338,0.227795,2.300000,3.000000,0.000000
32294.000000,0.642142,-2.662238,0.163820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.615725,3.374354,0.227714,2.300000,3.000000,0.000000
32295.000000,0.732590,-2.516858,0.187850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.617227,3.369396,0.227638,2.300000,3.000000,0.000000
32296.000000,0.670472,-1.818228,0.240939,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.618629,3.365079,0.227591,2.300000,3.000000,0.000000
32299.000000,0.494087,-0.843343,0.278587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.619822,3.361718,0.227587,2.300000,3.000000,0.000000
