I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4772.000000,-0.192270,0.039103,-0.035479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.869093,2.566284,0.345334,2.300000,3.000000,0.000000
4773.000000,-0.185390,0.042381,-0.026659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.869291,2.566354,0.345350,2.300000,3.000000,0.000000
4774.000000,-0.143980,0.035345,-0.018530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.869971,2.566556,0.345397,2.300000,3.000000,0.000000
4775.000000,-0.134207,0.030697,-0.020645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.870222,2.566613,0.345412,2.300000,3.000000,0.000000
4776.000000,-0.130000,0.028366,-0.024030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.870478,2.566668,0.345428,2.300000,3.000000,0.000000
4777.000000,-0.132132,0.031513,-0.027410,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.870733,2.566725,0.345443,2.300000,3.000000,0.000000
4778.000000,-0.137615,0.040881,-0.028991,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.870981,2.566791,0.345459,2.300000,3.000000,0.000000
4779.000000,-0.141308,0.054104,-0.027872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.871228,2.566870,0.345476,2.300000,3.000000,0.000000
4782.000000,-0.141843,0.066752,-0.025080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.871475,2.566961,0.345492,2.300000,3.000000,0.000000
4783.000000,-0.142461,0.078668,-0.016857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.871975,2.567162,0.345527,2.300000,3.000000,0.000000
4784.000000,-0.147303,0.073229,-0.008990,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.872480,2.567358,0.345562,2.300000,3.000000,0.000000
4785.000000,-0.150513,0.065133,-0.011401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.872733,2.567447,0.345580,2.300000,3.000000,0.000000
4786.000000,-0.152028,0.053972,-0.017472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.872986,2.567524,0.345597,2.300000,3.000000,0.000000
4787.000000,-0.150506,0.040285,-0.024297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.873243,2.567589,0.345614,2.300000,3.000000,0.000000
4788.000000,-0.147251,0.027425,-0.029791,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.873506,2.567641,0.345630,2.300000,3.000000,0.000000
4789.000000,-0.144331,0.019757,-0.032073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.873773,2.567685,0.345646,2.300000,3.000000,0.000000
4792.000000,-0.141597,0.019007,-0.029753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.874044,2.567729,0.345663,2.300000,3.000000,0.000000
4793.000000,-0.138215,0.024698,-0.023260,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.874320,2.567779,0.345679,2.300000,3.000000,0.000000
4794.000000,-0.134699,0.053357,0.000395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.875162,2.567985,0.345731,2.300000,3.000000,0.000000
4795.000000,-0.133522,0.056378,0.005493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.875443,2.568064,0.345749,2.300000,3.000000,0.000000
4796.000000,-0.130123,0.055189,0.008849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.875729,2.568141,0.345766,2.300000,3.000000,0.000000
4797.000000,-0.125694,0.052846,0.010607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876018,2.568215,0.345784,2.300000,3.000000,0.000000
4798.000000,-0.120740,0.053332,0.011531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.876311,2.568289,0.345801,2.300000,3.000000,0.000000
