I0,I1,I2,I3
9.000000,-16.000000,-0.744374,4.907817
3.000000,-4.000000,5.087924,-2.811670
3.000000,-4.000000,-0.773426,4.952910
3.000000,-4.000000,-0.769356,4.951941
3.000000,-13.000000,4.917788,-4.299055
3.000000,-13.000000,-0.785838,4.771296
3.000000,-13.000000,-0.781904,4.769136
3.000000,-2.000000,4.935452,-3.192208
3.000000,-2.000000,-0.775836,4.900684
3.000000,-2.000000,-0.771887,4.899411
0.000000,-6.000000,4.588771,-3.172210
0.000000,-6.000000,-0.809818,4.900553
0.000000,-6.000000,-0.806147,4.899295
0.000000,-7.000000,4.378401,-3.399879
0.000000,-7.000000,-0.827889,4.870535
0.000000,-7.000000,-0.824386,4.869095
1.000000,-2.000000,4.382789,-2.601012
1.000000,-2.000000,-0.820353,4.964158
1.000000,-2.000000,-0.816847,4.963357
1.000000,-4.000000,4.301596,-2.555673
1.000000,-4.000000,-0.823149,4.968033
1.000000,-4.000000,-0.819707,4.967269
-1.000000,-10.000000,3.815468,-3.912185
-1.000000,-10.000000,-0.874990,4.802638
-1.000000,-10.000000,-0.871938,4.800788
0.000000,-2.000000,3.636139,-3.097045
0.000000,-2.000000,-0.890548,4.897407
0.000000,-2.000000,-0.887640,4.896209
0.000000,-2.000000,3.516899,-2.582032
0.000000,-2.000000,-0.899135,4.957225
0.000000,-2.000000,-0.896321,4.956439
-1.000000,-8.000000,3.189417,-3.292113
-1.000000,-8.000000,-0.933068,4.869876
-1.000000,-8.000000,-0.930516,4.868523
0.000000,-4.000000,3.066528,-3.205383
0.000000,-4.000000,-0.942810,4.877646
0.000000,-4.000000,-0.940356,4.876362
0.000000,-3.000000,2.828707,-3.069042
0.000000,-3.000000,-0.966632,4.891547
0.000000,-3.000000,-0.964369,4.890372
2.000000,-1.000000,2.944155,-2.525535
2.000000,-1.000000,-0.948160,4.954853
2.000000,-1.000000,-0.945805,4.954112
-1.000000,-6.000000,2.476052,-3.106902
-1.000000,-6.000000,-0.999996,4.883142
-1.000000,-6.000000,-0.998015,4.881937
0.000000,-4.000000,2.122825,-3.170149
0.000000,-4.000000,-1.038704,4.873091
0.000000,-4.000000,-1.037006,4.871835
1.000000,-3.000000,2.024890,-3.014601
1.000000,-3.000000,-1.047138,4.889369
1.000000,-3.000000,-1.045518,4.888237
1.000000,-3.000000,1.947072,-3.089006
1.000000,-3.000000,-1.053299,4.878118
1.000000,-3.000000,-1.051741,4.876926
1.000000,-2.000000,1.792880,-2.862543
1.000000,-2.000000,-1.068810,4.903092
1.000000,-2.000000,-1.067376,4.902082
0.000000,-6.000000,1.551239,-3.351562
0.000000,-6.000000,-1.095132,4.841999
0.000000,-6.000000,-1.093891,4.840597
2.000000,-3.000000,1.670339,-3.089954
2.000000,-3.000000,-1.078262,4.870798
2.000000,-3.000000,-1.076926,4.869606
1.000000,-1.000000,1.604955,-2.909799
1.000000,-1.000000,-1.083488,4.890177
1.000000,-1.000000,-1.082204,4.889129
1.000000,-1.000000,1.528545,-2.781507
1.000000,-1.000000,-1.090150,4.903579
1.000000,-1.000000,-1.088928,4.902634
1.000000,-1.000000,1.550867,-2.486953
1.000000,-1.000000,-1.085008,4.937271
1.000000,-1.000000,-1.083768,4.936561
0.000000,0.000000,1.468089,-1.932257
0.000000,0.000000,-1.092526,5.002859
0.000000,0.000000,-1.091352,5.002593
0.000000,-4.000000,1.373272,-2.328540
0.000000,-4.000000,-1.101631,4.954456
0.000000,-4.000000,-1.100533,4.953874
0.000000,-4.000000,1.201879,-2.574410
0.000000,-4.000000,-1.120138,4.923590
0.000000,-4.000000,-1.119177,4.922810
0.000000,-3.000000,1.041553,-2.450341
0.000000,-3.000000,-1.137583,4.937018
0.000000,-3.000000,-1.136750,4.936338
0.000000,-1.000000,1.045740,-2.382963
0.000000,-1.000000,-1.135411,4.943797
0.000000,-1.000000,-1.134574,4.943171
0.000000,-1.000000,0.919344,-1.699958
0.000000,-1.000000,-1.149006,5.025051
0.000000,-1.000000,-1.148271,5.024971
0.000000,0.000000,0.882589,-1.429369
0.000000,0.000000,-1.151975,5.057578
0.000000,0.000000,-1.151269,5.057715
0.000000,0.000000,0.766479,-1.258944
0.000000,0.000000,-1.164589,5.078438
0.000000,0.000000,-1.163976,5.078712
1.000000,0.000000,0.814036,-1.054884
1.000000,0.000000,-1.157618,5.103635
1.000000,0.000000,-1.156966,5.104071
1.000000,0.000000,0.782789,-0.792323
1.000000,0.000000,-1.160090,5.136224
1.000000,0.000000,-1.159464,5.136870
0.000000,0.000000,0.643584,-1.039996
0.000000,0.000000,-1.175653,5.107598
0.000000,0.000000,-1.175139,5.108046
0.000000,0.000000,0.453234,-0.874760
0.000000,0.000000,-1.197618,5.128454
0.000000,0.000000,-1.197255,5.129035
0.000000,-1.000000,0.394777,-0.989140
0.000000,-1.000000,-1.203954,5.115798
0.000000,-1.000000,-1.203639,5.116286
0.000000,0.000000,0.331662,-0.874957
0.000000,0.000000,-1.210947,5.130568
0.000000,0.000000,-1.210682,5.131148
1.000000,0.000000,0.625323,-1.175922
1.000000,0.000000,-1.174942,5.095372
1.000000,0.000000,-1.174442,5.095711
0.000000,0.000000,0.642877,-0.779877
0.000000,0.000000,-1.171821,5.143892
0.000000,0.000000,-1.171307,5.144548
0.000000,1.000000,0.695116,-0.368938
0.000000,1.000000,-1.164482,5.194846
0.000000,1.000000,-1.163926,5.195831
0.000000,0.000000,0.556609,-0.195590
0.000000,0.000000,-1.180102,5.217756
0.000000,0.000000,-1.179656,5.218880
-1.000000,0.000000,0.322318,-0.073491
-1.000000,0.000000,-1.207513,5.234753
-1.000000,0.000000,-1.207255,5.235974
0.000000,1.000000,0.237563,0.457609
0.000000,1.000000,-1.217236,5.301352
0.000000,1.000000,-1.217046,5.302998
2.000000,2.000000,0.610871,0.382462
2.000000,2.000000,-1.171760,5.295567
2.000000,2.000000,-1.171272,5.297153
0.000000,1.000000,0.396165,0.760423
0.000000,1.000000,-1.196719,5.344396
0.000000,1.000000,-1.196402,5.346284
1.000000,1.000000,0.405320,0.914821
1.000000,1.000000,-1.194980,5.366824
1.000000,1.000000,-1.194655,5.368836
0.000000,2.000000,0.198944,0.889746
0.000000,2.000000,-1.219261,5.367819
0.000000,2.000000,-1.219102,5.369811
0.000000,2.000000,0.037684,0.803524
0.000000,2.000000,-1.238423,5.361387
0.000000,2.000000,-1.238393,5.363309
0.000000,0.000000,-0.066307,0.646413
0.000000,0.000000,-1.250925,5.346253
0.000000,0.000000,-1.250978,5.348051
-1.000000,0.000000,-0.283957,0.261777
-1.000000,0.000000,-1.277323,5.303383
-1.000000,0.000000,-1.277550,5.304873
2.000000,4.000000,0.061347,0.680231
2.000000,4.000000,-1.236065,5.356912
2.000000,4.000000,-1.236016,5.358736
0.000000,5.000000,-0.015310,1.365448
0.000000,5.000000,-1.245227,5.443334
0.000000,5.000000,-1.245239,5.445706
0.000000,7.000000,0.164367,2.222505
0.000000,7.000000,-1.223546,5.551611
0.000000,7.000000,-1.223415,5.554669
0.000000,1.000000,0.324681,1.807577
0.000000,1.000000,-1.203918,5.507604
0.000000,1.000000,-1.203658,5.510330
-1.000000,0.000000,0.262185,1.298507
-1.000000,0.000000,-1.210948,5.451560
-1.000000,0.000000,-1.210738,5.453879
0.000000,0.000000,0.246032,1.235431
-1.000000,2.000000,-1.244098,5.440322
-1.000000,2.000000,-1.244113,5.442506
0.000000,8.000000,-0.026810,2.247076
0.000000,8.000000,-1.245075,5.579689
0.000000,8.000000,-1.245097,5.582767
1.000000,2.000000,0.129231,2.324336
1.000000,2.000000,-1.226268,5.595178
1.000000,2.000000,-1.226165,5.598317
0.000000,2.000000,0.084766,1.997014
0.000000,2.000000,-1.231433,5.561916
0.000000,2.000000,-1.231365,5.564794
0.000000,1.000000,0.003605,1.736052
0.000000,1.000000,-1.241102,5.536147
0.000000,1.000000,-1.241099,5.538816
0.000000,0.000000,-0.111559,1.521124
0.000000,0.000000,-1.255008,5.515522
0.000000,0.000000,-1.255097,5.518018
-1.000000,1.000000,-0.278021,1.061299
-1.000000,1.000000,-1.275295,5.464968
-1.000000,1.000000,-1.275517,5.467097
2.000000,8.000000,0.149641,2.169071
2.000000,8.000000,-1.224078,5.603045
2.000000,8.000000,-1.223958,5.606061
0.000000,6.000000,0.179188,2.875894
0.000000,6.000000,-1.220269,5.694460
0.000000,6.000000,-1.220126,5.746361
-1.000000,1.000000,0.031535,2.471587
-1.000000,1.000000,-1.237819,5.701421
-1.000000,1.000000,-1.237794,5.704998
0.000000,0.000000,0.009169,1.899703
0.000000,0.000000,-1.240471,5.639492
0.000000,0.000000,-1.240463,5.642612
-1.000000,3.000000,-0.135315,2.102704
-1.000000,3.000000,-1.257910,5.670254
-1.000000,3.000000,-1.258018,5.673536
0.000000,8.000000,-0.019411,3.234811
0.000000,8.000000,-1.244125,5.813577
0.000000,8.000000,-1.244140,5.817765
0.000000,2.000000,0.048677,2.811279
0.000000,2.000000,-1.235931,5.770790
0.000000,2.000000,-1.235892,5.774639
-1.000000,1.000000,-0.081343,2.121380
-1.000000,1.000000,-1.251559,5.695148
-1.000000,1.000000,-1.251624,5.698445
-1.000000,1.000000,-0.201821,1.829456
-1.000000,1.000000,-1.266243,5.666478
-1.000000,1.000000,-1.266405,5.669542
-2.000000,1.000000,-0.426678,1.626909
-2.000000,1.000000,-1.293729,5.648138
-2.000000,1.000000,-1.294070,5.651039
-1.000000,1.000000,-0.433426,1.349370
-1.000000,1.000000,-1.295227,5.620414
-1.000000,1.000000,-1.295573,5.623093
-1.000000,5.000000,-0.526624,2.229258
-1.000000,5.000000,-1.307178,5.732063
-1.000000,5.000000,-1.307600,5.735447
-1.000000,4.000000,-0.583372,2.502488
-1.000000,4.000000,-1.314876,5.771836
-1.000000,4.000000,-1.315343,5.775438
0.000000,2.000000,-0.448572,2.245938
0.000000,2.000000,-1.299526,5.820529
0.000000,2.000000,-1.299885,5.751926
-1.000000,0.000000,-0.558150,2.277818
-1.000000,0.000000,-1.313481,5.759174
-1.000000,0.000000,-1.313927,5.835076
-1.000000,0.000000,-0.532774,1.795429
-1.000000,0.000000,-1.311308,5.708226
-1.000000,0.000000,-1.311734,5.783742
0.000000,1.000000,-0.362134,1.644852
0.000000,1.000000,-1.291547,5.769069
0.000000,1.000000,-1.291837,5.772465
-2.000000,3.000000,-0.580379,2.176131
-2.000000,3.000000,-1.318491,5.840039
-2.000000,3.000000,-1.318955,5.843860
0.000000,0.000000,-0.355750,1.863705
0.000000,0.000000,-1.292284,5.809940
0.000000,0.000000,-1.292569,5.813511
-4.000000,8.000000,-0.983133,2.935185
-4.000000,8.000000,-1.368641,5.946517
-4.000000,8.000000,-1.369428,5.950944
-2.000000,5.000000,-1.207502,3.097335
-2.000000,5.000000,-1.397318,5.974960
-2.000000,5.000000,-1.398284,5.979518
0.000000,3.000000,-1.053653,3.061599
0.000000,3.000000,-1.380665,5.979759
0.000000,3.000000,-1.381508,5.984289
0.000000,0.000000,-1.013022,2.537604
0.000000,0.000000,-1.377443,5.925519
0.000000,0.000000,-1.378253,5.929629
-1.000000,1.000000,-1.093670,1.869109
-1.000000,1.000000,-1.388806,5.852985
-1.000000,1.000000,-1.389681,5.856561
0.000000,0.000000,-1.103596,1.725866
0.000000,0.000000,-1.391755,5.842832
0.000000,0.000000,-1.392638,5.846292
0.000000,0.000000,-0.977461,1.151024
0.000000,0.000000,-1.378283,5.780313
0.000000,0.000000,-1.379065,5.783313
-5.000000,9.000000,-1.804792,2.488211
-5.000000,9.000000,-1.479789,5.947846
-5.000000,9.000000,-1.481233,5.951917
0.000000,6.000000,-1.505048,3.476195
0.000000,6.000000,-1.446467,6.075336
0.000000,6.000000,-1.447672,6.080197
-1.000000,0.000000,-1.396413,2.791391
-1.000000,0.000000,-1.435752,6.002334
-1.000000,0.000000,-1.436870,6.006647
0.000000,1.000000,-1.145815,2.389165
0.000000,1.000000,-1.407715,5.962371
0.000000,1.000000,-1.408631,5.966362
-1.000000,1.000000,-1.078276,2.052177
-1.000000,1.000000,-1.401389,5.929646
-1.000000,1.000000,-1.402252,5.933367
-1.000000,1.000000,-1.107440,1.508386
-1.000000,1.000000,-1.406637,5.919719
-1.000000,1.000000,-1.407523,5.923326
0.000000,0.000000,-1.011479,0.926753
0.000000,0.000000,-1.396817,5.856671
0.000000,0.000000,-1.397626,5.811492
1.000000,-5.000000,-0.690298,-0.249622
1.000000,-5.000000,-1.359637,5.672208
1.000000,-5.000000,-1.360189,5.722408
1.000000,0.000000,-0.374879,-0.080228
1.000000,0.000000,-1.322639,5.745071
1.000000,0.000000,-1.322939,5.747407
1.000000,-2.000000,-0.126949,-0.449300
1.000000,-2.000000,-1.293289,5.705159
1.000000,-2.000000,-1.293390,5.707200
1.000000,-1.000000,0.108974,-0.694457
1.000000,-1.000000,-1.264992,5.679625
1.000000,-1.000000,-1.264905,5.681469
0.000000,0.000000,0.079227,-0.371901
0.000000,0.000000,-1.268411,5.722279
0.000000,0.000000,-1.268348,5.724381
0.000000,2.000000,0.256732,-0.230201
0.000000,2.000000,-1.246842,5.743601
0.000000,2.000000,-1.246637,5.745817
-1.000000,0.000000,0.198461,-0.013469
-1.000000,0.000000,-1.253470,5.774214
-1.000000,0.000000,-1.253312,5.776603
1.000000,2.000000,0.553700,0.356022
1.000000,2.000000,-1.210240,5.823627
1.000000,2.000000,-1.209797,5.826312
-1.000000,0.000000,0.245966,0.449985
-1.000000,0.000000,-1.246528,5.840347
-1.000000,0.000000,-1.246332,5.843107
-2.000000,-3.000000,-0.180026,-0.093979
-2.000000,-3.000000,-1.297595,5.780156
-2.000000,-3.000000,-1.538467,5.782481
0.000000,0.000000,-0.149434,0.238351
0.000000,0.000000,-1.896169,5.824952
0.000000,0.000000,-1.900288,5.827542
4.000000,-2.000000,0.696384,-0.290084
4.000000,-2.000000,-1.802233,5.766298
4.000000,-2.000000,-2.259939,5.768466
2.000000,3.000000,0.865383,0.891446
2.000000,3.000000,-2.246007,5.913363
2.000000,3.000000,-2.252355,5.916476
1.000000,-3.000000,0.866296,0.061125
1.000000,-3.000000,-2.258592,5.819286
1.000000,-3.000000,-2.740979,5.821735
0.000000,2.000000,0.729670,0.253675
0.000000,2.000000,-3.050197,5.847444
0.000000,2.000000,-3.061773,5.850047
-1.000000,-2.000000,0.437828,-0.192685
-1.000000,-2.000000,-3.108604,5.798730
-1.000000,-2.000000,-3.192894,5.800975
-1.000000,-1.000000,0.292641,-0.261462
-1.000000,-1.000000,-3.222723,5.794913
-1.000000,-1.000000,-3.235128,5.797104
1.000000,0.000000,0.622421,-0.342053
1.000000,0.000000,-3.207697,5.789559
1.000000,0.000000,-3.219839,5.791686
0.000000,1.000000,0.701443,0.098607
0.000000,1.000000,-3.222435,5.847044
0.000000,1.000000,-3.282834,5.849523
1.000000,1.000000,0.983994,0.532209
1.000000,1.000000,-3.261101,5.904381
1.000000,1.000000,-3.673481,5.907207
-1.000000,0.000000,0.864890,0.373666
-1.000000,0.000000,-3.702761,5.890880
-1.000000,0.000000,-4.068558,5.893579
0.000000,1.000000,0.970344,0.154188
0.000000,1.000000,-4.073207,5.869765
0.000000,1.000000,-4.090510,5.872289
0.000000,-2.000000,1.008857,-0.158895
0.000000,-2.000000,-4.103162,5.836991
0.000000,-2.000000,-4.120435,5.839264
1.000000,0.000000,1.205445,-0.171412
1.000000,0.000000,-4.113960,5.840025
1.000000,0.000000,-4.131075,5.842288
0.000000,2.000000,1.177311,0.191909
0.000000,2.000000,-4.151589,5.888440
0.000000,2.000000,-4.168728,5.890994
-2.000000,-1.000000,0.825606,0.322833
-2.000000,-1.000000,-4.228352,5.909363
-2.000000,-1.000000,-4.245771,5.912021
-2.000000,0.000000,0.739547,-0.100503
-2.000000,0.000000,-4.273587,5.863540
-2.000000,0.000000,-4.291075,5.865860
-3.000000,-1.000000,0.467324,-0.606027
-3.000000,-1.000000,-4.341448,5.807112
-3.000000,-1.000000,-3.986550,5.809027
-1.000000,0.000000,0.534848,-0.237661
-1.000000,0.000000,-3.993699,5.855441
-1.000000,0.000000,-4.008951,5.857651
-1.000000,-1.000000,0.512976,-0.187353
-1.000000,-1.000000,-4.026846,5.865938
-1.000000,-1.000000,-3.993795,5.868188
-1.000000,-1.000000,0.458477,-0.207171
-1.000000,-1.000000,-4.015328,5.868044
-1.000000,-1.000000,-4.030322,5.870278
-2.000000,0.000000,0.262009,-0.276474
-2.000000,0.000000,-4.069048,5.864141
-2.000000,0.000000,-4.084198,5.866320
-6.000000,0.000000,-0.692841,-0.037918
-6.000000,0.000000,-4.214695,5.897316
-6.000000,0.000000,-4.230609,5.899686
-2.000000,-1.000000,-0.786842,-0.129020
-2.000000,-1.000000,-4.257879,5.891050
-2.000000,-1.000000,-4.322188,5.893347
-1.000000,-1.000000,-0.794720,-0.303455
-1.000000,-1.000000,-4.339449,5.874572
-1.000000,-1.000000,-4.355765,5.876729
-1.000000,0.000000,-0.874914,0.025993
-1.000000,0.000000,-4.381768,5.918684
-1.000000,0.000000,-4.398149,5.921104
0.000000,0.000000,-0.593562,0.057716
0.000000,0.000000,-4.380541,5.927358
0.000000,0.000000,-4.396696,5.929804
0.000000,0.000000,-0.402291,0.116917
0.000000,0.000000,-4.389745,5.939402
0.000000,0.000000,-4.357427,5.941895
-1.000000,0.000000,-0.445855,-0.170165
-1.000000,0.000000,-4.305891,5.909709
-1.000000,0.000000,-4.321128,5.911973
0.000000,0.000000,-0.392854,-0.130651
0.000000,0.000000,-4.329962,5.919010
0.000000,0.000000,-4.047493,5.921306
0.000000,0.000000,-0.335679,-0.076767
0.000000,0.000000,-4.053861,5.930110
0.000000,0.000000,-4.067089,5.932449
0.000000,0.000000,-0.262759,-0.054089
0.000000,0.000000,-4.071509,5.937527
0.000000,0.000000,-4.084679,5.939884
0.000000,-1.000000,-0.154335,-0.320807
0.000000,-1.000000,-4.036432,5.910021
0.000000,-1.000000,-4.049195,5.912164
-2.000000,-1.000000,-0.441002,-0.505520
-2.000000,-1.000000,-4.096588,5.891994
-2.000000,-1.000000,-3.862285,5.893990
0.000000,1.000000,-0.304438,-0.407255
0.000000,1.000000,-3.857181,5.907856
0.000000,1.000000,-3.795984,5.909930
0.000000,0.000000,-0.194532,-0.584361
0.000000,0.000000,-3.793511,5.890610
0.000000,0.000000,-3.755907,5.844222
0.000000,0.000000,-0.052787,-0.293179
0.000000,0.000000,-3.454381,5.881010
0.000000,0.000000,-3.462744,5.882855
-1.000000,-1.000000,-0.021203,-0.281143
-1.000000,-1.000000,-3.467291,5.886154
-1.000000,-1.000000,-3.475628,5.888010
-1.000000,0.000000,-0.014037,-0.486425
-1.000000,0.000000,-3.410619,5.865067
-1.000000,0.000000,-3.418470,5.866757
0.000000,0.000000,0.125080,-0.678069
0.000000,0.000000,-3.409516,5.845298
0.000000,0.000000,-2.954753,5.846835
1.000000,0.000000,0.343608,-0.396026
1.000000,0.000000,-2.933054,5.882443
1.000000,0.000000,-2.937580,5.884207
0.000000,-1.000000,0.326602,-0.584279
0.000000,-1.000000,-2.944159,5.863229
0.000000,-1.000000,-2.296200,5.864841
2.000000,0.000000,0.661906,-0.623066
2.000000,0.000000,-2.183434,5.861769
2.000000,0.000000,-2.182904,5.863350
1.000000,0.000000,0.741157,-0.494332
1.000000,0.000000,-2.172801,5.880483
1.000000,0.000000,-2.172208,5.882167
1.000000,0.000000,0.690427,-0.267271
1.000000,0.000000,-2.177743,5.838801
1.000000,0.000000,-2.177191,5.912667
4.000000,0.000000,1.160379,-0.242818
4.000000,0.000000,-2.119869,5.917487
4.000000,0.000000,-2.118940,5.846893
4.000000,-3.000000,1.452901,-0.866678
4.000000,-3.000000,-2.082675,5.772936
4.000000,-3.000000,-1.984873,5.773843
1.000000,-5.000000,1.207689,-1.402476
1.000000,-5.000000,-2.012692,5.710025
1.000000,-5.000000,-2.011086,5.710504
2.000000,-4.000000,1.147836,-1.697451
2.000000,-4.000000,-2.016710,5.675348
2.000000,-4.000000,-2.015152,5.675591
3.000000,-2.000000,1.253004,-1.670227
3.000000,-2.000000,-2.000890,5.679121
3.000000,-2.000000,-1.999247,5.679385
1.000000,-1.000000,0.997475,-1.557082
1.000000,-1.000000,-2.028472,5.693316
1.000000,-1.000000,-2.027035,5.693671
3.000000,0.000000,1.102021,-0.972385
3.000000,0.000000,-2.012968,5.764657
3.000000,0.000000,-2.011446,5.765479
4.000000,-1.000000,1.542546,-0.934046
4.000000,-1.000000,-1.956709,5.770932
4.000000,-1.000000,-2.003155,5.771785
3.000000,-2.000000,1.676201,-1.191111
3.000000,-2.000000,-1.985455,5.741584
3.000000,-2.000000,-1.983794,5.742231
2.000000,0.000000,1.565516,-1.206508
2.000000,0.000000,-1.995504,5.741019
2.000000,0.000000,-1.993932,5.741653
2.000000,-1.000000,1.468417,-1.169994
2.000000,-1.000000,-2.004089,5.746699
2.000000,-1.000000,-2.002594,5.747363
6.000000,-1.000000,2.138692,-1.103811
6.000000,-1.000000,-1.920130,5.756022
6.000000,-1.000000,-1.918099,5.756739
2.000000,0.000000,1.965779,-0.805518
2.000000,0.000000,-1.936956,5.793489
2.000000,0.000000,-1.886744,5.794445
3.000000,-2.000000,1.982992,-0.766782
3.000000,-2.000000,-1.235466,5.800080
3.000000,-2.000000,-0.872484,5.801066
2.000000,-1.000000,1.869704,-1.101730
2.000000,-1.000000,-0.877222,5.761591
2.000000,-1.000000,0.012774,5.762310
2.000000,0.000000,1.691837,-1.239857
2.000000,0.000000,0.286328,5.746343
2.000000,0.000000,0.302881,5.746951
9.000000,-1.000000,2.784826,-1.268301
9.000000,-1.000000,0.451468,5.744123
9.000000,-1.000000,0.747529,5.744709
3.000000,-1.000000,2.598441,-1.123356
3.000000,-1.000000,0.816842,5.762803
3.000000,-1.000000,1.113841,5.763505
1.000000,-1.000000,2.010013,-1.109839
1.000000,-1.000000,1.064358,5.765839
1.000000,-1.000000,1.085486,5.718231
6.000000,-1.000000,2.396652,-1.170562
6.000000,-1.000000,1.153320,5.711287
6.000000,-1.000000,1.174757,5.711631
6.000000,-1.000000,2.649515,-1.136608
6.000000,-1.000000,1.226740,5.716076
6.000000,-1.000000,1.296700,5.716447
2.000000,-2.000000,2.135121,-0.990108
2.000000,-2.000000,1.256521,5.662035
2.000000,-2.000000,1.278069,5.662043
1.000000,-1.000000,1.735865,-1.206002
1.000000,-1.000000,1.251387,5.635971
1.000000,-1.000000,1.345095,5.635806
8.000000,-2.000000,2.620928,-1.562349
8.000000,-2.000000,1.796109,5.592595
8.000000,-2.000000,1.820766,5.592145
4.000000,-2.000000,2.477453,-1.401227
4.000000,-2.000000,1.828091,5.611158
4.000000,-2.000000,1.852633,5.610837
2.000000,-2.000000,2.083030,-1.480090
2.000000,-2.000000,1.829529,5.600990
2.000000,-2.000000,1.550823,5.600605
4.000000,-1.000000,2.116945,-1.234119
4.000000,-1.000000,1.577226,5.629935
4.000000,-1.000000,1.599560,5.629747
2.000000,-1.000000,1.927363,-1.048205
