t_s,target_mm,logged_h_mm,tof_obs_mm,tof_spread_mm,acc_up_mps2,logged_vz_mps,logged_throttle,logged_polluted,logged_gate_reason,A_trimmed_lpf_h_mm,A_trimmed_lpf_vz_mps,A_trimmed_lpf_accepted,A_trimmed_lpf_polluted,B_huber_ab_h_mm,B_huber_ab_vz_mps,B_huber_ab_accepted,B_huber_ab_polluted,C_physical_gate_ab_h_mm,C_physical_gate_ab_vz_mps,C_physical_gate_ab_accepted,C_physical_gate_ab_polluted,D_pollution_fsm_h_mm,D_pollution_fsm_vz_mps,D_pollution_fsm_accepted,D_pollution_fsm_polluted,E_recommended_mcu_h_mm,E_recommended_mcu_vz_mps,E_recommended_mcu_accepted,E_recommended_mcu_polluted,F_ported_c_logic_h_mm,F_ported_c_logic_vz_mps,F_ported_c_logic_accepted,F_ported_c_logic_polluted
3.551,0.0,121.891174,122.21406375,64.801896,-0.067476,0.0,0.0,0.0,0.0,121.85352419882675,-0.00024341629206422848,1,0,122.07299083104444,0.0024291396688642898,1,0,122.0587765053059,0.0018528862198900209,1,0,122.05707118994901,0.0029025803850337263,1,0,122.03364240684016,0.0024148753370857694,1,0,121.85352419882675,-0.00037243079261429623,1,0
3.561,0.0,121.96241,122.21320924999999,63.799012000000005,-0.066783,0.0,0.0,0.0,0.0,121.93308653214626,0.001570346204768056,1,0,122.11702887666185,0.002585760919374449,1,0,122.10326938510624,0.002085580884819244,1,0,122.10518137907911,0.0030105543976616765,1,0,122.08464795580657,0.00259204183920855,1,0,121.93308653214626,0.001469869711739663,1,0
3.571,0.0,122.018036,122.21390725,62.797593000000006,-0.067023,0.0,0.0,0.0,0.0,121.99520407493551,0.0025970256707716255,1,0,122.1545277919085,0.0026274749387896405,1,0,122.14084239069277,0.002186406083546382,1,0,122.1465999010374,0.003020063046453155,1,0,122.12802616779668,0.002662092765774883,1,0,121.99520407493551,0.002518774578001113,1,0
3.581,0.0,121.950676,121.713524,65.796235,-0.064581,0.0,0.0,0.0,0.0,121.93289644235978,0.0006443187598216145,1,0,122.09557487814558,0.0013264020520688481,1,0,122.0716617527359,0.0007818978881352701,1,0,122.10144613644573,0.0019499924815940513,1,0,122.07412315456243,0.0016457797412091657,1,0,121.93289644235978,0.0005833768087719392,1,0
3.591,0.0,121.622002,120.464819,67.791977,-0.061182,0.0,0.0,0.0,0.0,121.6081577121098,-0.006681425262980396,1,0,121.81199963085395,-0.0028925249996083384,1,0,121.75550692146277,-0.0038656928158657304,1,0,121.85487686025135,-0.0014892966152488998,1,0,121.79698883111094,-0.001719874664935643,1,0,121.6081577121098,-0.006728886854457884,1,0
3.601,0.0,121.200035,119.7143745,67.790178,-0.062397,0.0,0.0,0.0,0.0,121.18925286559111,-0.014469669199802464,1,0,121.4102966997784,-0.008113227136133728,1,0,121.31566579806857,-0.009556349430947013,1,0,121.49906804931872,-0.005835988604617175,1,0,121.40745934074228,-0.00591714726628423,1,0,121.18925286559111,-0.014506632287245129,1,0
3.611,0.0,120.871346,119.71408075000001,67.79135300000002,-0.062978,0.0,0.0,0.0,0.0,120.86294479362236,-0.01848691292475499,1,0,121.03867266383975,-0.012124385710310423,1,0,120.91865485296175,-0.013802751297003663,1,0,121.16398577283174,-0.00934314393483702,1,0,121.0540837665389,-0.009191157097628709,1,0,120.86294479362236,-0.01851569977725534,1,0
3.621,0.0,120.61544,119.714447,67.78922399999999,-0.064077,0.0,0.0,0.0,0.0,120.60889708167309,-0.02001714317411702,1,0,120.70159523386641,-0.015048233698638714,1,0,120.56747026009714,-0.01677845919437359,1,0,120.85339313997656,-0.012076827619242336,1,0,120.73792402558435,-0.01164569066941876,1,0,120.60889708167309,-0.020039562374844295,1,0
3.631,0.0,120.692581,120.96417425,68.791505,-0.066656,0.0,0.0,0.0,0.0,120.68748439130701,-0.013850999814900084,1,0,120.62649500438656,-0.013892984297996187,1,0,120.51285916525828,-0.015164383805833813,1,0,120.76967938037869,-0.011612957120142032,1,0,120.68376695364226,-0.01088706907435862,1,0,120.68748439130701,-0.013868459888426485,1,0
3.641,0.0,121.029007,122.21349875000001,63.79342,-0.068814,0.0,0.0,0.0,0.0,121.0250387674499,-0.003320455855563457,1,0,120.79909563222206,-0.009475605906154446,1,0,120.73178413846442,-0.009964366827400886,1,0,120.903076660427,-0.008500640154719163,1,0,120.87033740787307,-0.00755098076476287,1,0,121.0250387674499,-0.0033340537608258173,1,0
3.651,0.0,121.291214,122.2143915,65.793534,-0.072108,0.0,0.0,0.0,0.0,121.28812359188998,0.0032334652963018646,1,0,120.97642749111809,-0.0056673533026782245,1,0,120.94823409749853,-0.005577388250371688,1,0,121.04110543827204,-0.00575188991096252,1,0,121.05039094441892,-0.004706852307971724,1,0,121.28812359188998,0.003222875247683538,1,0
3.661,0.0,121.384514,121.713003,67.7893,-0.070291,0.0,0.0,0.0,0.0,121.38210691696392,0.004597133923395345,1,0,121.06237129079109,-0.003704146243354811,1,0,121.05589030705588,-0.0033623019425635435,1,0,121.09971353172895,-0.004360681792159909,1,0,121.13077928903202,-0.0033216281917229397,1,0,121.38210691696392,0.004588886393531392,1,0
3.671,0.0,121.34697,121.21479775,70.790956,-0.064037,0.0,0.0,0.0,0.0,121.3450981292315,0.002761613514899206,1,0,121.05910200914111,-0.0032699574129396052,1,0,121.0600177722596,-0.002915023001046485,1,0,121.08089533742871,-0.004113526306211443,1,0,121.11828616600171,-0.003132465161534182,1,0,121.3450981292315,0.002755190338641159,1,0
3.681,0.0,121.483292,121.96324150000001,69.78448500000002,-0.05779,0.0,0.0,0.0,0.0,121.48183144284549,0.005175285502544908,1,0,121.1947248544714,-0.000964554498304634,1,0,121.21665089563939,-0.00038838565577385166,1,0,121.18698885387766,-0.002328192457143761,1,0,121.2443663880117,-0.0014188092524323526,1,0,121.48183144284549,0.005170283132875142,1,0
3.691,0.0,121.589455,121.96324150000001,69.78448500000002,-0.058083,0.0,0.0,0.0,0.0,121.58831934748807,0.006386024800075784,1,0,121.32455272308374,0.0009100112000122137,1,0,121.36196367411779,0.0016038045913716603,1,0,121.29094981382363,-0.0008087654416761916,1,0,121.3615897649377,-1.7208357396328788e-05,1,0,121.58831934748807,0.00638212895457697,1,0
3.701,0.0,121.561653,121.463785,65.78600400000002,-0.059848,0.0,0.0,0.0,0.0,121.56077234982371,0.004364096525963396,1,0,121.35622856299118,0.001134504998502368,1,0,121.3940725036579,0.001712064282655315,1,0,121.31097284843887,-0.0005445657311614921,1,0,121.37910978494622,9.980268272992669e-05,1,0,121.56077234982371,0.004361062441488919,1,0
3.711,0.0,121.484657,121.21356374999999,64.78765200000001,-0.05824,0.0,0.0,0.0,0.0,121.4839698075427,0.0016998861391645443,1,0,121.33899594152567,0.0006477122054587535,1,0,121.37059846204495,0.001028842147671408,1,0,121.2899781952683,-0.0008258912292506324,1,0,121.34940125292431,-0.0003203653402532744,1,0,121.4839698075427,0.0016975231941758224,1,0
3.721,0.0,121.590553,121.96337700000001,65.78661400000001,-0.053877,0.0,0.0,0.0,0.0,121.59001467851427,0.0036695838710722253,1,0,121.45595341643454,0.0021042041430032995,1,0,121.49644056744552,0.002545077240135391,1,0,121.39003927232294,0.00045047891084443745,1,0,121.45666660944471,0.0008395036412049158,1,0,121.59001467851427,0.0036677436095150086,1,0
3.731,0.0,121.617798,121.71372025,65.79004699999999,-0.053521,0.0,0.0,0.0,0.0,121.61737835092691,0.0034631563525588135,1,0,121.51868879503935,0.0025869676752504427,1,0,121.55919717969829,0.002953415213790011,1,0,121.44476517385385,0.0009900055506553759,1,0,121.50905862735468,0.001245804275965675,1,0,121.61737835092691,0.0034617231568580533,1,0
3.741,0.0,121.749382,122.21267900000001,67.78794199999999,-0.050454,0.0,0.0,0.0,0.0,121.74905885450188,0.00560987890645113,1,0,121.66388138564527,0.004145645618520298,1,0,121.71247732825185,0.004573678912770684,1,0,121.57510140771649,0.002407330181538163,1,0,121.64515207136782,0.0025356482328803298,1,0,121.74905885450188,0.005608762733639378,1,0
3.751,0.0,121.686279,121.46409975,67.78763699999999,-0.048699,0.0,0.0,0.0,0.0,121.68602590058606,0.0029746847517261457,1,0,121.6608060731899,0.0034106980342732784,1,0,121.69824616559063,0.0036110316690757937,1,0,121.57662417139153,0.0020276833906953534,1,0,121.63244408659858,0.002013969066463745,1,0,121.68602590058606,0.0029738154763403533,1,0
3.761,0.0,121.636894,121.46301625000001,65.785294,-0.050222,0.0,0.0,0.0,0.0,121.63669616587643,0.0012255107528673019,1,0,121.65213438243855,0.0027076248916904615,1,0,121.6789960012916,0.0027185482228645,1,0,121.57454976240591,0.0016514509748696057,1,0,121.61759617356067,0.001531402326660304,1,0,121.63669616587643,0.001224833761196847,1,0
3.771,0.0,121.487747,120.96263475,65.784989,-0.049421,0.0,0.0,0.0,0.0,121.48759378068456,-0.002343716986111042,1,0,121.54928605654979,0.0008043079617608933,1,0,121.55646391695836,0.0005141186562816029,1,0,121.48962958120798,0.0002912290670066932,1,0,121.51146437561219,9.569094880385303e-05,1,0,121.48759378068456,-0.002344244227223992,1,0
3.781,0.0,121.593109,121.96409200000001,68.778504,-0.049929,0.0,0.0,0.0,0.0,121.59299518679714,0.0005061923144269237,1,0,121.62983339507797,0.001736430954901673,1,0,121.64126248932443,0.0015390227570832799,1,0,121.56721050265594,0.0011434005223939462,1,0,121.59309611709548,0.0009242300916559847,1,0,121.59299518679714,0.0005057816990481582,1,0
3.791,0.0,121.730309,122.213375,68.778504,-0.050566,0.0,0.0,0.0,0.0,121.73022320147761,0.003429706259207775,1,0,121.74827407498667,0.0030525261156187783,1,0,121.76706499569565,0.002984585544577666,1,0,121.67934078305522,0.0023124577575147146,1,0,121.7115893606686,0.0020583850532845493,1,0,121.73022320147761,0.0034293864719507922,1,0
3.801,0.0,121.947586,122.712574,66.780122,-0.049582,0.0,0.0,0.0,0.0,121.94751919811077,0.007477642680196397,1,0,121.94589345632492,0.005269805905820726,1,0,121.97901140206957,0.005423044781888383,1,0,121.86313881663787,0.004222550302230345,1,0,121.90778231322363,0.0039160428305983815,1,0,121.94751919811077,0.007477393629880659,1,0
3.811,0.0,121.840469,121.46334625000001,64.78146500000003,-0.049702,0.0,0.0,0.0,0.0,121.84042014198867,0.0034545569979162064,1,0,121.90098784688776,0.0037819326559902977,1,0,121.91803365432823,0.003678004418920778,1,0,121.83353524004916,0.0032094588419481693,1,0,121.85880236518612,0.0028182220779293917,1,0,121.84042014198867,0.00345436303753031,1,0
3.821,0.0,121.701805,121.21360175000001,63.782487,-0.048304,0.0,0.0,0.0,0.0,121.70176791368078,-0.0003765783001933938,1,0,121.8072108803104,0.0018429637322773084,1,0,121.80550420446043,0.0014729577841200957,1,0,121.76030538489094,0.001788741732359801,1,0,121.76483489497606,0.0013590216614530039,1,0,121.70176791368078,-0.00037672935654192935,1,0
3.831,0.0,121.483368,120.714277,60.783006,-0.044744,0.0,0.0,0.0,0.0,121.48333492357459,-0.005125016921339634,1,0,121.62481804872012,-0.001027836506390164,1,0,121.59820868521858,-0.0017250206919861314,1,0,121.60713949027469,-0.000435547957046406,1,0,121.58616094063993,-0.0008550258601515586,1,0,121.48333492357459,-0.005125134564023873,1,0
3.841,0.0,121.423714,121.21368975,61.784805999999975,-0.042739,0.0,0.0,0.0,0.0,121.4236894111799,-0.005310721912509967,1,0,121.54198742978838,-0.002077435019124751,1,0,121.50695891029433,-0.002819690546096443,1,0,121.53991930133994,-0.0012848597044757956,1,0,121.5116843927523,-0.0016331251740841642,1,0,121.4236894111799,-0.005310813532632452,1,0
3.851,0.0,121.487846,121.7136535,63.78462299999998,-0.042715,0.0,0.0,0.0,0.0,121.48782946762691,-0.0027172121768547675,1,0,121.555582485277,-0.0016284221684628739,1,0,121.52528243911037,-0.002217624927521771,1,0,121.55638602902313,-0.0009744517479622888,1,0,121.53432268552581,-0.0012353085660480251,1,0,121.48782946762691,-0.002717283530606159,1,0
3.861,0.0,121.592941,121.962942,67.78185399999998,-0.045469,0.0,0.0,0.0,0.0,121.59292435978783,0.00020853417126506834,1,0,121.61519516337248,-0.0006119955657300498,1,0,121.59452325786232,-0.0009969210807646714,1,0,121.61264395236337,-0.00021250845991927783,1,0,121.6009373061432,-0.00040204415985776716,1,0,121.59292435978783,0.00020847860096348493,1,0
3.871,0.0,121.509125,121.214033,69.78282999999999,-0.047403,0.0,0.0,0.0,0.0,121.50911359100276,-0.0016914877929445325,1,0,121.53745982888103,-0.0016599775373691726,1,0,121.5097711433302,-0.0021168413716127162,1,0,121.54638224627254,-0.0010870165045404204,1,0,121.52746416345825,-0.0012315842497971014,1,0,121.50911359100276,-0.0016915310710954058,1,0
3.881,0.0,121.167374,119.96413999999999,69.778436,-0.047986,0.0,0.0,0.0,0.0,121.16736543267295,-0.008876799955400532,1,0,121.24026439331311,-0.005597680024653536,1,0,121.18311175500098,-0.006458046100400076,1,0,121.28345830929717,-0.004303755209250216,1,0,121.23552808025015,-0.0043860360232456565,1,0,121.16736543267295,-0.008876833660424435,1,0
3.891,0.0,121.011726,120.46373924999999,67.777635,-0.050106,0.0,0.0,0.0,0.0,121.01172332106569,-0.010356055314018618,1,0,121.05466110215762,-0.007390464836959433,1,0,120.98728783288561,-0.008326097679495749,1,0,121.11575562876949,-0.00590332840660892,1,0,121.06056377404536,-0.0058510740537393606,1,0,121.01172332106569,-0.010356081563491232,1,0
3.901,0.0,121.05632,121.21333099999998,66.77813800000001,-0.049491,0.0,0.0,0.0,0.0,121.05631893964595,-0.007078840795562346,1,0,121.02292015998113,-0.0067733235106890105,1,0,120.96576191668689,-0.007475326911104936,1,0,121.08152730521701,-0.005619560601630981,1,0,121.04019401028515,-0.00541525910216537,1,0,121.05631893964595,-0.007078861238651619,1,0
3.911,0.0,121.20166,121.71339025,65.778931,-0.048058,0.0,0.0,0.0,0.0,121.20166311349627,-0.0022979880860149043,1,0,121.09190552878869,-0.004849040166530774,1,0,121.05531406621355,-0.005193422998741337,1,0,121.13516647345912,-0.004273146118136394,1,0,121.11703917226563,-0.003951602391890532,1,0,121.20166311349627,-0.00229800400709283,1,0
3.921,0.0,121.480782,122.46350475000001,68.778718,-0.050275,0.0,0.0,0.0,0.0,121.4807824834909,0.004384447342892851,1,0,121.29900930868166,-0.0013014260844036872,1,0,121.29501589282081,-0.0011523277686267472,1,0,121.31140495658724,-0.0015778149107341399,1,0,121.32686750123852,-0.0011954548834231713,1,0,121.4807824834909,0.004384434943557362,1,0
3.931,0.0,121.753418,122.71331775000002,71.77697800000001,-0.049391,0.0,0.0,0.0,0.0,121.75341928444271,0.009445333627699108,1,0,121.54246570033523,0.002213679689986707,1,0,121.56875957232913,0.0027663671309076277,1,0,121.52184310281562,0.0011859038364312783,1,0,121.56616534762219,0.0015463231285545815,1,0,121.75341928444271,0.00944532397109663,1,0
3.941,0.0,121.855202,122.21356550000002,71.77743600000002,-0.048717,0.0,0.0,0.0,0.0,121.85520362732399,0.009607495493785844,1,0,121.68054433603092,0.0037324635189329427,1,0,121.7188509135401,0.004372770512208264,1,0,121.64164406162888,0.002448071908474413,1,0,121.69458780785953,0.0027158520307493826,1,0,121.85520362732399,0.009607487973223834,1,0
3.951,0.0,121.768463,121.46309675,71.773515,-0.051394,0.0,0.0,0.0,0.0,121.76846958605992,0.00556376049779928,1,0,121.67091873218777,0.0029657819619179427,1,0,121.70151011928877,0.003391808014575506,1,0,121.63265758047913,0.0019273657263441304,1,0,121.67422320809717,0.0020830806695633355,1,0,121.76846958605992,0.005563754640785587,1,0
3.961,0.0,121.535065,120.71330850000001,69.77565899999999,-0.048793,0.0,0.0,0.0,0.0,121.53506795382347,-0.0008297874293842064,1,0,121.52190335740039,0.00038287750870752944,1,0,121.52995222690646,0.0004020508902571997,1,0,121.50085195082275,-5.483878525917559e-05,1,0,121.51748344930775,1.7242644135153848e-05,1,0,121.53506795382347,-0.0008297919908264711,1,0
3.971,0.0,121.685097,122.21331975000001,69.769586,-0.043533,0.0,0.0,0.0,0.0,121.68509725113772,0.0026724096065867424,1,0,121.64891535380616,0.0020325799564240334,1,0,121.669113446576,0.002215686443338645,1,0,121.6137325403929,0.0012949387968960641,1,0,121.64233779636903,0.0013443234157681785,1,0,121.68509725113772,0.002672406054135507,1,0
3.981,0.0,121.857231,122.46329325,69.769586,-0.037135,0.0,0.0,0.0,0.0,121.85723420608606,0.005888942045067095,1,0,121.8114637629291,0.003933673778635341,1,0,121.84490348389204,0.004283623760283133,1,0,121.75986948376503,0.0028899648999627693,1,0,121.80051111775177,0.0028849978505029773,1,0,121.85723420608606,0.005888939278418073,1,0
3.991,0.0,121.935997,122.21331574999999,70.76812099999998,-0.03926,0.0,0.0,0.0,0.0,121.93599944359983,0.006328595118502713,1,0,121.91508650571188,0.004725014172834177,1,0,121.95188407729508,0.005077278377147516,1,0,121.85586022327071,0.003641481838413799,1,0,121.89763518119496,0.0035527854895869753,1,0,121.93599944359983,0.006328592963836454,1,0
4.001,0.0,121.831474,121.4634725,71.768014,-0.040228,0.0,0.0,0.0,0.0,121.83147648367554,0.0026166620047648036,1,0,121.87146511975773,0.003349917021955892,1,0,121.89377015858307,0.0034400077883352887,1,0,121.82275250315564,0.0026772280410876366,1,0,121.84768694257926,0.0025020433107083738,1,0,121.83147648367554,0.002616660326710721,1,0
4.011,0.0,121.694778,121.213491,69.77037899999999,-0.040959,0.0,0.0,0.0,0.0,121.69477809468651,-0.0009859119951265605,1,0,121.77958326228767,0.0015123387230665916,1,0,121.78430384455007,0.001325844754526719,1,0,121.74691519096042,0.0013066719631519487,1,0,121.75323688103558,0.001086620792668292,1,0,121.69477809468651,-0.0009859133019950797,1,0
4.021,0.0,121.477783,120.71378874999999,71.771233,-0.039792,0.0,0.0,0.0,0.0,121.47778325164185,-0.005567754189952435,1,0,121.5994659683421,-0.0012702697795541357,1,0,121.5800648440959,-0.0017989640223542195,1,0,121.59187958941233,-0.0008687128312708391,1,0,121.57442341199156,-0.0010884754509084755,1,0,121.47778325164185,-0.005567755207741637,1,0
4.031,0.0,121.364067,120.96370100000001,71.771233,-0.044143,0.0,0.0,0.0,0.0,121.36406825757868,-0.006851542631812342,1,0,121.47422534613106,-0.002873906897894523,1,0,121.44183799221967,-0.003542739854899498,1,0,121.48347935704152,-0.002177050619723597,1,0,121.45515880271608,-0.002337040386745034,1,0,121.36406825757868,-0.006851543424466573,1,0
4.041,0.0,121.441216,121.7128525,69.76909800000001,-0.045639,0.0,0.0,0.0,0.0,121.44121933200228,-0.003629399635405491,1,0,121.49340432811319,-0.002230207489893129,1,0,121.46725217012494,-0.0027389893017877925,1,0,121.50138464528125,-0.0017339354213388712,1,0,121.48210603332345,-0.0018076470207571572,1,0,121.44121933200228,-0.0036294002527246056,1,0
4.051,0.0,121.280197,120.71329700000001,69.76646500000001,-0.045514,0.0,0.0,0.0,0.0,121.28020291216338,-0.006388259642890297,1,0,121.33441180095694,-0.004158668063389038,1,0,121.29404011682979,-0.0048352283176741635,1,0,121.3601830433924,-0.003338726132345459,1,0,121.32856022013857,-0.0033494453157837615,1,0,121.28020291216338,-0.0063882601236584236,1,0
4.061,0.0,121.265465,121.21358674999999,69.76646500000001,-0.044982,0.0,0.0,0.0,0.0,121.26546741709284,-0.00530112576084329,1,0,121.27852045123669,-0.004361729643769613,1,0,121.23893472318785,-0.004965557940654951,1,0,121.30828266209303,-0.003611772928386381,1,0,121.28025824709805,-0.0035292900436032274,1,0,121.26546741709284,-0.005301126135265507,1,0
4.071,0.0,121.309326,121.46376225,66.76693800000001,-0.043724,0.0,0.0,0.0,0.0,121.3093302341319,-0.0031582712296405247,1,0,121.27609647948135,-0.0037897379597269473,1,0,121.2438734256603,-0.004233739476059434,1,0,121.3024627856057,-0.003270312055306544,1,0,121.28424508673822,-0.003104089953286291,1,0,121.3093302341319,-0.0031582715212405475,1,0
4.081,0.0,121.34343,121.46350675,66.765534,-0.041213,0.0,0.0,0.0,0.0,121.34343407944192,-0.0017052845753865312,1,0,121.27871369477398,-0.003231317929276157,1,0,121.25360946587784,-0.003539187586871336,1,0,121.30041076429686,-0.0029234685592698225,1,0,121.29093353167265,-0.00269843781538373,1,0,121.34343407944192,-0.001705284802484629,1,0
4.091,0.0,121.425194,121.71307575,67.764733,-0.04031,0.0,0.0,0.0,0.0,121.42519881696937,0.0004805603667961719,1,0,121.3303036967999,-0.002076325193263547,1,0,121.31682739701426,-0.0021975464755525243,1,0,121.34151611027046,-0.002082126064797279,1,0,121.34462803573672,-0.0018197732865352174,1,0,121.42519881696937,0.0004805601899321736,1,0
4.101,0.0,121.599449,122.21296850000002,66.76651799999999,-0.042212,0.0,0.0,0.0,0.0,121.59945347085575,0.004228773357627566,1,0,121.47189367518993,0.0001508761505197979,1,0,121.47797565752504,0.00031247993786543294,1,0,121.46299528683234,-0.00035163589660720546,1,0,121.48571180286876,-8.199786496583864e-05,1,0,121.59945347085575,0.004228773219885885,1,0
4.111,0.0,121.679924,121.9632625,66.76487799999998,-0.042877,0.0,0.0,0.0,0.0,121.67992802810245,0.0050734658972174124,1,0,121.56103130322349,0.0013106121325806195,1,0,121.57682183512792,0.0015761434655390495,1,0,121.53946553658298,0.0005837422514470086,1,0,121.57048124449706,0.0008129196652109435,1,0,121.67992802810245,0.005073465789944191,1,0
4.121,0.0,121.576843,121.21391450000002,66.76743400000001,-0.038935,0.0,0.0,0.0,0.0,121.5768458356862,0.0016710371445054183,1,0,121.50865719233812,0.00033394468126842197,1,0,121.5161004643494,0.00042486115566077996,1,0,121.49164307409274,-0.00015343668081204602,1,0,121.5123862821235,1.4343413834038213e-05,1,0,121.5768458356862,0.0016710370609610333,1,0
4.131,0.0,121.551704,121.463205,68.766099,-0.036588,0.0,0.0,0.0,0.0,121.55170848283241,0.0007453654830149914,1,0,121.50272303650786,0.000153571692427875,1,0,121.50830086383236,0.0001896010206909376,1,0,121.48526379224026,-0.00027028164790931,1,0,121.50319947069481,-0.00013830122687300532,1,0,121.55170848283241,0.0007453654179506243,1,0
4.141,0.0,121.808472,122.71251275,69.76135399999998,-0.037229,0.0,0.0,0.0,0.0,121.80847838672989,0.00626024091238429,1,0,121.72126766679618,0.0031175132853457914,1,0,121.75004921714975,0.0034818693754598853,1,0,121.6788130608178,0.002126598704717883,1,0,121.71930088526028,0.0022303977543098813,1,0,121.80847838672989,0.006260240861712161,1,0
4.151,0.0,121.787392,121.71316900000001,70.757485,-0.040514,0.0,0.0,0.0,0.0,121.78739595038523,0.004409132130621089,1,0,121.7444917393786,0.002914483429423548,1,0,121.76960135517344,0.00316850943859827,1,0,121.70138223423538,0.00206047124568171,1,0,121.73571374637498,0.002081183601714791,1,0,121.78739595038523,0.004409132091157635,1,0
4.161,0.0,121.936958,122.46355625000001,71.756799,-0.039366,0.0,0.0,0.0,0.0,121.93696260866002,0.006742246584366125,1,0,121.89697943214992,0.00453908552508615,1,0,121.93285707289245,0.004915539464088773,1,0,121.83986974171681,0.003453975610089665,1,0,121.88305091517853,0.0034067835179853517,1,0,121.93696260866002,0.006742246553631987,1,0
4.171,0.0,121.832054,121.46273225,68.75453300000001,-0.037976,0.0,0.0,0.0,0.0,121.83206285332443,0.0029304790518809858,1,0,121.85501002834906,0.0032180664057798033,1,0,121.87715556486954,0.0033399504674044827,1,0,121.80767680709563,0.0025297824894753647,1,0,121.83444304112116,0.0023921060795541967,1,0,121.83206285332443,0.0029304790279452387,1,0
4.181,0.0,121.695213,121.2134055,65.75734800000001,-0.037096,0.0,0.0,0.0,0.0,121.69521584676906,-0.0007447986993998922,1,0,121.76505725480571,0.0014322863035781226,1,0,121.77026442359748,0.0012833527301392388,1,0,121.7330701776228,0.0012004150130977297,1,0,121.7415210437239,0.0010124937963513268,1,0,121.69521584676906,-0.0007447987180410512,1,0
4.191,0.0,121.699066,121.71264475000001,65.75404500000002,-0.036098,0.0,0.0,0.0,0.0,121.69907112016375,-0.0004947705796020602,1,0,121.76674757501469,0.0011917073717845812,1,0,121.76832707450069,0.0010034350670854477,1,0,121.73923895869208,0.0010601149184618173,1,0,121.74405721784674,0.0008665436141701349,1,0,121.69907112016375,-0.0004947705941197948,1,0
4.201,0.0,121.591553,121.21303575000002,65.75404500000002,-0.034054,0.0,0.0,0.0,0.0,121.59156009628353,-0.002763471175624574,1,0,121.67628600275395,-0.00028959757035906244,1,0,121.66467115133187,-0.0006554311882468836,1,0,121.66334746448328,-8.395417949247992e-05,1,0,121.65505356220598,-0.00027562776493501753,1,0,121.59156009628353,-0.002763471186930986,1,0
4.211,0.0,121.397202,120.7129175,63.756730000000005,-0.034242,0.0,0.0,0.0,0.0,121.39720435398561,-0.006451340371206307,1,0,121.50011941608246,-0.002736622448518471,1,0,121.46858153405458,-0.0033621849955554287,1,0,121.51006276816929,-0.002042715161910157,1,0,121.48282164895151,-0.002200671345903719,1,0,121.39720435398561,-0.006451340380011741,1,0
4.221,0.0,121.301155,120.962984,61.75709599999999,-0.032961,0.0,0.0,0.0,0.0,121.301154811684,-0.007148919756807176,1,0,121.38092592137093,-0.004019227786702067,1,0,121.34030614607886,-0.004715112656875881,1,0,121.40504457565577,-0.0031341429904238162,1,0,121.37107062937937,-0.0032124360181038734,1,0,121.301154811684,-0.007148919763664848,1,0
4.231,0.0,121.33696,121.46303750000001,63.756257000000005,-0.034827,0.0,0.0,0.0,0.0,121.33696326233951,-0.004775495778101576,1,0,121.36281433059098,-0.003705621426581292,1,0,121.32695149262064,-0.004261314504479297,1,0,121.38773332620248,-0.0029861945086206948,1,0,121.36124944827287,-0.002968226437034394,1,0,121.33696326233951,-0.0047754957834423295,1,0
4.241,0.0,121.198814,120.71245375,68.75019999999998,-0.034255,0.0,0.0,0.0,0.0,121.19882175821,-0.0067748461833302045,1,0,121.2153977853221,-0.005234785566530464,1,0,121.16975425322103,-0.005887763120708146,1,0,121.25433746487639,-0.004308190884668769,1,0,121.22007052115183,-0.004213175226215063,1,0,121.19882175821,-0.006774846187489583,1,0
4.251,0.0,121.036079,120.4631345,69.74801799999997,-0.031666,0.0,0.0,0.0,0.0,121.03608773669394,-0.00887592676351278,1,0,121.03731953914325,-0.006954326926761934,1,0,120.98129256266081,-0.007705770708813913,1,0,121.09143928517926,-0.005818071550058425,1,0,121.04940272924235,-0.005627399108169048,1,0,121.03608773669394,-0.008875926766752104,1,0
4.261,0.0,120.909409,120.46341125,68.748155,-0.031266,0.0,0.0,0.0,0.0,120.90941169783724,-0.009714645742933974,1,0,120.87746137671002,-0.00815925897014714,1,0,120.81618634011484,-0.008925957817127737,1,0,120.9420989746203,-0.006955902312225223,1,0,120.89808718858204,-0.006650072337600295,1,0,120.90941169783724,-0.00971464574545676,1,0
4.271,0.0,121.031868,121.4630145,69.747544,-0.028594,0.0,0.0,0.0,0.0,121.03186863767564,-0.004857018595371559,1,0,120.91660689800034,-0.006413884250230092,1,0,120.87440088218021,-0.006833738576587218,1,0,120.96716783377258,-0.005757225188561495,1,0,120.94570976416647,-0.005331493384649633,1,0,121.03186863767564,-0.004857018597336305,1,0
4.281,0.0,121.127228,121.46297625000001,69.74769699999999,-0.03,0.0,0.0,0.0,0.0,121.1272296415218,-0.00167326067699852,1,0,120.96277943827117,-0.004837685706815557,1,0,120.9375127462176,-0.0049862789275829204,1,0,120.99816649570089,-0.004646963045487499,1,0,120.99538625954868,-0.004156057592535192,1,0,121.1272296415218,-0.001673260678528664,1,0
4.291,0.0,121.256767,121.71284650000001,69.746644,-0.030982,0.0,0.0,0.0,0.0,121.25676809061717,0.001562255078743313,1,0,121.05833644332841,-0.0028161359313608816,1,0,121.05259245586764,-0.002687490983843778,1,0,121.07340270386247,-0.003133775786133708,1,0,121.09057954705501,-0.002622465453171549,1,0,121.25676809061717,0.0015622550775516368,1,0
