I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2103.000000,0.000000,-1.492275,1.042067,0.007332,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2104.000000,0.000000,-1.472388,1.048661,0.019659,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2105.000000,0.000000,-1.447149,1.056681,0.031596,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2106.000000,0.000000,-1.417680,1.065561,0.044712,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2107.000000,0.000000,-1.394926,1.075440,0.058404,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2111.000000,0.000000,-1.381934,1.082365,0.067836,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2112.000000,0.000000,-1.373488,1.096069,0.076238,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2113.000000,0.000000,-1.368975,1.120425,0.084526,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2114.000000,0.000000,-1.373722,1.139807,0.085596,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2115.000000,0.000000,-1.381388,1.158665,0.081683,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2116.000000,0.000000,-1.382466,1.177439,0.079122,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2117.000000,0.000000,-1.380322,1.187878,0.079296,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2118.000000,0.000000,-1.375078,1.191984,0.077189,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2119.000000,0.000000,-1.365252,1.194735,0.072974,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2120.000000,0.000000,-1.360594,1.193498,0.065484,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2121.000000,0.000000,-1.364100,1.185234,0.052968,2.300000,3.000000,0.000000,4.874859,5.712037,47.558014,19.039318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
