I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,123.000000,-0.021997,0.093738,-0.022697,0.087097,-0.001843,-0.006871
0.000000,0.000000,127.000000,-0.017905,0.131460,-0.016711,0.113761,-0.001500,-0.009637
0.000000,0.000000,110.000000,-0.018145,0.125205,-0.011380,0.118498,-0.001520,-0.009178
0.000000,0.000000,122.000000,-0.007766,0.110404,-0.021599,0.110705,-0.000651,-0.008093
0.000000,0.000000,125.000000,-0.020091,0.059294,-0.000400,0.073614,-0.001683,-0.004346
0.000000,0.000000,121.000000,0.020595,0.048437,-0.009111,0.083615,0.001725,-0.003551
0.000000,0.000000,115.000000,0.037895,0.098566,-0.007523,0.094962,0.003175,-0.007225
0.000000,0.000000,109.000000,0.041910,0.058909,0.031349,0.085444,0.003511,-0.004318
0.000000,0.000000,125.000000,0.006638,0.058085,-0.016765,0.094625,0.000556,-0.004258
0.000000,0.000000,123.000000,-0.021623,0.070104,-0.006221,0.104082,-0.001811,-0.005139
0.000000,0.000000,123.000000,-0.026834,0.083721,-0.006842,0.083142,-0.002248,-0.006137
0.000000,0.000000,112.000000,-0.018271,0.107732,-0.010298,0.097944,-0.001531,-0.007897
0.000000,0.000000,117.000000,-0.022694,0.097368,-0.025572,0.096714,-0.001901,-0.007137
0.000000,0.000000,125.000000,-0.035509,0.088005,-0.029994,0.091745,-0.002975,-0.006451
0.000000,0.000000,123.000000,0.032189,0.104460,-0.010925,0.071214,0.002697,-0.007657
0.000000,0.000000,118.000000,0.025784,0.096789,-0.007643,0.089834,0.002160,-0.007095
0.000000,0.000000,119.000000,0.015749,0.100162,0.014449,0.094578,0.001319,-0.007342
0.000000,0.000000,119.000000,-0.005155,0.102633,0.001688,0.083517,-0.000432,-0.007523
0.000000,0.000000,125.000000,0.039813,0.101895,0.006304,0.104830,0.003335,-0.007469
0.000000,0.000000,122.000000,0.002520,0.078492,0.015657,0.110241,0.000211,-0.005754
0.000000,0.000000,120.000000,-0.014749,0.085310,-0.013583,0.078479,-0.001236,-0.006254
0.000000,0.000000,111.000000,0.018079,0.097876,0.018441,0.103053,0.001515,-0.007175
0.000000,0.000000,119.000000,0.009095,0.077109,-0.018427,0.105647,0.000762,-0.005652
0.000000,0.000000,123.000000,-0.018787,0.114423,-0.021069,0.086713,-0.001574,-0.008388
0.000000,0.000000,124.000000,0.009570,0.051653,-0.001841,0.118943,0.000802,-0.003786
0.000000,0.000000,111.000000,-0.025312,0.090744,-0.003789,0.073585,-0.002121,-0.006652
0.000000,0.000000,111.000000,-0.006178,0.123501,-0.014930,0.074339,-0.000518,-0.009053
0.000000,0.000000,125.000000,-0.007111,0.085907,-0.025676,0.079198,-0.000596,-0.006297
0.000000,0.000000,125.000000,-0.048172,0.087191,-0.009259,0.082274,-0.004036,-0.006391
0.000000,0.000000,121.000000,0.021535,0.099198,-0.007441,0.090467,0.001804,-0.007272
0.000000,0.000000,114.000000,0.025038,0.079926,-0.000361,0.092852,0.002098,-0.005859
0.000000,0.000000,113.000000,0.034873,0.121930,0.005992,0.089785,0.002922,-0.008938
0.000000,0.000000,120.000000,-0.022042,0.105928,-0.023099,0.090097,-0.001847,-0.007765
0.000000,0.000000,127.000000,-0.030337,0.079574,-0.001484,0.079874,-0.002541,-0.005833
0.000000,0.000000,126.000000,0.004778,0.058176,-0.038919,0.084997,0.000400,-0.004265
0.000000,0.000000,114.000000,-0.067658,0.098401,-0.006758,0.072098,-0.005668,-0.007213
0.000000,0.000000,108.000000,0.013579,0.085353,-0.023346,0.085386,0.001138,-0.006257
0.000000,0.000000,121.000000,0.024177,0.090624,0.011322,0.089932,0.002025,-0.006643
0.000000,0.000000,120.000000,0.015201,0.078805,-0.012386,0.099081,0.001273,-0.005777
0.000000,0.000000,124.000000,0.026210,0.071341,0.012496,0.074259,0.002196,-0.005230
0.000000,0.000000,107.000000,-0.037165,0.087033,-0.006267,0.092589,-0.003114,-0.006380
0.000000,0.000000,107.000000,0.003691,0.090656,0.002643,0.097370,0.000309,-0.006645
0.000000,0.000000,124.000000,-0.027733,0.111572,0.009981,0.094454,-0.002323,-0.008179
0.000000,0.000000,128.000000,-0.009985,0.081404,0.004378,0.112438,-0.000837,-0.005967
0.000000,0.000000,125.000000,-0.005497,0.113985,-0.037281,0.084722,-0.000461,-0.008356
0.000000,0.000000,113.000000,-0.005880,0.035804,-0.005335,0.092775,-0.000493,-0.002625
0.000000,0.000000,107.000000,0.006820,0.152867,0.004306,0.128901,0.000571,-0.011206
0.000000,0.000000,127.000000,0.006654,0.085699,-0.002435,0.065354,0.000557,-0.006282
0.000000,0.000000,129.000000,0.014954,0.061756,0.008367,0.081920,0.001253,-0.004527
0.000000,0.000000,120.000000,-0.030773,0.105562,0.024187,0.110414,-0.002578,-0.007738
0.000000,0.000000,108.000000,0.036856,0.099966,-0.001478,0.107326,0.003088,-0.007328
