I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2984.000000,0.330000,0.925923,0.000000,-0.132143,0.000000,-0.400000,-0.340331,0.000000,0.039192,0.000000
2985.000000,0.330000,0.925707,0.000000,-0.134564,0.000000,-0.400000,-0.340250,0.000000,0.055403,0.000000
2986.000000,0.330000,0.925476,0.000000,-0.133083,0.000000,-0.400000,-0.340163,0.000000,0.067247,0.000000
2987.000000,0.330000,0.925234,0.000000,-0.129083,0.000000,-0.400000,-0.340072,0.000000,0.074007,0.000000
2988.000000,0.330000,0.924985,0.000000,-0.124742,0.000000,-0.400000,-0.339981,0.000000,0.077198,0.000000
2989.000000,0.330000,0.924731,0.000000,-0.121540,0.000000,-0.400000,-0.339890,0.000000,0.079001,0.000000
2992.000000,0.330000,0.924474,0.000000,-0.119631,0.000000,-0.400000,-0.339800,0.000000,0.079116,0.000000
2993.000000,0.330000,0.923726,0.000000,-0.115697,0.000000,-0.400000,-0.339567,0.000000,0.050675,0.000000
2994.000000,0.330000,0.923497,0.000000,-0.114608,0.000000,-0.400000,-0.339514,0.000000,0.031562,0.000000
2995.000000,0.330000,0.923283,0.000000,-0.113672,0.000000,-0.400000,-0.339479,0.000000,0.009398,0.000000
2996.000000,0.330000,0.923089,0.000000,-0.111459,0.000000,-0.400000,-0.339462,0.000000,-0.013597,0.000000
2997.000000,0.330000,0.922921,0.000000,-0.105981,0.000000,-0.400000,-0.339460,0.000000,-0.035023,0.000000
2998.000000,0.330000,0.922784,0.000000,-0.096440,0.000000,-0.400000,-0.339471,0.000000,-0.054028,0.000000
2999.000000,0.330000,0.922682,0.000000,-0.084205,0.000000,-0.400000,-0.339494,0.000000,-0.072571,0.000000
3002.000000,0.330000,0.922619,0.000000,-0.071056,0.000000,-0.400000,-0.339528,0.000000,-0.092859,0.000000
3003.000000,0.330000,0.922681,0.000000,-0.016411,0.000000,-0.400000,-0.339723,0.000000,-0.163715,0.000000
3004.000000,0.330000,0.922786,0.000000,0.001261,0.000000,-0.400000,-0.339820,0.000000,-0.185694,0.000000
3005.000000,0.330000,0.922926,0.000000,0.015169,0.000000,-0.400000,-0.339926,0.000000,-0.201703,0.000000
3006.000000,0.330000,0.923098,0.000000,0.028893,0.000000,-0.400000,-0.340037,0.000000,-0.211117,0.000000
3007.000000,0.330000,0.923302,0.000000,0.045095,0.000000,-0.400000,-0.340149,0.000000,-0.216718,0.000000
3008.000000,0.330000,0.923536,0.000000,0.061397,0.000000,-0.400000,-0.340263,0.000000,-0.221224,0.000000
3009.000000,0.330000,0.923792,0.000000,0.073949,0.000000,-0.400000,-0.340379,0.000000,-0.224785,0.000000
3012.000000,0.330000,0.924061,0.000000,0.082229,0.000000,-0.400000,-0.340496,0.000000,-0.226417,0.000000
3013.000000,0.330000,0.924892,0.000000,0.098448,0.000000,-0.400000,-0.340830,0.000000,-0.206179,0.000000
