I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
41508.000000,1000.000000,950.647949,0.000000,6.741240,0.000000,19.697187,0.000000,0.000000,111.369568,78.876808,1.000000
41528.000000,1000.000000,946.196045,0.000000,3.226146,0.000000,18.476246,0.000000,0.000000,111.369568,78.876808,1.000000
41548.000000,1000.000000,952.470642,0.000000,0.804040,0.000000,19.623167,0.000000,0.000000,109.165466,77.345322,1.000000
41568.000000,1000.000000,957.808960,0.000000,-0.563601,0.000000,23.749531,0.000000,0.000000,109.165466,77.345322,1.000000
41588.000000,1000.000000,959.398254,0.000000,-2.481938,0.000000,27.829754,0.000000,0.000000,109.165466,77.345322,1.000000
41608.000000,1000.000000,954.393799,0.000000,-6.060296,0.000000,28.526062,0.000000,0.000000,109.165466,77.345322,1.000000
41628.000000,1000.000000,957.338684,0.000000,-6.377768,0.000000,27.320440,0.000000,0.000000,109.165466,77.345322,1.000000
41648.000000,1000.000000,951.602417,0.000000,-7.268730,0.000000,26.151093,0.000000,0.000000,107.992538,75.850746,1.000000
41668.000000,1000.000000,955.691284,0.000000,-9.392904,0.000000,25.705181,0.000000,0.000000,107.992538,75.850746,1.000000
41688.000000,1000.000000,950.027710,0.000000,-9.526839,0.000000,26.037731,0.000000,0.000000,107.992538,75.850746,1.000000
41708.000000,1000.000000,955.414063,0.000000,-7.447527,0.000000,27.717213,0.000000,0.000000,107.992538,75.850746,1.000000
41728.000000,1000.000000,950.050232,0.000000,-4.874725,0.000000,27.663986,0.000000,0.000000,108.007301,73.729927,1.000000
41748.000000,1000.000000,952.531433,0.000000,-4.394281,0.000000,25.351217,0.000000,0.000000,108.007301,73.729927,1.000000
41768.000000,1000.000000,950.459778,0.000000,-6.485441,0.000000,22.799520,0.000000,0.000000,108.007301,73.729927,1.000000
41788.000000,1000.000000,946.876404,0.000000,-8.405014,0.000000,22.249346,0.000000,0.000000,108.007301,73.729927,1.000000
41808.000000,1000.000000,949.881287,0.000000,-8.732089,0.000000,22.525488,0.000000,0.000000,107.853661,71.837395,1.000000
41828.000000,1000.000000,946.526306,0.000000,-6.889061,0.000000,22.587412,0.000000,0.000000,107.853661,71.837395,1.000000
41848.000000,1000.000000,943.303284,0.000000,-4.908484,0.000000,20.649620,0.000000,0.000000,107.853661,71.837395,1.000000
41868.000000,1000.000000,942.356934,0.000000,-6.053478,0.000000,16.775858,0.000000,0.000000,107.853661,71.837395,1.000000
41888.000000,1000.000000,941.288513,0.000000,-6.780736,0.000000,13.883692,0.000000,0.000000,107.853661,71.837395,1.000000
41908.000000,1000.000000,941.676819,0.000000,-6.612835,0.000000,12.768529,0.000000,0.000000,107.853661,71.837395,1.000000
41928.000000,1000.000000,940.920471,0.000000,-5.307702,0.000000,14.503750,0.000000,0.000000,107.853661,71.837395,1.000000
41948.000000,1000.000000,940.247498,0.000000,-3.091034,0.000000,17.105253,0.000000,0.000000,107.853661,71.837395,1.000000
41968.000000,1000.000000,948.150146,0.000000,-1.400049,0.000000,18.158833,0.000000,0.000000,107.853661,71.837395,1.000000
41988.000000,1000.000000,943.879456,0.000000,-1.814732,0.000000,17.853041,0.000000,0.000000,107.853661,71.837395,1.000000
42008.000000,1000.000000,943.821106,0.000000,-3.745204,0.000000,14.860520,0.000000,0.000000,107.853661,71.837395,1.000000
